字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	分析员，准备好了吗？我要把眼罩取下来了哦。	分析員，準備好了嗎？我要把眼罩取下來了哦。	分析員、準備はいい？アイマスク取るよ。	분석가, 준비됐어? 이제 안대 벗길게?	Adjutant... are you ready? I'm going to take the blindfold off now~						0	3.4电话陪伴剧情
2	嘿嘿~欢迎来到，魔法少女的小屋。	嘿嘿~歡迎來到，魔法少女的小屋。	へへ～ようこそ、魔法少女のお屋敷へ！	헤헤~ 마법 소녀의 방에 온 걸 환영해.	Hehe~ Welcome... to the haven of your little magic girl, Bubu.						0	3.4电话陪伴剧情
3	既然来到了这里，卜卜~可不想轻易放过你了哦~	既然來到了這裡，卜卜~可不想輕易放過你了哦~	ここに来たからには、もう逃がさないよ～	이곳에 온 이상, 보보는~ 널 쉽게 보내주지 않을 거야~	Now that you're here... I'm not letting you slip away so easily~						0	3.4电话陪伴剧情
4	和我缔结契约吧，分析员。	和我締結契約吧，分析員。	わたしと契約を交わそうよ。分析員。	나랑 계약을 맺어 줘, 분석가.	Seal a master-familiar contract with me, Adjutant...						0	3.4电话陪伴剧情
5	让卜卜尽情汲取你的魔力。	讓卜卜盡情汲取你的魔力。	ブブに、あなたの魔力をたっぷり吸わせてね。	보보가 너의 마력을 마음껏 빨아들일 수 있게 해줘.	Let me drink in your magic... as much as you'll allow.						0	3.4电话陪伴剧情
6	这样，我才能成为强大的魔法少女哦~	這樣，我才能成為強大的魔法少女哦~	そうすれば、すっごい魔法少女になれるから～！	그래야 내가 강력한 마법 소녀가 될 수 있거든~	Only then... can I truly become a powerful magic girl~						0	3.4电话陪伴剧情
7	嘿嘿~就知道你会答应我的。	嘿嘿~就知道你會答應我的。	ふふ～OKしてくれるって思ってたよ。	헤헤~ 역시 받아줄 줄 알았어.	Hehe~ I knew you'd say yes.						0	3.4电话陪伴剧情
8	不过在此之前，我们还需要做些小小的准备。	不過在此之前，我們還需要做些小小的準備。	でもその前に、ちょっとした準備が必要なの。	하지만 우선 약간의 준비가 필요해.	But before that... we need a little bit of preparation.						0	3.4电话陪伴剧情
9	首先，得调配出一份，待会能在缔约仪式上用到的魔药。	首先，得調配出一份，待會能在締約儀式上用到的魔藥。	まずは契約の儀式で使う魔法薬を調合しておかないとね。	먼저, 계약 의식에 사용될 마법 약을 만들어야 해.	First... we'll brew a potion — for the ritual that seals our bond.						0	3.4电话陪伴剧情
10	唔，让我看看书里的配方是怎么写的……	唔，讓我看看書裡的配方是怎麼寫的……	えっと……レシピには、なんて書いてあったっけ……	음, 책에 적힌 레시피를 한번 볼까…	Mmm... let's see what the grimoire says...						0	3.4电话陪伴剧情
11	把鼠尾草剪段……	把鼠尾草剪段……	セージを切って……	샐비어를 잘라서…	Cut the sage into tiny leaves...						0	3.4电话陪伴剧情
12	加上两块神奇萝卜，再和梦境水晶一起捣碎。	加上兩塊神奇蘿蔔，再和夢境水晶一起搗碎。	魔法ニンジンを二切れ、夢見の水晶と一緒にすり潰して。	신비한 무 두 조각을 넣고 꿈의 크리스털과 함께 으깬다.	Add two slices of enchanted radish, then mash them together with a dream crystal.						0	3.4电话陪伴剧情
13	倒入生命树的汁液和独角兽的眼泪，慢慢搅拌。	倒入生命樹的汁液和獨角獸的眼淚，慢慢攪拌。	命の樹の樹液とユニコーンの涙を加えてゆっくり混ぜ合わせる……	생명나무 즙과 유니콘의 눈물을 부어서 천천히 젓는다.	Pour in some Tree-of-Life sap, plus a few drops of unicorn tears. And stir~ Slowly~						0	3.4电话陪伴剧情
14	咦……诶？魔药黏糊糊……嗯！难不倒卜卜！	咦……欸？魔藥黏糊糊……嗯！難不倒卜卜！	あれ……？魔法薬がドロドロネバネバに……でも大丈夫！ブブはできる子だから！	어… 어라? 마법 약이 끈적끈적해… 음! 그래도 보보를 막을 순 없지!	Oh? It's a little sticky... Mmm — nothing Bubu can't handle!						0	3.4电话陪伴剧情
15	好了，魔药制作成功~	好了，魔藥製作成功~	よし、完成～	좋았어, 마법 약 제조 성공~	Alright~ Our potion is ready.						0	3.4电话陪伴剧情
16	分析员~因为卜卜还不够强大，所以必须借助你的力量，才能消化、吸收掉魔药。	分析員~因為卜卜還不夠強大，所以必須借助你的力量，才能消化、吸收掉魔藥。	ブブはまだ未熟だから、分析員の力がないと魔法薬を消化して吸収しきれないの。	분석가~ 보보는 아직 스스로 마법 약을 소화하고 흡수할 만큼 강하지 않아서, 너의 힘이 필요해.	Adjutant... I'm not strong enough to channel it alone. I'll need your help to absorb it~						0	3.4电话陪伴剧情
