字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	危急关头，我拼尽全力，吸收着西西弗斯身上的泰坦物质。	危急關頭，我拼盡全力，吸收著薛西弗斯身上的泰坦物質。	危機一髪のところで、私は全力を尽くし、シシュフォスの体からタイタン物質を吸収し続けていた。	위기의 순간, 나는 온 힘을 다해 시시포스의 몸에서 타이탄 물질을 흡수했다.	On the brink, I forced every last ounce of strength to draw Titagen from Sisyphus.						0	3.4主线剧情
2	无可计数的泰坦物质冲击着我的身体。容纳程度已经到达了极限，但祂体内的泰坦物质似乎无穷无尽，怎么也吸收不完。	無法計數的泰坦物質衝擊著我的身體。容納程度已經達到了極限，但祂體內的泰坦物質似乎無窮無盡，怎麼也吸收不完。	数え切れないほどのタイタン物質が私の体に衝撃を与える。とっくに許容限界に達しているが、その体内のタイタン物質は無限なのか、どうしても吸収しきれない。	헤아릴 수 없이 많은 타이탄 물질이 몸을 파고들었다. 몸이 수용 한계에 이르렀지만, 상대 체내의 타이탄 물질은 바닥나지 않는 듯 아무리 흡수해도 끝이 보이지 않았다.	Waves of it surged through me — relentless, crushing. I was pushed past my limits, yet the flow from her body felt endless.						0	3.4主线剧情
3	呃……	呃……	うぅっ……	으윽…	Ngh...						0	3.4主线剧情
4	强迫自己集中注意力，调动着泰坦物质，进行细胞层面的结合，从而腾出更多容纳的空间。	強迫自己集中注意力，調動著泰坦物質，進行細胞層面的結合，從而騰出更多容納的空間。	私は無理やり集中し、タイタン物質を動員して細胞レベルでの結合を行い、より多くの容量を確保した。	나는 억지로 집중력을 끌어모아 타이탄 물질을 조종했고, 세포층과 결합해 더 많은 공간을 확보했다.	I forced myself to focus, gathering the Titagen and shaping it at the cellular level, forcing my body to make room for more.						0	3.4主线剧情
5	直到再也维系不住泰坦物质的吸取，不得不松开了掐住对方的手。	直到再也維持不住泰坦物質的吸取，不得不鬆開了掐住對方的手。	ついにタイタン物質の吸収を維持できなくなり、私は相手を掴む手を離さざるを得なくなった。	타이탄 물질을 더 이상 흡수할 수 없게 되어서야 어쩔 수 없이 상대의 목을 붙잡고 있던 손을 풀었다.	At last, I could no longer sustain the pull. My grip on the monster's throat slipped away.						0	3.4主线剧情
6	西西弗斯庞大的身躯已经所剩无几，大半部分都被我容纳进了身体。在千疮百孔的身体内蜷缩着一个女人——	薛西弗斯龐大的身軀已經所剩無幾，大半部分都被我收納進了身體。在千瘡百孔的身體內蜷縮著一個女人——	シシュフォスの巨大な体はほとんど残っておらず、その大半は私の体内に取り込まれていた。ボロボロになった体の中では、一人の女性が縮こまっていた――	시시포스의 거대한 몸은 대부분이 내 몸에 흡수되어 거의 남아있지 않았고, 만신창이가 된 몸 안에는 한 여자가 웅크리고 있었다.	Most of Sisyphus' massive form had already been drawn into me. What remained was a tattered shell — and within it, a woman curled upon herself:						0	3.4主线剧情
7	罗赞。	羅贊。	ロザンだ。	로잔이었다.	Rozan.						0	3.4主线剧情
8	唔……	唔……	うぐ……	으…	Ugh...						0	3.4主线剧情
9	她落在地上，睁开双眼，伸展躯体。西西弗斯残缺的身躯顷刻间被她吸收进体内。	她落在地上，睜開雙眼，伸展軀體。薛西弗斯殘缺的身軀瞬間被她吸收進體內。	彼女は地面に落ち、目を開いた。シシュフォスの欠損した体は、瞬く間に彼女の体内に吸収された。	바닥에 쓰러진 그녀가 눈을 뜨며 몸을 쭉 폈다. 그러자 시시포스의 잔해가 순식간에 그녀의 체내로 흡수되었다.	She collapsed to the ground, eyes fluttering open as she stretched, then absorbed the rest of Sisyphus' shattered mass into herself.						0	3.4主线剧情
10	下一刻，紫色的纹路在她的面部延伸——肌肉虬起，身材膨胀，还是刚刚那个怪物的形态，却不再具有难以行动的巨大体形。	下一刻，紫色的紋路在她的面部延伸——肌肉蜷曲，身材膨脹，還是剛剛那個怪物的形態，卻不再具有難以行動的巨大體形。	次の瞬間、紫色の模様が彼女の顔に広がった――筋肉が隆起し、体躯が膨張し、さっきの怪物の形態に戻ったが、もはや動きにくい巨大な体格ではなくなった。	그 순간 그녀의 얼굴에서 보라색 무늬가 퍼져나가더니, 근육이 울퉁불퉁 튀어나오고 몸이 부풀어 올랐다. 아까 그 괴물의 형태를 유지하고 있었지만, 더 이상 움직이기 힘들 만큼 거대한 체형은 아니었다.	A heartbeat later, violet lines crawled across her face. Her muscles surged, her frame swelling — the same monstrous form, now refined, no longer unwieldy.						0	3.4主线剧情
