字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	飞机降落在耶洛沙时，天还没完全亮。	飛機降落在耶洛沙時，天還沒完全亮。	イェロシャに着いた時には、すでに空は白みかけていた。	비행기가 옐로샤에 착륙했을 때는 아직 날이 완전히 밝기 전이었다.	Dawn was just starting to break when the plane touched down in Yehrus.						0	3.4主线剧情
2	秋天。摇下车窗，风从窗口带来些许清醒。	秋天。搖下車窗，風從窗口帶來些許清醒。	半分ほど下げた車窓から流れ込む秋の薄ら寒い外気が、ひんやりと目を覚ます。	가을이구나. 창문을 내리자, 창밖에서 불어오는 바람에 정신이 맑아졌다.	In our ground transport, I rolled down the window. Cool, sobering autumn air slipped in.						0	3.4主线剧情
3	晨曦潜在东方的云层中，联邦疗养中心的尖顶逐渐清晰可见。	晨曦潛在東方的雲層中，聯邦療養中心的尖頂逐漸清晰可見。	陽の光を細切れにしてばらまく東の、幾重にも重なる雲の切れ間から、円錐形の尖塔が顔を覗かせると、今回の任務地点、連邦療養センターがその全貌を現していった。	태양이 동쪽 구름층에 숨어 있는 동안, 연방 요양센터의 첨탑이 점차 선명하게 시야에 들어왔다.	The sun hid behind the eastern clouds, its light just brushing the spires of the Federal Sanatorium.						0	3.4主线剧情
4	载具穿过向日葵花田。偏过头，猫汐尔正盯着一望无际的花海发呆，卜卜则在后排紧张地看着周围的环境——	車穿過向日葵花田。轉過頭，貓汐爾正看著一望無際的花海發呆，卜卜則在後排緊張地看著周圍的環境——	車窓を流れていくヒマワリ畑を、助手席のマーシルは何気なく眺め、後部座席のブブはひたむきに見つめていた。	해바라기밭을 가로지르며 달렸다. 고개를 살짝 돌려보니 캣 시에라는 끝없이 펼쳐진 꽃밭을 멍하니 바라보고 있었고, 보보는 뒷좌석에서 긴장한 채 주변을 살피고 있었다.	Our vehicle rolled past a field of sunflowers. Mauxir gazed blankly at the endless gold, while Bubu fidgeted in the back seat, eyes darting everywhere.						0	3.4主线剧情
5	放松点，卜卜。弦绷太紧会断的。	放鬆點，卜卜。弦繃太緊會斷的。	ブブ、そんなに張り切らなくてもいいんだぞ。	긴장 풀어, 보보. 줄도 너무 팽팽하면 끊어져.	Easy, Bubu. Keep yourself wound that tight and you'll snap.						0	3.4主线剧情
6	不紧张！我不紧张！	不緊張！我不緊張！	う、うん！張り切らない、張り切らない……！	긴장 안 했어! 난 긴장 안 했다고!	I'm not wound tight! Nuh-uh! Totally calm!						0	3.4主线剧情
7	她的腮帮子鼓囊囊的。透过后视镜，我看见她握紧了拳头，好像在给自己加油打气。	她的腮幫子鼓鼓的。透過後視鏡，我看見她握緊了拳頭，好像在幫自己加油打氣。	バックミラーに映るブブの顔が、さらに引き締まっていく。	보보는 풍선처럼 볼을 크게 부풀렸다. 백미러로 보니 보보는 마치 스스로를 응원하듯 주먹을 꼭 쥐고 있었다.	Her cheeks puffed up in denial. In the rearview mirror, I caught her white-knuckled fists — like she was trying to psych herself up.						0	3.4主线剧情
8	哎。真放松不下来的话就说出来——说出来会好很多的。	哎。真的放鬆不下來的話就說出來——說出來會好很多的。	どうしても緊張するなら、なにか話して気を紛らわしてみたらどうだ。	너도 참, 정 긴장이 안 풀리면 얘기해. 얘기하고 나면 한결 나아질 거야.	If you can't calm down, just say it out loud. Works better than you'd think.						0	3.4主线剧情
9	呜……我好紧张啊分析员！	嗚……我好緊張啊分析員！	うう……やっぱり緊張しちゃうよ、分析員！	흑… 너무 긴장돼, 분석가!	Mm... I'm sooooo nervous, Adjutant!						0	3.4主线剧情
