字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	翌日。	翌日。	翌日。	다음 날.	The next day.						0	3.4主线剧情
2	直升机在世界树总部的机场降落。	直升機在世界樹總部的機場降落。	ヘリコプターがユグドラシル本部の飛行場に着陸した。	헬리콥터가 위그드라실 본부의 공항에 착륙했다.	The helicopter touched down at Yggdrasil headquarters.						0	3.4主线剧情
3	停机坪远处的大楼门口站着几道熟悉的身影。	機坪遠處的大樓門口站著幾道熟悉的身影。	ヘリポートの遠くにあるビルの入口に、見慣れた姿がいくつかあった。	탑승장에서 멀리 떨어진 건물 입구에 몇몇 익숙한 모습이 서 있었다.	At the far end of the helipad stood a few familiar figures by the entrance of the main building.						0	3.4主线剧情
4	一道黄色的身影扑了过来，到我面前站定。	一道黃色的身影撲了過來，到我面前站定。	温かいオレンジ色の人影が遠くから駆け寄り、目の前に立ち止まった。	금발의 실루엣이 달려와 내 앞에 멈춰 섰다.	A golden blur darted toward me and skidded to a stop just inches away.						0	3.4主线剧情
5	芬妮——	芬妮——	ファニー――	페니.	Fenny...						0	3.4主线剧情
6	她怒视着我，眼里泛着水光。	她怒視著我，眼裡泛著水光。	彼女は涙ぐんだ目で私を睨みつけた。	그녀는 눈물이 그렁그렁한 채로 나를 노려보았다.	She glared at me, eyes shimmering with unshed tears.						0	3.4主线剧情
7	你……	你……	あんたね……	넌…	You...						0	3.4主线剧情
8	每次都是这样……	每次都是這樣……	毎回毎回……	매번 이런 식이야…	You never change, do you...?						0	3.4主线剧情
9	她把头别了过去。	她把頭別了過去。	彼女は顔を背けた。	그녀는 고개를 돌렸다.	She turned her head away.						0	3.4主线剧情
