字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	啪——	啪——	カシャン。ガラスが割れる音がした。	쾅!	*crack—!*						0	3.4主线剧情
2	打破窗户，我们跳进了走廊。	打破窗戶，我們跳進了走廊。	私たちは窓から廊下に飛び込む。	우리는 창문을 깨고 복도로 뛰어들었다.	We burst through the window and hit the corridor.						0	3.4主线剧情
3	追寻罗赞的过程中遇到了她手下那些怪物的阻拦，疗养中心外还有游荡的异化人和泰坦。	追尋羅贊的過程中遇到了她手下那些怪物的阻攔，療養中心外還有遊蕩的異化人和泰坦。	ロザンを追う途中で、その手下だろうバケモノのほか、療養センター構内で変異者やタイタンにも何度か遭遇した。	로잔을 추적하는 과정에서 우리를 방해하는 그녀의 부하 괴물들, 그리고 요양센터 밖을 배회하는 변이자와 타이탄을 맞닥뜨렸다.	As we chased Rozan, her creatures swarmed to block the path. Outside, the Federal Sanatorium grounds crawled with the Changed and Titans.						0	3.4主线剧情
4	被迫放慢了速度。追到疗养中心内的时候，已经失去了罗赞的踪迹。	被迫放慢了速度。追到療養中心內的時候，已經失去了羅贊的蹤跡。	何度も足止めを食らったため、療養センターに着いたときにはロザンの姿はもうどこにもなかった。	본의 아니게 속도가 늦춰졌다. 요양센터 안에 이르렀을 때는 이미 로잔의 종적을 놓친 후였다.	We were forced to slow. By the time we breached the building, Rozan's trail was already gone.						0	3.4主线剧情
5	泰坦物质污染的程度在升高，通讯已经受到干扰了。	泰坦物質汙染的程度在升高，通訊已經受到干擾了。	タイタン汚染がひどくなってきてる。通信も妨害を受けているみたいだ。	타이탄 물질의 오염도가 높아지다 보니, 통신이 어려워졌어.	Titagen contamination's rising. Comms are breaking up.						0	3.4主线剧情
6	先找地方休整。现在的情况有点复杂。	先找地方休整。現在的情況有點複雜。	いったん態勢を整えよう。ついでに状況も整理したい。	일단 쉴 곳을 찾자. 상황이 좀 복잡해.	Let's find somewhere to regroup and catch our breath — things are getting messy.						0	3.4主线剧情
7	嗯……	嗯……	わ、わかった……	응…	Mm...						0	3.4主线剧情
8	卜卜点了点头。她的脸色煞白，头发都被汗水打湿了。	卜卜點了點頭。她的臉色發白，頭髮都被汗水打濕了。	ブブは小さく頷く。蒼白い顔に、汗で濡れた髪の毛が張り付いていた。	보보가 고개를 끄덕였다. 얼굴은 창백한 데다가 머리카락은 땀에 젖어 있었다.	Bubu nodded, face pale, hair plastered with sweat.						0	3.4主线剧情
9	在公路的时候我就发现了。另一边——猫汐尔已经近乎昏了过去。	在公路的時候我就發現了。另一邊——貓汐爾已經幾乎昏了過去。	その横、マーシルはさらに顔色が悪く、立っているのがやっとのように見えた。	그녀의 상태는 도로에 있을 때부터 알고 있었다. 그리고… 캣 시에라는 금방이라도 기절할 것 같았다.	I'd noticed it back on the highway. Now, Mauxir was barely conscious.						0	3.4主线剧情
10	猫汐尔？！	貓汐爾？！	マーシル、大丈夫か？	캣 시에라?!	Mauxir—!?						0	3.4主线剧情
11	我们找到一处僻静的房间。卜卜守着门口，我把猫汐尔放在床上。	我們找到一處僻靜的房間。卜卜守著門口，我把貓汐爾放在床上。	近くの部屋でいったん体を休めることにした。ブブに見張りを頼み、マーシルをベッドに寝かせた。	우리는 후미진 방을 찾았다. 보보는 문 앞을 지키고, 나는 캣 시에라를 침대에 눕혔다.	We found a quiet room. Bubu stood guard at the door while I eased Mauxir onto the bed.						0	3.4主线剧情
12	猫汐尔？	貓汐爾？	マーシル？	캣 시에라?	Mauxir...?						0	3.4主线剧情
13	唔……	唔……	うぅ……	으음…	Nngh...						0	3.4主线剧情
14	猫汐尔摸索着想取下手腕上的传感器显示终端。我帮她解开扣带，把终端放到她手里。	貓汐爾摸索著想取下手腕上的感測器顯示終端。我幫她解開扣帶，把終端放到她手裡。	マーシルはもがいて腕に着けているミニモニターを外そうとした。代わりに外してやると、彼女の手のひらに置いた。	캣 시에라는 손을 더듬으며 손목에 있는 센서 디스플레이 단말기를 풀어내려 했다. 나는 그녀 대신 버클을 풀어주고 그녀 손에 단말기를 쥐여주었다.	She fumbled for the sensor display on her wrist. I unclasped the strap and set the device in her hand.						0	3.4主线剧情
15	她头上的传感器闪了闪，一大串信息出现在终端上。	她頭上的感測器閃了閃，一大串訊息出現在終端上。	マーシルの頭に付けている端末が点滅すると、モニターの小さな画面に、バイタルサインを示す文字が映し出されていった。	그녀의 머리에 있는 센서가 깜빡이더니 단말기에 긴 정보가 나타났다.	The sensor on her head flickered — data streamed across the display.						0	3.4主线剧情
