字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	星祈节当日。	星祈節當日。	星祈祭当日。	성원절 당일.	On Starwish Day.						0	3.4活动剧情
2	由于前夜的“庆祝”，海姆达尔的少女们都还在我们昨日一起度过的房间中休息。	由於前夜的「慶祝」，海姆達爾的少女們都還在我們昨日一起度過的房間中休息。	前夜の「お祝い」をしたため、ヘイムダルの少女たちは、その部屋で休んでいた。	전날 밤의 '축하' 때문에 헤임달 소녀들은 모두 우리가 어제 함께 있었던 방에서 아직 쉬는 중이었다.	After last night's "celebration," the Heimdall girls were still asleep in the room we'd all shared.						0	3.4活动剧情
3	在我离开房间时，猫汐尔察觉到了我的动作，并且抢占了星祈节的第一个吻，而后少女们一一醒了过来。	在我離開房間時，貓汐爾察覺到了我的動作，並且搶占了星祈節的第一個吻，而後少女們一一醒了過來。	私が部屋から出ようとすると、マーシルが私の動きに気づいて、星祈祭最初のキスを奪われた。その後、他の少女たちも続けざまに目を覚ました。	내가 방을 나서는 움직임을 눈치챈 캣 시에라가 성원절의 첫 키스를 가로챘고, 그 후 소녀들이 하나둘 깨어났다.	When I tried to slip out quietly, Mauxir stirred and stole the first kiss of Starwish Day. Then, the other girls began to wake.						0	3.4活动剧情
4	花了好一番工夫，和每个人都亲热过后，我总算得以抽出身来，按照计划去迎接今天要来参加庆典的客人。	花了好一番工夫，和每個人都親熱過後，我總算得以抽出身來，按照計畫去迎接今天要來參加慶典的客人。	一人ひとりと愛を語り合ったあと、私はようやく部屋から出て、予定通り来賓を迎えに行った。	한참 동안 모두와 애정을 나누고 겨우 몸을 빼낸 나는 계획대로 오늘 축제에 참석할 손님들을 맞이하러 갔다.	It took a good while to spend a bit of tender time with each of them, but I finally managed to head out to welcome today's guests, as planned.						0	3.4活动剧情
5	嗯？	嗯？	ん？	응?	Huh?						0	3.4活动剧情
6	没想到，房门外早已有人在等候了。	沒想到，房門外早已有人在等候了。	部屋の前で、すでに誰かが待っていた。	뜻밖에도 문밖에는 이미 누군가가 기다리고 있었다.	To my surprise, three girls were already waiting outside the door.						0	3.4活动剧情
7	哼哼……	哼哼……	ふふ……	흥흥…	Mhm...						0	3.4活动剧情
8	嘿嘿……	嘿嘿……	えへへ……	헤헤…	Hehe...						0	3.4活动剧情
9	嗯……	嗯……	……	음…	Hmm...						0	3.4活动剧情
10	在我眼前，萨菲尔、优格和恒沙一言不发，只是神秘兮兮地打量着我。	在我眼前，薩菲爾、優格和恆沙一言不發，只是神秘兮兮地打量著我。	サフィール、ヨル、ゴウシャが私の前に立ち、黙ったままこっちを見つめてきた。	내 눈앞에서 사파이어, 요거트, 항사가 알 수 없는 얼굴로 말없이 나를 살펴보고 있었다.	Sapphire, Yogurt, and GANGES stood before me, a hint of mystery in their eyes.						0	3.4活动剧情
11	……你们这是在做什么？	……你們這是在做什麼？	……どうかしたのか？	… 뭐 하는 거야?	...What are you all doing here?						0	3.4活动剧情
12	分析员，星祈节快乐！	分析員，星祈節快樂！	分析員、ハッピー星祈祭！	분석가, 해피 성원절!	Adjutant, happy Starwish Day!						0	3.4活动剧情
13	分析员哥哥，星祈节快乐！	分析員哥哥，星祈節快樂！	分析員さん、ハッピー星祈祭！	분석가 오빠, 해피 성원절!	Mr. Adjutant, happy Starwish Day!						0	3.4活动剧情
14	星祈节快乐。	星祈節快樂。	ハッピー星祈祭。	성원절 즐겁게 보내세요.	Happy Starwish Day.						0	3.4活动剧情
15	与祝福一同出现的，还有她们三人齐齐伸出的手。	與祝福一同出現的，還有她們三人一齊伸出的手。	祝福の言葉と共に、三人はまっすぐに手のひらを伸ばしてきた。	축복과 함께, 세 사람이 일제히 손을 내밀었다.	Along with their greetings, they each extended a hand toward me.						0	3.4活动剧情
16	原来是要礼物来了。	原來是要禮物來了。	なるほど、プレゼントをもらいに来たのか。	선물을 받으러 온 거였다.	Ah. So this was about the gifts.						0	3.4活动剧情
17	早在几天前，萨菲尔得知了关于星祈节庆典的事情后，她便一直缠着我要礼物。	早在幾天前，薩菲爾得知了關於星祈節慶典的事情後，她便一直纏著我要禮物。	数日前に星祈祭のことを知ってから、サフィールはずっとプレゼントをねだってきた。	며칠 전 성원절 축제에 대해 알게 된 사파이어가 계속 나한테 선물을 달라고 졸랐었다.	A few days ago, Sapphire had learned about the Starwish Day celebration and had been pestering me for a present ever since.						0	3.4活动剧情
18	直到我告诉她，礼物只能在星祈节当天送之后，她才消停下来。	直到我告訴她，禮物只能在星祈節當天送之後，她才稍微停下來。	プレゼントは当日にしか渡せないと伝えると、彼女はやっと落ち着いた。	선물은 성원절 당일에만 줄 수 있다는 걸 들은 후에야 그녀는 잠잠해졌다.	It wasn't until I told her that gifts could only be given on Starwish Day that she finally stopped asking.						0	3.4活动剧情
