字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H姬辰星		郎君，明灯节快乐。	0	3.5版本随机剧情
page1.2			明灯节当日的早晨，我便收到了辰星的祝福。	0	3.5版本随机剧情
page1.3	H主角		明灯节快乐，辰星。	0	3.5版本随机剧情
page1.4	H姬辰星		郎君，我的家里从朔州寄来了礼物。	0	3.5版本随机剧情
page1.5	H姬辰星		这是给你的红包。	0	3.5版本随机剧情
page1.6	H姬辰星		这是给我们两人的被子。	0	3.5版本随机剧情
page1.7	H姬辰星		以及一些肉类和有机蔬菜，我拿到厨房了。	0	3.5版本随机剧情
page1.8	H主角		辛苦了，朔州的明灯节礼物还是这么隆重。	0	3.5版本随机剧情
page1.9	H主角		也替我谢谢姬家的长辈们。	0	3.5版本随机剧情
page1.10	H姬辰星		每次和她们提起郎君你，她们都赞不绝口。	0	3.5版本随机剧情
page1.11	H姬辰星		有时候……还挺不好意思的。	0	3.5版本随机剧情
page1.12	H主角		有这种事，那我可有动力变得更优秀些了。	0	3.5版本随机剧情
page1.13	H姬辰星		郎君在我心中，早就是最优秀的了。	0	3.5版本随机剧情
page1.14	H姬辰星		对了，还有一件事情……	0	3.5版本随机剧情
page1.15	H主角		什么事情？	0	3.5版本随机剧情
page1.16	H姬辰星		按朔州习俗，明灯节后我们需要一起游船、放花灯，可能得占用郎君一整天的时间……	0	3.5版本随机剧情
page1.17	H主角		这习俗可真不赖，能陪辰星一整天，我很开心。	0	3.5版本随机剧情
page1.18	H姬辰星		郎君……	0	3.5版本随机剧情
page1.19			我笑着捏了捏辰星的脸颊，看着她的脸渐渐染上幸福的绯色。	0	3.5版本随机剧情
