字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1			最近这几天的夜晚，基地似乎频频有怪事发生……	0	3.5版本随机剧情
page1.2	H琴诺		分……分析员听到了吗？	0	3.5版本随机剧情
page1.3	H琴诺		这几天夜里，大厅总会传来动静，像是铃铛的声音……	0	3.5版本随机剧情
page1.4	H妮塔		咦？基地增设了新的安保系统吗？	0	3.5版本随机剧情
page1.5	H妮塔		昨晚我出来拿零食的时候感觉身后有东西闪个不停，顺手一抓，原来是块镜子……	0	3.5版本随机剧情
page1.6	H克罗瑞娜		根据小蝙蝠侦探——也就是本人——多年的调查经验来看，这应该是一种来自东方的神秘魔法。	0	3.5版本随机剧情
page1.7	H克罗瑞娜		这遗留的红绳与铜钱，就是铁证。	0	3.5版本随机剧情
page1.8			铃铛，镜子，红绳与铜钱……种种现象共同指向……	0	3.5版本随机剧情
page1.9	H卜卜		咦？我那些装备呢？怎么又找不着了……	0	3.5版本随机剧情
page1.10	H主角		卜卜，你看这些是你的东西吗？	0	3.5版本随机剧情
page1.11	H卜卜		诶？是我的！怪不得找不到了。	0	3.5版本随机剧情
page1.12	H卜卜		不过，这些怎么会在分析员那里呢？	0	3.5版本随机剧情
page1.13	H主角		你最近……晚上睡得还好吗？	0	3.5版本随机剧情
page1.14	H卜卜		我？我睡得挺好的呀。	0	3.5版本随机剧情
page1.15	H卜卜		对了，一直忘记和分析员说了。	0	3.5版本随机剧情
page1.16	H卜卜		最近我不是对魔法很感兴趣吗，自从我开始练习一种名为“高枕无忧”的魔法之后，感觉每天的休息质量都特别高。	0	3.5版本随机剧情
page1.17	H卜卜		不仅睡得香，在梦里好像也格外聪明，连白天看不懂的签文都能解开了。	0	3.5版本随机剧情
page1.18	H主角		听起来很神奇，不过，就没有什么异常现象吗？	0	3.5版本随机剧情
page1.19	H卜卜		异常现象……哦，分析员倒是提醒我了。	0	3.5版本随机剧情
page1.20	H卜卜		这几天醒来时都发现屋子里乱糟糟的，不是签筒洒了，就是铜钱不见了。	0	3.5版本随机剧情
page1.21	H卜卜		不过我睡觉本来就不老实，有时候也丢三落四的，说不定也是自己夜里醒来碰倒了。	0	3.5版本随机剧情
page1.22	H主角		（看来，应该是卜卜在睡梦中无意识地使用了特殊的能力，才让那些属于她的物件……）	0	3.5版本随机剧情
page1.23			我向卜卜讲述了最近基地晚上发生的“怪事”	0	3.5版本随机剧情
page1.24	H卜卜		诶？居然有这种事！	0	3.5版本随机剧情
page1.25	H卜卜		好吧，看来在魔法能力稳定之前，我还是不要在睡梦中使用魔法了。	0	3.5版本随机剧情
page1.26	H主角		往好处想，这也说明卜卜在魔法方面很有天赋。	0	3.5版本随机剧情
page1.27	H主角		假以时日，说不定卜卜会成长为魔法能力最强的天师呢。	0	3.5版本随机剧情
page1.28	H卜卜		嘿嘿，卜卜会继续加油的！	0	3.5版本随机剧情
