字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1			伊切尔在终端前玩爆爆菜园，一边玩还一边“哒哒”“咻咻”之类地哼唧着。	0	3.5版本随机剧情
page1.2			仔细一看，累计通过的波次还不少。	0	3.5版本随机剧情
page1.3	H主角		突破新记录了吗，伊切尔？	0	3.5版本随机剧情
page1.4	H伊切尔		嗯，这些天闲下来的时候会靠这个放松一下。	0	3.5版本随机剧情
page1.5	H伊切尔		分析员，伊切尔昨天终于写完开皮报告了！	0	3.5版本随机剧情
page1.6	H主角		是开题报告啦。感觉怎么样？学者的世界。	0	3.5版本随机剧情
page1.7	H伊切尔		唔……爆爆菜园当然很好玩，但这些天下来，伊切尔觉得真的很难。	0	3.5版本随机剧情
page1.8	H伊切尔		整理研究思路什么的，一开始还好，后来就……	0	3.5版本随机剧情
page1.9	H主角		是啊。伊切尔的开题报告我看了，写作有些马虎，用语上还欠缺了一些严谨，引用上……	0	3.5版本随机剧情
page1.10	H伊切尔		嗯……	0	3.5版本随机剧情
page1.11	H主角		也有一些不当的地方，可读性和自明性——	0	3.5版本随机剧情
page1.12	H伊切尔		唔……	0	3.5版本随机剧情
page1.13	H主角		也还有进步的空间。	0	3.5版本随机剧情
page1.14	H伊切尔		呜，那加起来不就是问题还很大……	0	3.5版本随机剧情
page1.15	H主角		别那么气馁嘛，再怎么说也是一口气坚持写完了，这可是伊切尔前进的一大步呢。	0	3.5版本随机剧情
page1.16	H主角		任何研究机构啊，都免不了有三天打鱼两天晒网的人，再恶劣一点的话，学术造假和抄袭也偶有发生。	0	3.5版本随机剧情
page1.17	H主角		我觉得，脚踏实地的伊切尔还是走在很多人的前面的。	0	3.5版本随机剧情
page1.18	H伊切尔		真……真的吗？	0	3.5版本随机剧情
page1.19	H主角		即使是暂时什么都做不到的小菜咩，也能在很多重要的时刻挺身而出，对吧。更何况是已经有所成就的伊切尔呢。	0	3.5版本随机剧情
page1.20	H伊切尔		嗯，有分析员在我身边，我一定能做到的！	0	3.5版本随机剧情
page1.21			后来，在伊切尔的邀请下，和她挤在帐篷里玩了一下午爆爆菜园。	0	3.5版本随机剧情
