字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1			天寒地冻的清晨，我与瑟瑞斯偶遇在电梯口。		3.5版本随机剧情
page1.2			看着她带着一些游泳用的物件忙进忙出，我一度怀疑自己是否出现了幻觉。		3.5版本随机剧情
page1.3	H主角		瑟瑞斯，你这是要去游泳吗？		3.5版本随机剧情
page1.4	H瑟瑞斯		是的！分析员要一起吗？听说对身体也有好处喔。		3.5版本随机剧情
page1.5			在少女开朗又铿锵有力的答复声中，我用余光扫了眼大厅显示的室外温度。		3.5版本随机剧情
page1.6			因为前几天的强流降温，直到现在，那个数字也没有升上两位数。		3.5版本随机剧情
page1.7	H主角		可以是可以……这个温度去游泳能强身健体也没错就是了。		3.5版本随机剧情
page1.8	H瑟瑞斯		怎么啦？分析员好像很惊讶的样子？		3.5版本随机剧情
page1.9	H主角		因为没想到这个天能看到瑟瑞斯穿泳装。		3.5版本随机剧情
page1.10	H主角		怎么说呢……感觉不太像是，能在这种冷飕飕的天气能看到的东西。		3.5版本随机剧情
page1.11	H瑟瑞斯		泳装也不是什么夏天专属的东西啦~除了泳装，我还携带了生命稳定装置和超恒温芯片哦！		3.5版本随机剧情
page1.12	H主角		等等，我姑且和你确认一下，你说的“游泳”……		3.5版本随机剧情
page1.13	H主角		指的是在基地的那种有热水、叫“泳池”的设施里，而不是在什么结冰的湖面上凿个洞，对吧？		3.5版本随机剧情
page1.14	H瑟瑞斯		嗯！不过基地的泳池也是可以用环境模拟装置变成冰湖的哦！		3.5版本随机剧情
page1.15	H瑟瑞斯		从冰湖里出来，做完复温措施后，身体跳进温水里的一瞬间，幸福感是夏天的三倍~		3.5版本随机剧情
page1.16	H主角		那看来瑟瑞斯应该很喜欢泡温泉。		3.5版本随机剧情
page1.17	H瑟瑞斯		喜欢，非常喜欢！		3.5版本随机剧情
page1.18	H主角		不过，好像没怎么见你去过基地的温泉呢。		3.5版本随机剧情
page1.19	H瑟瑞斯		因为我还是更喜欢方便运动一点的地方啦，水花飞溅给大家造成困扰也不好。		3.5版本随机剧情
page1.20	H主角		（嗯，温泉吗，也许可以让公司投资一个温泉主题的水上乐园。）		3.5版本随机剧情
page1.21	H主角		（最近整理一下情报，和资产部门讨论一下可行性吧。）		3.5版本随机剧情
page1.22			感觉想得有点远了，或许最好的方法就是亲自试试。		3.5版本随机剧情
page1.23	H主角		我也试试瑟瑞斯的爱好吧，今天的游泳行动，也算我一个。		3.5版本随机剧情
page1.24	H瑟瑞斯		那我们一起先沿着基地小跑两圈热热身吧！		3.5版本随机剧情
page1.25			我和瑟瑞斯在基地小跑起来，渐渐地吸引了其他队员的目光。		3.5版本随机剧情
page1.26			最后，演变成了全员冲向基地泳池的状况……		3.5版本随机剧情
