字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H茉莉安		哼~~哼~	0	3.5版本随机剧情
page1.2			茉莉安在房间里一边哼着小调，一边做着手工，满脸悠闲惬意。	0	3.5版本随机剧情
page1.3	H主角		茉莉安，在做什么？	0	3.5版本随机剧情
page1.4	H茉莉安		亲爱的来了啊~	0	3.5版本随机剧情
page1.5	H茉莉安		这不是明灯节气氛浓厚吗？所以我在尝试做一些窗花、灯笼之类的小玩意儿。	0	3.5版本随机剧情
page1.6	H主角		你的手真巧，刚学就能剪出这么复杂的图案。	0	3.5版本随机剧情
page1.7	H茉莉安		谢谢亲爱的夸奖~	0	3.5版本随机剧情
page1.8	H茉莉安		其实~我的手还可以更灵活哦！比如给亲爱的按摩之类的~	0	3.5版本随机剧情
page1.9	H茉莉安		亲爱的要试试看吗？	0	3.5版本随机剧情
page1.10	H主角		当然，不过茉莉安为明灯节做准备已经很辛苦了，可以先试试我为你准备的护手霜。	0	3.5版本随机剧情
page1.11	H茉莉安		是花香味的！我很喜欢……亲爱的，有你真好。	0	3.5版本随机剧情
