字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H主角		最近经常看你去公司的实验室？我记得你没有这方面的工作吧。	0	3.5版本随机剧情
page1.2	H肴		并非工作上的事情。	0	3.5版本随机剧情
page1.3	H肴		而是我在研究一个可以让我一劳永逸的发明。	0	3.5版本随机剧情
page1.4	H主角		你不会是又想把自己变成升格体什么的吧。	0	3.5版本随机剧情
page1.5	H肴		当然不是，我要考虑更现实的东西了。	0	3.5版本随机剧情
page1.6	H肴		比如工作出来就可以自动完成的机器？	0	3.5版本随机剧情
page1.7	H主角		……	0	3.5版本随机剧情
page1.8	H主角		真的现实吗？	0	3.5版本随机剧情
page1.9	H主角		那现在有做出什么研究成果吗？	0	3.5版本随机剧情
page1.10	H肴		还没有，这几天我一直在实验室思考怎么设计这台机器。	0	3.5版本随机剧情
page1.11	H主角		没记错的话，你昨天还在实验室的椅子上睡着了。	0	3.5版本随机剧情
page1.12	H肴		嗯……那是因为设计需要满足足够的休息对吧！	0	3.5版本随机剧情
page1.13	H主角		我看你就是为摸鱼找了个新理由。	0	3.5版本随机剧情
page1.14	H肴		……反正都是为了休息嘛，殊途同归。	0	3.5版本随机剧情
page1.15	H主角		那你工作上的事情都忙完了？	0	3.5版本随机剧情
page1.16	H肴		这个吗……我想起来实验室有个东西没拿，我先去拿一下……	0	3.5版本随机剧情
page1.17	H主角		不用了，你这周的工作我已经帮你解决了。	0	3.5版本随机剧情
page1.18	H肴		啊，谢谢郎君！	0	3.5版本随机剧情
page1.19	H肴		那剩下的时间，要不要我们一起好好休息一下？	0	3.5版本随机剧情
page1.20	H主角		咳……你早就猜到我这么做的意图了对不对？	0	3.5版本随机剧情
page1.21			我将肴揽入我的怀中，抱着她向房间走去。	0	3.5版本随机剧情
