字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H茉莉安		亲爱的~你有看见我提交的申请吗？	0	3.5版本随机剧情
page1.2	H主角		抱歉，茉莉安，上午开会有些忙，还没来得及看。	0	3.5版本随机剧情
page1.3	H主角		是什么申请？	0	3.5版本随机剧情
page1.4	H茉莉安		就是……在家里的庄园试过秋千之后，觉得很有趣，想在房间装一个小一些的。	0	3.5版本随机剧情
page1.5	H主角		茉莉安有选好的款式吗？	0	3.5版本随机剧情
page1.6	H茉莉安		嗯……就是那种悬挂式，锁链采用高韧性材料，然后加上阴极科技最新的助推器。	0	3.5版本随机剧情
page1.7	H茉莉安		想和亲爱的一起坐在上面，然后尽情地玩耍~	0	3.5版本随机剧情
page1.8	H主角		这样危险的秋千，后勤部和卡罗琳可能不会同意安装哦。	0	3.5版本随机剧情
page1.9	H茉莉安		诶？这样吗，真可惜……	0	3.5版本随机剧情
page1.10	H主角		不过，茉莉安可以买一把放在安德烈奥蒂庄园的房间里。	0	3.5版本随机剧情
page1.11	H主角		然后，我常陪你回去，如何？	0	3.5版本随机剧情
page1.12	H茉莉安		那……那当然好，谢谢亲爱的~	0	3.5版本随机剧情
					
					
					
					
					
