字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H克罗瑞娜		哎，playername——我刚要去找你呐！	0	3.5版本随机剧情
page1.2	H主角		嗯？	0	3.5版本随机剧情
page1.3	H克罗瑞娜		我还没放过鞭炮呢！你陪我好不好？	0	3.5版本随机剧情
page1.4	H主角		你已经是天启者了，还怕鞭炮？	0	3.5版本随机剧情
page1.5	H克罗瑞娜		我没有试过嘛……你肯定放过吧？	0	3.5版本随机剧情
page1.6	H主角		放是放过。对了，要叫大家一起吗？	0	3.5版本随机剧情
page1.7	H克罗瑞娜		好哇好哇~那你先陪我去取鞭炮！我不知道放哪里……	0	3.5版本随机剧情
page1.8	H克罗瑞娜		我买了十车，宿舍应该是放不下了。	0	3.5版本随机剧情
page1.9	H主角		多少？！十车？！	0	3.5版本随机剧情
page1.10	H主角		快，赶紧带我过去！	0	3.5版本随机剧情
