字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H安卡希雅		哟~亲爱的。	0	3.5版本随机剧情
page1.2	H主角		这个“哟~”是怎么回事，你是不是又有什么鬼主意？	0	3.5版本随机剧情
page1.3	H安卡希雅		才不是什么鬼主意呢。	0	3.5版本随机剧情
page1.4	H安卡希雅		为了给我们的蜜月期增加一点小情趣，我可是斥巨资买了一台“复古扭蛋机”。	0	3.5版本随机剧情
page1.5	H主角		哦？那扭蛋里应该藏着不少惊喜了？	0	3.5版本随机剧情
page1.6	H安卡希雅		当然~亲爱的快试试看吧！	0	3.5版本随机剧情
choice01			左扭一圈	0	3.5版本随机剧情
page2.1	H主角		湿漉漉水中大作战？	0	3.5版本随机剧情
page2.2	H安卡希雅		诶？亲爱的抽中了这个吗？	0	3.5版本随机剧情
page2.3	H安卡希雅		那，那我们就去海边玩一整天吧，我有提前准备好防晒霜。	0	3.5版本随机剧情
page2.4	H安卡希雅		如果玩累了，还可以在沙滩椅上美美睡一觉，想想都觉得会是很惬意的一天呢……	0	3.5版本随机剧情
choice02			右扭一圈	0	3.5版本随机剧情
page3.1	H主角		甜蜜蜜双人漫展？	0	3.5版本随机剧情
page3.2	H安卡希雅		诶？亲爱的抽中了这个吗？	0	3.5版本随机剧情
page3.3	H安卡希雅		那我今晚会准备很多动漫里的服装，亲爱的可以挑些你喜欢的……	0	3.5版本随机剧情
page3.4	H安卡希雅		也、也帮我挑几件，最好是同色系的，毕竟是双人……漫展嘛。	0	3.5版本随机剧情
