字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H安卡希雅		亲爱哒~	0	3.5版本随机剧情
page1.2	H主角		嗯？什么事这么开心？	0	3.5版本随机剧情
page1.3	H安卡希雅		在崇福街那会儿，我特地学了学怎么写对联。	0	3.5版本随机剧情
page1.4	H安卡希雅		今天激情创作之后，就想让亲爱的来品鉴一下。	0	3.5版本随机剧情
page1.5	H主角		对联？那念来听听。	0	3.5版本随机剧情
page1.6	H安卡希雅		咳咳，上联是：“一觉睡丢三十年，幸亏遇见分析员。”	0	3.5版本随机剧情
page1.7	H安卡希雅		下联是：“组队冒险相吸引，最终成就解锁爱。”	0	3.5版本随机剧情
page1.8	H主角		现在就差个横批了吧？	0	3.5版本随机剧情
page1.9	H安卡希雅		横批就是：“我的回合！恒约！”	0	3.5版本随机剧情
page1.10	H安卡希雅		是不是听起来还不错？	0	3.5版本随机剧情
page1.11	H主角		嗯嗯，不错！	0	3.5版本随机剧情
page1.12	H主角		我们现在就找点笔墨，把对联写下来吧。	0	3.5版本随机剧情
page1.13	H主角		就贴在我房间门上，如何？	0	3.5版本随机剧情
page1.14	H安卡希雅		好啊好啊~不过我不会用朔州软笔，写的事情就交给亲爱的吧！	0	3.5版本随机剧情
