字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H恩雅		分析员，总算等到你啦！	0	3.5版本随机剧情
page1.2	H主角		是恩雅啊，特意等在这里，是有什么事吗？	0	3.5版本随机剧情
page1.3	H恩雅		嗯~在那之前，先让姐姐抱抱问候一下吧~	0	3.5版本随机剧情
page1.4	H主角		真是一个长长的拥抱呢。	0	3.5版本随机剧情
page1.5	H恩雅		因为总是觉得和哥哥大人抱不够嘛！	0	3.5版本随机剧情
page1.6	H恩雅		呵呵~其实我等在这里，是有一个好消息想要告诉你。	0	3.5版本随机剧情
page1.7	H恩雅		之前和哥哥大人一起玩“纷愿绮梦”时，我就觉得那些立体的故事书真是可爱。	0	3.5版本随机剧情
page1.8	H恩雅		所以就自己试着又做了一本……今天终于顺利完成了！	0	3.5版本随机剧情
page1.9	H主角		不愧是恩雅，连立体书这样复杂的东西都能制作出来。	0	3.5版本随机剧情
page1.10	H恩雅		啊呀，哥哥大人夸得我都要不好意思了……	0	3.5版本随机剧情
page1.11	H恩雅		这一次的故事，是关于我们在那个“小木屋”里的回忆。	0	3.5版本随机剧情
page1.12	H恩雅		我把好多值得纪念的场景都做了进去。	0	3.5版本随机剧情
page1.13	H恩雅		有森林，有阁楼……对了，还有我们相拥取暖的那架柔软沙发。	0	3.5版本随机剧情
page1.14	H恩雅		如果哥哥大人翻看到客厅壁炉的那一页，会发现壁炉里真的可以发光呢！	0	3.5版本随机剧情
page1.15	H主角		这么神奇？	0	3.5版本随机剧情
page1.16	H恩雅		那是因为，我在书页中嵌入了彩色灯带哦，呵呵~	0	3.5版本随机剧情
page1.17	H主角		我开始好奇这本书里的故事了。	0	3.5版本随机剧情
page1.18	H恩雅		那就约定了哦，今晚就换哥哥大人来给我讲故事听吧。	0	3.5版本随机剧情
