字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H薇蒂雅		啊……分析员大人。	0	3.5版本随机剧情
page1.2	H主角		你这是怎么了？看起来无精打采的。	0	3.5版本随机剧情
page1.3	H薇蒂雅		原、原来这么明显吗？	0	3.5版本随机剧情
page1.4	H薇蒂雅		最近不是到明灯节了嘛，我就去找了些朔州的经典小说看。	0	3.5版本随机剧情
page1.5	H薇蒂雅		结果因为剧情太精彩了，一不小心，就连续熬了两天夜。	0	3.5版本随机剧情
page1.6	H薇蒂雅		呜，希望我没有长出黑眼圈……	0	3.5版本随机剧情
page1.7	H主角		有这么好看吗？	0	3.5版本随机剧情
page1.8	H薇蒂雅		真的很好看！	0	3.5版本随机剧情
page1.9	H薇蒂雅		只不过，很多爱情小说都是以悲剧收尾。	0	3.5版本随机剧情
page1.10	H薇蒂雅		就是因为这样，我才翻来覆去睡不着。	0	3.5版本随机剧情
page1.11	H主角		既然如此，我今晚去陪你一起看吧。	0	3.5版本随机剧情
page1.12	H薇蒂雅		哎哎？真的吗真的吗！	0	3.5版本随机剧情
page1.13	H主角		嗯，有我在的话你应该就能睡着了。	0	3.5版本随机剧情
page1.14	H主角		虽然故事里有遗憾，但在现实中，我们总是幸福的。	0	3.5版本随机剧情
page1.15	H薇蒂雅		突然说这样的话……分析员大人太犯规啦！	0	3.5版本随机剧情
page1.16	H薇蒂雅		哎嘿嘿，有分析员大人在，我就是最幸福的人了。	0	3.5版本随机剧情
