字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	？？？		亲爱的。	0	3.5版本随机剧情
page1.2			耳边传来了一阵熟悉的声音。	0	3.5版本随机剧情
page1.3			但是我环顾四周，却没有发现有人的踪迹。	0	3.5版本随机剧情
page1.4			那答案只有一个了。	0	3.5版本随机剧情
page1.5	H主角		出来吧，凯茜娅。	0	3.5版本随机剧情
page1.6			我手朝着前方的空气一挥，凯茜娅果不其然出现在我面前。	0	3.5版本随机剧情
page1.7	H主角		信息态可逃不过我的眼睛。	0	3.5版本随机剧情
page1.8	H凯茜娅		我当然知道，不过就是想来一点小小的情趣。	0	3.5版本随机剧情
page1.9	H主角		你用信息态搞得情趣可不少了。	0	3.5版本随机剧情
page1.10	H凯茜娅		比如半夜到你的房间，又或者突然出现在你放好热水的浴室里？	0	3.5版本随机剧情
page1.11	H主角		这要都说出来，一时半会可就说不完了。	0	3.5版本随机剧情
page1.12	H凯茜娅		嗯哼，有时候我也在想，既然亲爱的对泰坦物质这么敏锐。	0	3.5版本随机剧情
page1.13	H凯茜娅		那我平常做的这些应该不会没有预知吧。	0	3.5版本随机剧情
page1.14	H主角		当然有，也正如你说，我也保持一点情趣感。	0	3.5版本随机剧情
page1.15	H凯茜娅		既然如此的话……	0	3.5版本随机剧情
page1.16	H凯茜娅		今晚上，我可也要准时出现在你的床前了。	0	3.5版本随机剧情
page1.17	H凯茜娅		记得做好准备，亲爱的。	0	3.5版本随机剧情
page1.18	H主角		早就准备好了，或者说？	0	3.5版本随机剧情
page1.19	H主角		不如就现在。	0	3.5版本随机剧情
page1.20			话音未落，我握住了凯茜娅的手。	0	3.5版本随机剧情
page1.21	H主角		这样你变成信息态也走不掉了哦。	0	3.5版本随机剧情
page1.22	H凯茜娅		亲爱的，我可没说要走。	0	3.5版本随机剧情
page1.23			凯茜娅借着我手的力，率先吻了上来。	0	3.5版本随机剧情
