字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1			芙提雅一整个上午都没有离开宿舍。	0	3.5版本随机剧情
page1.2			而从房间里出来之后，她就一直尾随着我。	0	3.5版本随机剧情
page1.3	H主角		嘿，芙提雅。你跟了我一路了哦。	0	3.5版本随机剧情
page1.4	H芙提雅		原来已经被分析员察觉到了！	0	3.5版本随机剧情
page1.5	H主角		今天路过你房间的时候，听到了相当喧闹的噪音，还伴随着非常有节奏的踩踏声。	0	3.5版本随机剧情
page1.6	H主角		就像是……跳高的前置动作一样。	0	3.5版本随机剧情
page1.7	H主角		出什么事了，有要我帮忙的吗？	0	3.5版本随机剧情
page1.8	H芙提雅		要！不过这个！这个嘛，是因为……	0	3.5版本随机剧情
page1.9			像是想到了什么难以启齿的事情，芙提雅张了张嘴，红着脸又把到嘴边的话给吞了下去。	0	3.5版本随机剧情
page1.10	H芙提雅		总之，麻烦分析员跟我来一下宿舍吧！	0	3.5版本随机剧情
page1.11			映入眼帘的是一地的鞋印，乱糟糟的地面和整洁的床单形成了鲜明的反差。	0	3.5版本随机剧情
page1.12	H芙提雅		最近，大家都在整理打扫自己的房间。因为我经常出入实验室嘛，所以房间就有点乱。	0	3.5版本随机剧情
page1.13	H芙提雅		这两天辅助机器人都在进行安全检修，芙提雅老师花了一个上午的时间整理了一下房间。	0	3.5版本随机剧情
page1.14	H芙提雅		有个位置比较高的污渍怎么都够不到，我只好反反复复地在尝试去擦掉它……	0	3.5版本随机剧情
choice01			你都是怎么尝试的啊……	0	3.5版本随机剧情
page2.1	H芙提雅		想先试试助跑能不能够到……结果完全不行。	0	3.5版本随机剧情
page2.2	H芙提雅		然后又尝试了撑竿跳，在室内完全伸展不开。	0	3.5版本随机剧情
page2.3	H主角		……芙提雅老师意外地有运动细胞啊。	0	3.5版本随机剧情
choice02			我大概已经猜到了……	0	3.5版本随机剧情
page3.1	H主角		所以……这不是完全白干了吗。有时候，不要那么钻牛角尖比较好哦。	0	3.5版本随机剧情
page3.2			我低头看了看地面，无奈地叹了口气。	0	3.5版本随机剧情
page4.1	H芙提雅		虽然说靠战术服装的力量也很容易解决，但是……	0	3.5版本随机剧情
page4.2	H芙提雅		怎么说呢，分析员能不能理解那种，想要证明自己的决心？	0	3.5版本随机剧情
choice03			我能	0	3.5版本随机剧情
page5.1	H芙提雅		因为这种事出糗，被分析员知道了又要被笑话了。	0	3.5版本随机剧情
choice04			噗……	0	3.5版本随机剧情
page6.1	H芙提雅		你笑了对吧！	0	3.5版本随机剧情
page7.1	H主角		难怪神神秘秘地跟踪那么久，下次坦率点说嘛。	0	3.5版本随机剧情
page7.2	H芙提雅		咦，分析员怎么向我张开手了？哎哎——什么时候拿的抹布？	0	3.5版本随机剧情
page7.3			将抹布递给芙提雅，我抱起她走向房间的一角。	0	3.5版本随机剧情
page7.4	H主角		放心吧，我们之间，一直都是有求必应的。	0	3.5版本随机剧情
page7.5	H芙提雅		（呜、被分析员抱起来了。）	0	3.5版本随机剧情
page7.6	H芙提雅		嗯……那、那么，分析员想抱芙提雅老师，也要坦率点说哦！	0	3.5版本随机剧情
