字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H主角		最近看你有点焦虑？	0	3.5版本随机剧情
page1.2	H苔丝		马上就要到魔术的期末考了！	0	3.5版本随机剧情
page1.3	H主角		魔术师还有期末考核？	0	3.5版本随机剧情
page1.4	H苔丝		是我给自己定的一个小目标——要在每个季度结束之前学会一个之前不会的魔术。	0	3.5版本随机剧情
page1.5	H主角		听起来比学校的考试轻松一些。	0	3.5版本随机剧情
page1.6	H苔丝		可问题是我到现在还什么都没学会！	0	3.5版本随机剧情
page1.7	H主角		还有段时间，要不突击一下？	0	3.5版本随机剧情
page1.8	H苔丝		咳…其实我每年都是这时候突击的。	0	3.5版本随机剧情
page1.9	H主角		所以，你去年来给我演示的那个魔术，也是突击的？	0	3.5版本随机剧情
page1.10	H苔丝		当然不是！那个我可是准备了很久的…	0	3.5版本随机剧情
page1.11	H苔丝		给亲爱的表演，怎么能随便应付。	0	3.5版本随机剧情
page1.12	H主角		那今年的魔术准备得怎么样了？	0	3.5版本随机剧情
page1.13	H苔丝		已经准备三个多月了，效果应该还不错？	0	3.5版本随机剧情
page1.14	H主角		所以眼下最头疼的，就是期末考核了？	0	3.5版本随机剧情
page1.15	H苔丝		对呀，现在完全没想好要练什么……	0	3.5版本随机剧情
page1.16	H主角		我来帮你吧，正好我有点想法。	0	3.5版本随机剧情
page1.17	H苔丝		那就拜托亲爱的啦！	0	3.5版本随机剧情
