字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	晴温情提示：	晴溫情提示：	晴より：	하루의 알림 사항:	Friendly Reminder From Haru:						0	3.3晴霆光个人故事
2	为了获得更好的体验，游玩该个人故事前，推荐分析员优先观看《星耀天扉》剧情。	為了獲得更好的體驗，遊玩該個人故事前，推薦分析員優先觀看《星耀天扉》劇情。	より快適に物語を楽しんでもらえるよう、エピソードを始める前に『星の扉を継ぐ者』のストーリーを読んでほしい。	더 나은 체험을 위해 해당 개인 스토리를 즐기기 전에 먼저 <낙원의 저편> 스토리를 시청할 것을 추천해 드립니다.	For an optimal experience, you are encouraged to complete the "Beyond Elysium" main story before playing this Personal File.						0	3.3晴霆光个人故事
3	我始终记得身为你的剑的使命。	我始終記得身為你的劍的使命。	playernameの剣であれ。その使命は、深く胸に刻んでいる。	난 너의 검으로서, 그 사명을 항상 기억하고 있어.	I've never forgotten what it means to be your blade.						0	3.3晴霆光个人故事
4	刀刃，是不能一直贪恋刀鞘的温柔的。	刀刃，是不能一直貪戀刀鞘的溫柔的。	いつまでも鞘に守られているわけにはいかない。だから、構わず前へ進んでほしい。	칼날이라면, 칼집의 따뜻함만 계속 탐해선 안 돼.	A sword cannot linger forever in the warmth of its scabbard. So please... keep moving forward.						0	3.3晴霆光个人故事
5	她这么说过。	她這麼說過。	そう、彼女は言った。	그녀가 그렇게 말했었다.	Calmly yet firmly, she uttered those words.						0	3.3晴霆光个人故事
6	那一天，我在女孩的双眸中看见了勇气、决意、以及心底里的不服输。	那一天，我在女孩的雙眸中看見了勇氣、決意、以及心底裡的不服輸。	あの日、私は彼女の瞳の中に、勇気と決意、そして奥底に宿る強い意志を見た。	그날, 나는 소녀의 두 눈에서 용기와 결심, 그리고 꺾이지 않는 마음속 의지를 보았다.	That day, I had seen courage, resolve, and an unyielding spirit in her eyes.						0	3.3晴霆光个人故事
7	当然，那里面也会藏着眷恋、情意、或者女孩的温软。	當然，那裡面也會藏著眷戀、情意、或者女孩的溫軟。	もちろん、その奥には、愛しさや情、そして少女のぬくもりも潜んでいたのだろう。	물론 애착과 애정, 또는 소녀다운 온유함도 섞여 있었다.	Of course, there had also been attachment and softness hidden underneath.						0	3.3晴霆光个人故事
8	她的决意犹如亘古不变的礁石，不会苍老发黄，也不会随着时间褪色。	她的決意猶如亘古不變的礁石，不會蒼老發黃，也不會隨著時間褪色。	彼女の決意は、変わらぬ岩礁のように、朽ちることもなく、時の流れに色あせることもない。	그녀의 결심은 영원불변한 암초처럼 녹슬지도, 시간에 따라 빛바래지도 않을 것이다.	Her resolve was like a timeless rock — ever enduring, never weathered by time.						0	3.3晴霆光个人故事
9	那温软也仿佛静静流过的水波，如此静谧如此沁人心脾。	那溫軟也彷彿靜靜流過的水波，如此靜謐如此沁人心脾。	そのぬくもりは、静かに流れる水のように澄み渡り、心の奥まで沁み入るものだった。	그 따스함도 마치 조용히 흐르는 물결처럼, 내 마음을 고요하게 적셨다.	And that softness was like a flowing stream, ever so serene and soothing.						0	3.3晴霆光个人故事
10	晴是个很正经的女孩，任何时候都是这样。	晴是個很正經的女孩，任何時候都是這樣。	晴はいつでも、とても真面目な少女だった。	늘 그랬듯이, 하루는 매우 진중한 소녀다.	Haru had always been a very proper girl.						0	3.3晴霆光个人故事
11	她永远正直、果敢、有如一柄出鞘的利刃，剑锋之上正气凛然。	她永遠正直、果敢、有如一柄出鞘的利刃，劍鋒之上正氣凜然。	彼女はいつも正直で、果敢で、まるで抜き放たれた鋭い刃のように、その剣先には凛とした気概が宿っている。	그녀는 언제나 올곧고 과감하다. 마치 검집에서 뽑아 든 예리한 검처럼, 정의로운 기운이 검날 위에 서늘하게 서려 있다.	Ever upright and decisive, she was like a blade drawn from its scabbard, sharp and gleaming with unwavering resolve.						0	3.3晴霆光个人故事
12	玩笑或者娇羞这样的形容词似乎并不适用于这个剑一般的女孩。	玩笑或者嬌羞這樣的形容詞似乎並不適用於這個劍一般的女孩。	冗談や恥じらいなんて、この剣のような少女には似合わない。	농담도, 수줍음 같은 형용사도, 이 검 같은 소녀에게 어울리지 않는 듯하다.	Words like "playful" or "bashful" didn't seem to suit this girl, who carried herself like a sword.						0	3.3晴霆光个人故事
13	但偶尔她也会有所不同。	但偶爾她也會有所不同。	けれども、時には彼女も少し変わった様子を見せる。	하지만 가끔은 예외도 있는 법이다.	But sometimes, she revealed a different side.						0	3.3晴霆光个人故事
14	比如现在。	比如現在。	例えば、今がそうだ。	예를 들면 지금처럼.	Like now.						0	3.3晴霆光个人故事
