字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	即便再锋利的剑，也会有疲惫的时候，也是可以贪慕剑鞘的温暖的啊。	即便再鋒利的劍，也會有疲憊的時候，也是可以貪慕劍鞘的溫暖的啊。	剣がどんなに鋭くても、疲れるときはある。そんな時は、鞘の温もりに甘えてもいいんだ。	아무리 날카로운 검이라도 지칠 때가 있고, 검집의 따뜻함을 그리워할 수 있죠.	Even the sharpest blade grows weary and longs for the warm embrace of its scabbard.						0	3.3晴霆光个人故事
2	所以，尽情哭泣吧，并不是作为剑……而仅仅是作为一个女孩子，尽情哭泣吧。	所以，盡情哭泣吧，並不是作為劍……而僅僅是作為一個女孩子，盡情哭泣吧。	だから、思う存分泣けばいい。剣としてではなく……ただの女の子として、ね。	그러니까 마음껏 울어요. 검으로서가 아니라… 그저 한 소녀로서, 마음껏 울어요.	So let it out. Cry as loud as you want. Not as my sword... But just as a girl... my girl.						0	3.3晴霆光个人故事
3	她分明记得分析员这么说过。	她分明記得分析員這麼說過。	分析員が言ったその言葉を、彼女ははっきりと覚えていた。	그녀는 분석가의 말을 분명히 기억하고 있었다.	She remembered the Adjutant's words as clearly as when he had just said them.						0	3.3晴霆光个人故事
4	她只是一再地，不断地追寻那句话中描述的侧影。	她只是一再地，不斷地追尋那句話中描述的側影。	彼女はただ、あの言葉が描いた横顔をひたすら追い求めていた。	그녀는 그저 그 말이 뜻하는 바를 계속해서, 끊임없이 추구하고 있었다.	And ever since, she had been seeking that girl in his words.						0	3.3晴霆光个人故事
5	——就像她曾经追寻剑那样。	——就像她曾經追尋劍那樣。	——かつて剣を追い求めた時のように。	… 마치 예전에 검을 추구했던 것처럼.	—Just like she once sought the way of the sword.						0	3.3晴霆光个人故事
6	……	……	……	……	...						0	3.3晴霆光个人故事
7	【第四次模拟战斗协议已结束，如需终止，请回收训练器具并离开场地。】	【第四次模擬戰鬥協議已結束，如需終止，請回收訓練器具並離開場地。】	【第四次模擬戦闘プロトコルは終了しました。中止する場合は訓練器具を回収し、その場から離れてください】	[제4차 시뮬레이션 전투 프로토콜이 끝났습니다. 종료를 원하시면 훈련 장비를 회수하고 퇴장하시기 바랍니다.]	Fourth simulated combat protocol has concluded. If you wish to terminate, please collect your training equipment and exit the area.						0	3.3晴霆光个人故事
8	“咔哒”一声鸣响，宣告午夜十二点的到来，少女长吁一口气，收回了手中的剑。	「咔噠」一聲鳴響，宣告午夜十二點的到來，少女長嘆一口氣，收回了手中的劍。	「カチッ」と音が鳴り、真夜中の零時を告げた。晴は大きく息を吐き、手にした剣を収めた。	 '딸깍' 소리가 자정 12시를 알리자, 소녀는 길게 숨을 내쉬며 검을 거두었다.	A quiet click marked the stroke of midnight. Haru exhaled, finally lowering her sword.						0	3.3晴霆光个人故事
9	剑刃依旧在蜂鸣，金属的颤音回荡在训练室里久久不息。	劍刃依舊在蜂鳴，金屬的顫音迴盪在訓練室裡久久不息。	刃はいまだに唸りを上げ、金属の震える音が訓練室にいつまでも響いていた。	검날은 여전히 진동했고, 금속의 진동음이 훈련실에 울려 퍼져 쉬지 않고 메아리쳤다.	The blade was still humming, its metallic vibrations lingering in the training room.						0	3.3晴霆光个人故事
