字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
chesstask1	灯节·初探	燈節·初探	明灯祭・初見	등불 의식·초입	Mingdeng Jie - Initial Exploration						0	
chesstask1.desc	通关第一章：“灯节”阶段行动	通關第一章：“燈節”階段行動	第一章「明灯祭」ステージをクリア	챕터1: '등불 의식' 단계 전투 클리어하기	Clear Chapter 1 - "Mingdeng Jie" Phase Operations						0	
chesstask2	灯节·伊始	燈節·伊始	明灯祭・始まり	등불 의식·시작	Mingdeng Jie - Beginning						0	
chesstask2.desc	触发并完成“灯节”的所有节点，并获得全部送福宝箱	觸發並完成“燈節”的所有節點，並獲得全部送福寶箱	「明灯祭」の全ての節をクリアして、全ての福の宝箱を獲得	'등불 의식'의 모든 노드를 발동 및 완료하고, 모든 축복 보물상자 획득하기	Trigger and complete all Nodes in "Mingdeng Jie" and obtain all Fortune Chests						0	
chesstask3	祈愿·阵痛	祈願·陣痛	祈り・連続する痛み	기원·진통	Prayer - Pain						0	
chesstask3.desc	通关第二章：“祈愿”阶段行动	通關第二章：“祈願”階段行動	第二章「祈り」ステージをクリア	챕터2: '기원' 단계 전투 클리어하기	Clear Chapter 2: "Prayer" Action Phase						0	
chesstask4	祈愿·忧患	祈願·憂患	祈り・憂患	기원·우환	Prayer - Sorrow						0	
chesstask4.desc	触发并完成“祈愿”的所有节点，并获得全部送福宝箱	觸發並完成“祈願”的所有節點，並獲得全部送福寶箱	「祈り」の全ての節をクリアして、全ての福の宝箱を獲得	'기원'의 모든 노드를 발동 및 완료하고, 모든 축복 보물상자 획득하기	Trigger and complete all Nodes in "Prayer" and obtain all Fortune Chests						0	
chesstask5	隐秘·探悉	隱秘·探悉	秘匿・探究	비밀·조사	Secret - Discover						0	
chesstask5.desc	通关第三章：“隐秘”阶段行动	通關第三章：“隱秘”階段行動	第三章「秘匿」ステージをクリア	챕터3: '비밀' 단계 전투 클리어하기	Clear Chapter 3: "Secret" Action Phase						0	
chesstask6	隐秘·洞察	隱秘·洞察	秘匿・洞察	비밀·통찰	Secret - Insight						0	
chesstask6.desc	触发并完成“隐秘”的所有节点，并获得全部送福宝箱	觸發並完成“隱秘”的所有節點，並獲得全部送福寶箱	「秘匿」の全ての節をクリアして、全ての福の宝箱を獲得	'비밀'의 모든 노드를 발동 및 완료하고, 모든 축복 보물상자 획득하기	Trigger and complete all Nodes in "Secret" and obtain all Fortune Chests						0	
chesstask7	患失·风波	患失·風波	憂慮・波瀾	노심초사·풍파	Grief - Turmoil						0	
chesstask7.desc	通关第四章：“患失”阶段行动	通關第四章：“患失”階段行動	第四章「憂慮」ステージをクリア	챕터4: '노심초사' 단계 전투 클리어하기	Clear Chapter 4: "Loss" Action Phase						0	
chesstask8	患失·难关	患失·難關	憂慮・難関	노심초사·난관	Loss - Difficulties						0	
chesstask8.desc	触发并完成“患失”的所有节点，并获得全部送福宝箱	觸發並完成“患失”的所有節點，並獲得全部送福寶箱	「憂慮」の全ての節をクリアして、全ての福の宝箱を獲得	'노심초사'의 모든 노드를 발동 및 완료하고, 모든 축복 보물상자 획득하기	Trigger and complete all Nodes in "Loss" and obtain all Fortune Chests						0	
chesstask9	难关·抵抗	難關·抵抗	難関・抵抗	난관·저항	Difficulties - Resilience						0	
chesstask9.desc	完成第五章：“难关”阶段行动	完成第五章：“難關”階段行動	第五章「難関」ステージをクリア	챕터5: '난관' 단계 전투 클리어하기	Complete Chapter 5: "Difficulties" Action Phase						0	
chesstask10	难关·攻克	難關·攻克	難関・攻略	난관·공략	Difficulties - Overcoming						0	
chesstask10.desc	触发并完成“难关”的所有节点，并获得全部送福宝箱	觸發並完成“難關”的所有節點，並獲得全部送福寶箱	「難関」の全ての節をクリアして、全ての福の宝箱を獲得	'난관'의 모든 노드를 발동 및 완료하고, 모든 축복 보물상자 획득하기	Trigger and complete all Nodes in "Difficulties" and obtain all Fortune Chests						0	
chesstask11	福至·欢游	福至·歡遊	福臨・歓遊	행운·즐거운 여행	Good Fortune - Happiness						0	
chesstask11.desc	完成第六章：“福至”阶段行动	完成第六章：“福至”階段行動	第六章「福臨」ステージをクリア	챕터6: '행운' 단계 전투 클리어하기	Complete Chapter 6: "Good Fortune" Action Phase						0	
