字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	夏季的俱卢地区总是多雨，湿润而闷热的空气时常让人感觉喘不过气来。	夏季的俱盧地區總是多雨，濕潤而悶熱的空氣時常讓人感覺喘不過氣來。	夏のグロ地域はよく雨が降る。粘り気を帯びた重い空気は、息をするのが不快なほどだ。	여름의 쿠루 지역은 비가 많이 내려서, 습하고 후덥지근한 공기에 숨이 턱턱 막힐 때가 많다.	Summer in Kuru was always rainy, with the humid, stuffy air making it hard to breathe.						0	3.3米娅个人故事
2	我朝着远方望去，灰暗的天空下，深蓝色的大海卷起层层波澜，毫不留情地朝着我们所在的海岸攻来。	我朝著遠方望去，灰暗的天空下，深藍色的大海捲起層層波瀾，毫不留情地朝著我們所在的海岸攻來。	遠くを見渡すと、灰色の空の下で深い青色の海が渦巻きながら、私たちが立っている岬へと襲いかかってきていた。	나는 저 멀리 시선을 던졌다. 회색빛 하늘 아래, 짙푸른 바다가 일으킨 파도가 우리가 있는 해안을 향해 거세게 밀려왔다.	I gazed into the distance. Under the dim sky, the deep-blue sea churned in heavy swells, relentlessly crashing against the coast where we stood.						0	3.3米娅个人故事
3	不过片刻间，海浪便与山崖相撞，激起更大的浪花。	不過片刻間，海浪便與山崖相撞，激起更大的浪花。	少し経って、荒波は岩壁に激しく打ち付け、圧巻の水しぶきを巻き起こした。	잠시 후, 파도는 절벽과 부딪치며 더 큰 물보라를 일으켰다.	In just a moment, the waves crashed into the cliffs, sending up even more spray.						0	3.3米娅个人故事
4	哇……	哇……	わおー……	와…	Wow...						0	3.3米娅个人故事
5	站在我身旁的米娅不由自主地发出了感叹声。	站在我身旁的米婭不由自主地發出了感嘆聲。	横でミアは感心した声を上げた。	내 옆에 서 있던 미아가 자기도 모르게 감탄사를 내뱉었다.	Mia couldn't help but let out a soft exclamation.						0	3.3米娅个人故事
6	从地理位置来说，我们所处的位置正处于新恒提罗的下方。	從地理位置來說，我們所處的位置正處於新恆提羅的下方。	私たちは今、ニューガントラの真下にいる。	지리적으로 보면, 지금 우리의 위치는 뉴헨틸로 바로 아래다.	Geographically speaking, we were directly below New Hentiro.						0	3.3米娅个人故事
7	也正因如此，我们现在距离总在这个季节困扰新恒提罗的风暴相当近。	也正因如此，我們現在距離總在這個季節困擾新恆提羅的風暴相當近。	そのため、この時期によくニューガントラを襲う嵐からもかなり近い。	그래서 이 계절마다 뉴헨틸로를 괴롭히는 폭풍과 매우 가까운 거리에 있다.	That put us quite close to the storm that had always plagued the city this season.						0	3.3米娅个人故事
8	准备好了吗，米娅？	準備好了嗎，米婭？	準備はいいか？ミア。	준비됐어, 미아?	Ready, Mia?						0	3.3米娅个人故事
9	嗯！我们出发吧！	嗯！我們出發吧！	うん！いこっ！	응! 출발하자!	Yeah, let's go!						0	3.3米娅个人故事
