字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				火焰，漫天的火焰。	0	2.6版本外传故事
2		0				巨大的瓦尔基里游戏会场原本包围了市区中心，但现在，它也被这熊熊火焰所包围。	0	2.6版本外传故事
3		0				我站在会场前，炽热的气息不停扑到我的脸上，微小的火星被风带着起舞，又将更多地方点燃。	0	2.6版本外传故事
4		0				我很清楚自己不应该在这里：我分明和恩雅一起坠入了深渊之中，睁开眼时，却发现回到了零区，这里显然不是现实。	0	2.6版本外传故事
5		0				但这里发生的一切让我无法冷静，无法像旁观者一样去思考和审视。2057年，当降临事件摧毁了瓦尔基里游戏的会场时，我所看到的画面就是如此。	0	2.6版本外传故事
6		0				即使我身先士卒地冲进会场，带领安全部救下了大量的民众，但相比于在事件中遇难的人数，活下来的只能被称为幸运儿。	0	2.6版本外传故事
7		0				我清楚地记得，在救援工作的最后，仍然有相当数量的市民被困在会场中心。	0	2.6版本外传故事
8		0				然而，他们已经被泰坦物质侵蚀，在当时的情况下不可能存活下去。将他们救出的话，还可能造成泰坦物质进一步扩散。	0	2.6版本外传故事
9		0				决策者很轻松便作出了决定，而对于我，对于那时的所有救援人员，对于那些市民来说，这个决定足以改变每一个人的一生。	0	2.6版本外传故事
10		0				在漫天的火焰中，我闭上了眼睛。	0	2.6版本外传故事
11		0				呼……	0	2.6版本外传故事
12		0				最后一名敌人倒下的同时，恩雅的体力也几乎耗尽。	0	2.6版本外传故事
13		0				她放缓了步子，双眼却仍然紧紧盯着前方。	0	2.6版本外传故事
14		0				在道路的尽头，一束光从洞口照下，像是在宣告着，只要到达那个地方，她便能离开这里。	0	2.6版本外传故事
15		6	恩雅澜风		Play_Vo_dlc15ep4_girl011_01	但是，如果分析员在这里的话，他一定会说，越是明显的信息，越可能有诈。	0	2.6版本外传故事
16		0				在心中如此默念之后，少女忽然转过身向后看去。	0	2.6版本外传故事
17		0	？？		Play_Vo_dlc15ep4_area16_01	<span color="#ee4735">……</>	0	2.6版本外传故事
18		0				一团模糊的人影就这样出现在恩雅面前。察觉到恩雅的目光后，它也停了下来，如影子般呆站着。	0	2.6版本外传故事
19		0				恩雅不动声色地握紧了枪，而就在这时，那人影忽然轻微颤动了两下。紧接着，恩雅忽然感觉自己听到了声音。	0	2.6版本外传故事
