字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	即使有源源不断的敌人阻拦，我们仍然坚定地朝着校门的方向前进，生生杀出了一条血路来。	即使有源源不絕的敵人阻攔，我們仍然堅定地朝著校門的方向前進，生生殺出了一條血路來。	絶え間なく襲ってくる敵を押しのけ、私たちは文字通り血路を開きながら校門の方向へ進んだ。	적들이 끊임없이 밀려들며 가로막았지만, 우리는 교문을 향해 굳건히 전진하며 피의 길을 열어나갔다.	Enemy forces surged from every direction, yet we pressed on — carving a bloody path toward the main gate.						0	3.0主线剧情
2	当我们赶回庆典上时，眼前的景象已经与不久前截然不同。	當我們趕回慶典上時，眼前的景像已經與不久前截然不同。	祭り会場に戻ると、そこにはまったく違った光景が広がっていた。	축제장으로 돌아오자, 눈앞의 광경은 얼마 전과는 확연히 달라져 있었다.	By the time we reached the festival grounds, the scene was unrecognizable.						0	3.0主线剧情
3	失控的机器人和凭空出现的泰坦摧毁了一切，原本热闹的场地俨然成为了一片废墟。	失控的機器人和憑空出現的泰坦摧毀了一切，原本熱鬧的場地儼然成為了一片廢墟。	暴走したロボットと突如現れたタイタンがすべてを破壊したせいで、賑わっていた会場はすっかり廃墟と化していた。	폭주하는 로봇과 갑자기 나타난 타이탄이 모든 것을 파괴했고, 한때 활기찼던 장소는 이미 폐허가 되어버렸다.	Rogue robots. Titans slamming down like judgment from the sky. A once-cheerful festival now smoldered in ruin.						0	3.0主线剧情
4	然而，就在这地狱般的景象上，卫城学院的学生们仍然如着了魔般，滞留在庆典的场地上不愿离开。	然而，就在這地獄般的景象上，衛城學院的學生們仍然像著了魔般，滯留在慶典的場地上不願離開。	しかし、地獄絵図のような光景の最中でも、アクロポリス学院の生徒たちは魅入られたように会場から離れようとしない。	하지만 이런 지옥 같은 광경 속에서도, 아크로폴리스 아카데미 학생들은 홀린 듯이 축제장에 머물러 있었다.	Yet amid the hellish wreckage, Acropolis students remained rooted in place, as if hypnotized.						0	3.0主线剧情
5	“这才是最棒的庆典！”学生们高呼着这样的话，不受控制地冲向泰坦。	「這才是最棒的慶典！」學生們高呼著這樣的話，不受控制地衝向泰坦。	「これこそ最高の祭りだ！」生徒たちはそう叫びながら、我を忘れてタイタンに突進した。	'이런 게 바로 최고의 축제지!' 학생들은 이렇게 외치며, 제지할 수도 없이 타이탄을 향해 돌진했다.	"Best celebration ever!" they chanted, rushing toward the Titans like moths to a flame.						0	3.0主线剧情
6	好……她们果然从一开始就疯了。	好……她們果然從一開始就瘋了。	やっぱり……最初から狂ってたわね。	그래… 역시 처음부터 미쳐있었어.	Huh... so it's true — they were off their rocker from the jump.						0	3.0主线剧情
7	凯茜娅的机枪喷吐着火舌，极力逼退了周围的敌人。	凱茜婭的機槍噴吐著火舌，極力逼退了周圍的敵人。	カーシアの機銃が火を噴き、周囲の敵を必死に押し返した。	캐시아의 기관총이 불꽃을 내뿜으며 주변의 적들을 필사적으로 밀어냈다.	Katya's Gatling gun rattled, driving the swarm back a step.						0	3.0主线剧情
8	信息态造成的影响，只能用信息态来解决。	資訊態造成的影響，只能用資訊態來解決。	情報体が引き起こした影響は、情報体でしか解決できない。	이념 형태가 일으킨 영향은 이념 형태로만 해결할 수 있어.	What fragmentation causes... fragmentation can counter.						0	3.0主线剧情
9	薇蒂雅，到你出手的时候了。	薇蒂雅，到你出手的時候了。	ヴィディア、君の出番だ。	비디야, 네가 나설 차례야.	Vidya, it's your time to shine.						0	3.0主线剧情
10	交给我吧，分析员大人！	交給我吧，分析員大人！	任せてください、分析員さん！	맡겨주세요, 분석가님!	Yes, sir! Vidya for the win!						0	3.0主线剧情
11	薇蒂雅已经拿出了她的高分子绳，如同她在新恒提罗曾做过的那样，她开始游走于学生之间，为她们展示绳框中构建的幻象。	薇蒂雅已經拿出了她的高分子繩，如同她在新恆提羅曾做過的那樣，她開始遊走在學生之間，為她們展示繩框中構建的幻象。	ヴィディアは高分子紐を取り出した。彼女はニューガントラのときと同じように、生徒たちの間を動き回り、紐の中の幻覚をみんなに見せ始めた。	비디야는 뉴헨틸로에서 했던 것처럼 폴리머 줄을 꺼내 학생들 사이를 돌아다니며, 줄 틀 안에 구축된 환상을 보여주기 시작했다.	Vidya unfurled her high-polymer threads and, just as she'd done in New Hentiro, wove among the students — illusions spilling from her fingertips.						0	3.0主线剧情
12	受到了影响的学生总算安静下来，开始排着队朝薇蒂雅所指定的方向走去。	受到了影響的學生總算安靜下來，開始排隊朝著薇蒂雅所指定的方向走去。	影響を受けた生徒たちはようやく落ち着き、列を作ってヴィディアが示した方向へ歩き始めた。	그 영향으로 학생들은 마침내 고요를 되찾은 듯, 비디야가 가리킨 방향으로 줄지어 걷기 시작했다.	The effect was instant. The students fell silent, glassy-eyed, and filed out of the hot zone exactly as ordered.						0	3.0主线剧情
13	我和苔丝、凯茜娅也趁此机会，不用再顾及学生们的安全，转而将注意力全部放在了解决敌人上。	我和黛斯、凱茜婭也趁此機會，不用再顧及學生們的安全，轉而將注意力全部放在解決敵人上。	私とテス、カーシアはこれを機に、生徒たちをヴィディアに任せて、敵を倒すことに集中した。	덕분에 나와 테스, 캐시아는 더 이상 학생들의 안전을 걱정할 필요 없이 적을 처치하는 데만 집중할 수 있었다.	With civilians clear, Tess, Katya, and I could finally unleash our full firepower on the enemy.						0	3.0主线剧情
14	直到这时，我们解决敌人的速度总算快过了敌人出现的速度。一番苦战后，我们终于得到了喘息之机。	直到這時，我們解決敵人的速度總算超過了敵人出現的速度。一番苦戰後，我們終於得到了喘息之機。	私たちが敵を倒す速度はようやく敵が現れる速度を上回った。激しい戦闘の後、私たちはついに一息つくことができた。	그제야 우리의 제압 속도가 적의 출현 속도를 앞지르기 시작했고, 힘든 전투 끝에 겨우 숨 돌릴 여유가 생겼다.	Bit by bit, we drove the reinforcements back. After a brutal clash, we finally stole a breath.						0	3.0主线剧情
15	这样下去不是办法。	這樣下去不是辦法。	このままではラチがあかない。	이대로는 안 되겠다.	But I knew the lull wouldn't last.						0	3.0主线剧情
16	趁着这个空当，我将自己在瓦尔哈拉空间中与埃达的对峙一一转述给了天启者们。	趁著這個空檔，我將自己在瓦爾哈拉空間中與埃達的對峙一一轉述給了天啟者們。	この隙に乗じて、私はヴァルハラ空間でエッダと対峙した時のことを覚醒者たちに逐一伝えた。	나는 틈을 타 발할라 공간에서 에다와 대치했던 상황을 계시자들에게 설명했다.	Seizing the respite, I quickly briefed my Manifestations on what had happened in Valhalla.						0	3.0主线剧情
17	所以，这些敌人就是它在示威吗？手段真是够下作的。	所以，這些敵人就是它在示威嗎？手段真是夠卑鄙的。	つまり、この敵たちは脅しってわけね。ゲレツなことを……	그러니까, 그 녀석이 시위하느라 이 적들이 생겨난 거야? 정말 비열하네.	So the whole Descent was just a flex? That's low.						0	3.0主线剧情
