字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	硝烟散尽后，凯茜娅看到了正朝她走来的薇蒂雅和苔丝。	硝煙散盡後，凱茜婭看到了正朝她走來的薇蒂雅和黛斯。	硝煙が晴れた後、カーシアは、彼女に向かって歩いてくるヴィディアとテスを見た。	연기가 걷히고, 캐시아는 자신을 향해 걸어오는 비디야와 테스를 발견했다.	As the smoke began to clear, Katya turned to see Tess and Vidya rushing toward her.						0	3.0主线剧情
2	你们要是再慢一些，就用不着动手了。	你們要是再慢一點，就可以不用動手了。	もうちょっと遅れてきたら、戦わずに済んだのに。	좀 더 늦게 왔으면 싸울 필요도 없었을 텐데.	You two sure took your time — another second and there wouldn't be anything for you to mop up.						0	3.0主线剧情
3	凯茜娅小姐，我们可没办法变成信息态呐。	凱茜婭小姐，我們可沒辦法變成資訊態啊。	私たちはカーシアさんと違って、情報体になれないんだよ。	캐시아 씨, 저희는 이념 형태로 변신할 수 없다고요.	Not all of us get the luxury of fragmenting and teleporting like you, Miss Katya.						0	3.0主线剧情
4	而且，你还是先缓口气吧。	而且，你還是先緩口氣吧。	それより、今は休んでて。	그리고, 일단 숨 좀 고르세요.	And you look like you could use a breather first.						0	3.0主线剧情
5	苔丝和薇蒂雅都能看出，凯茜娅显然有些体力不支。	黛斯和薇蒂雅都能看出，凱茜婭明顯有點體力不支。	テスとヴィディアは一目でわかった。カーシアは明らかに消耗している。	테스와 비디야 모두, 캐시아가 확실히 지쳐 있음을 알아챘다.	Tess and Vidya could both see the toll taken on Katya.						0	3.0主线剧情
6	即使是凯茜娅，在空中连续使用信息态穿梭二十米以上的距离也是一件相当费力的事情。更何况，她还单枪匹马解决了数十台机兵。	即使是凱茜婭，在空中連續使用資訊態穿梭二十公尺以上的距離也是一件非常費力的事情。更何況，她還單槍匹馬解決了數十台機兵。	いくらカーシアでも、空中で何度も情報体になって、20メートル以上転移するのは相当な負担だった。しかも、彼女はたった一人で数十体もの機兵を倒していた。	아무리 캐시아라도 공중에서 이념 형태를 연속 사용해 20미터 이상 이동하는 건 매우 힘든 일이었다. 게다가 수십 대의 보초병들을 혼자서 해치웠으니 말이다.	Even for her, mid-air phasing 20 meters in fragmented form wasn't exactly easy — especially after clearing dozens of robots single-handedly.						0	3.0主线剧情
7	这些机兵……是被埃达控制了吗？	這些機兵……是被埃達控制了嗎？	この機兵たちは……エッダにコントロールされてたんですか？	이 보초병들은… 에다가 조종한 거예요?	These security bots... were all under Edda's control?						0	3.0主线剧情
8	嗯，不过反正它们也会阻止我们调查学院，在这里一锅端了也好。	嗯，不過反正它們也會阻止我們調查學院，在這裡一網打盡了也好。	ええ。どうせ後でちょっかいを出してくるから、ここで一網打尽にしたほうが気が楽かと思って。	응. 어차피 저들도 우리가 아카데미를 조사하는 걸 막으려 했을 테니까, 여기서 한꺼번에 처리한 것도 나쁘진 않아.	Yeah. But either way, they'd have gotten in our way. Better to wipe them out while we had the chance.						0	3.0主线剧情
9	嘴上这么说着，凯茜娅的眼中却充满了怨气。	嘴上這麼說著，凱茜婭的眼神卻充滿了怨氣。	口ではそう言いながらも、カーシアの目には不満の色が浮かんだ。	말은 그렇게 하면서도, 캐시아는 원망이 가득한 눈빛이었다.	Her tone was casual, even dismissive — but her eyes were simmering with frustration.						0	3.0主线剧情
