字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	给克莱因发去了会合地点后，我和露娜就近前往附近的快餐店吃了个饭。	傳了會合地點給克萊因後，我和露娜就近前往附近的速食店吃了個餐點。	クラインに合流地点の場所を送ったあと、私はルナと近くのファーストフード店で食事をとることにした。	클레인에게 합류 장소를 전송한 뒤, 나는 루나와 함께 근처의 패스트푸드점에서 간단히 끼니를 때웠다.	After pinging Klein with the rendezvous point, Luna and I came to a nearby fast-food joint for a quick bite.						0	3.0主线剧情
2	一夜未眠，我在等餐时忍不住打了好几个哈欠，而露娜却还是一副神采奕奕的样子。	一夜未眠，我在等餐時忍不住打了好幾個哈欠，而露娜卻還是一副神采奕奕的樣子。	徹夜したせいで、私は注文が来るまで何度もあくびをしたが、ルナは相変わらず生き生きとしていた。	밤새 잠을 설친 나는 음식을 기다리는 동안 연거푸 하품했지만, 루나는 여전히 생기 넘치는 모습이었다.	After a sleepless night, I couldn't stop yawning while we waited for our food. Luna, on the other hand, looked like she'd just started her day — bright-eyed and full of energy.						0	3.0主线剧情
3	如今的快餐，可真是名副其实的快餐了。	現在的速食，可真是名副其實的速食了。	最近のファーストフードは本当に名前通りだな……	요즘 패스트푸드점은 정말 이름처럼 '패스트'하네.	Fast food's really living up to the name these days.						0	3.0主线剧情
4	看着服务机器人端上来的食物，我不免摇了摇头。	看著服務機器人端上來的食物，我不免搖了搖頭。	サービスロボットが届けてくれた食事を見て、私は思わず首を横に振った。	서빙 로봇이 가져오는 음식을 보며, 나도 모르게 고개를 저었다.	I watched the service bot glide over with our tray and just shook my head.						0	3.0主线剧情
5	两份几乎一模一样的汉堡摆在了我们眼前，一眼看去，生菜和肉饼的大小，酱料的量，甚至面包片上的芝麻位置都出奇地一致。	兩份幾乎一模一樣的漢堡擺在了我們眼前，一眼看去，生菜和肉餅的大小，醬料的量，甚至麵包片上的芝麻位置都出奇地一致。	まったく同じ形のハンバーグがふたつ並んでいる。レタスとパテの大きさも、ソースの量も、バンズに散りばめられているゴマの位置までほぼ同じだ。	거의 똑같이 생긴 햄버거 두 개가 우리 앞에 놓였다. 양상추와 패티 크기, 소스의 양, 심지어 빵 위에 박힌 참깨 위치까지도 놀라울 정도로 똑같았다.	Two identical burgers sat on the tray — same lettuce, same patty, same sauce. Even the sesame seeds were a carbon copy.						0	3.0主线剧情
6	我毫不怀疑这是通过工厂流水线制作出来的标准品，而餐馆只负责将它们重新加热。	我毫不懷疑這是透過工廠流水線製作出來的標準品，而餐廳只負責將它們重新加熱。	レストランは工場の生産ラインで組み立てられたものを加熱して出しただけなのでは、と疑ってしまった。	의심할 여지 없이 공장에서 찍어낸 기성품이었다. 식당에서는 그것들을 다시 데우기만 한 듯했다.	No doubt they were factory-standard products, just reheated on-site.						0	3.0主线剧情
7	难得有这样的体验，主管你就别挑三拣四啦。	難得有這樣的體驗，主管你就別挑了啦。	せっかくだし、そう言わずに楽しみましょうよ。	자주 있는 일도 아닌데, 뭘. 관리자, 너무 까다롭게 굴지 마.	Hey, don't knock it, Chief! Stuff like this is kind of a rare treat for me.						0	3.0主线剧情
8	相比之下，露娜倒是吃得很开心。	相較之下，露娜倒是吃得很開心。	なのに、こんな食事でもルナは楽しんでいるようだ。	반면 루나는 무척 맛있게 먹고 있었다.	Luna was clearly loving it.						0	3.0主线剧情
9	总在公司和终端打交道的她自然是没什么机会吃快餐的，而我在人生的前半段几乎吃腻了这东西。	總是在公司和終端打交道的她的確是沒什麼機會吃速食的，而我在人生的前半段幾乎吃膩了這東西。	終日会社で端末と睨みあっている彼女にとってはめずらしい経験なのだろう。彼女と違って、私はこういうものをとっくに食べ飽きた。	늘 회사와 단말기만 상대하던 그녀에게는 이런 패스트푸드를 먹을 기회가 드물겠지만, 나는 인생 절반 동안 지겹도록 먹었던 음식이다.	Between office duties and juggling terminal work, she rarely got the chance to enjoy street food. Me? I'd burned out on it ages ago.						0	3.0主线剧情
