字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H芬妮		呃……嗯……		2.3版本随机事件
page1.2	H芬妮		……成熟之爱，成为他的贤内助……表现出我的气度……		2.3版本随机事件
page1.3			最近芬妮有时会这样一个人待着念叨些什么——		2.3版本随机事件
page1.4	H主角		芬妮。		2.3版本随机事件
page1.5	H芬妮		达令——		2.3版本随机事件
page1.6	H芬妮		你从公司回来啦！累不累？饿不饿？先休息还是先吃饭？		2.3版本随机事件
page1.7	H主角		感觉芬妮最近变得更加懂事体贴了。		2.3版本随机事件
page1.8	H芬妮		哼哼……作为伴侣应该的啦。		2.3版本随机事件
page1.9	H主角		前段时间一直忙，度假的时候人多事也多，没有专门多陪陪你。		2.3版本随机事件
page1.10	H主角		今天没有其他安排了，去芬妮一直念叨着想去的那家餐厅怎么样？		2.3版本随机事件
page1.11	H芬妮		好啊好啊！		2.3版本随机事件
page1.12	H芬妮		咳咳！那个，最近达令你也辛苦了，陪不陪我其实我都理解……		2.3版本随机事件
page1.13	H主角		真的？既然芬妮这么慷慨，那我再去楼上逛逛好了。		2.3版本随机事件
page1.14	H芬妮		哎——！怎么不按套路走啊！		2.3版本随机事件
page1.15	H芬妮		你可说了今天只陪我的，不许再看其他地方啦！		2.3版本随机事件
page1.16	H主角		（还是这样的芬妮比较可爱，哈哈。）		2.3版本随机事件
