字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H主角		妮塔，你怎么在这里发呆？		2.3版本随机事件
page1.2	H妮塔		噢，是分析员啊！		2.3版本随机事件
page1.3	H妮塔		没什么没什么，我正在回忆之前去水上乐园时的事情呢。		2.3版本随机事件
page1.4	H妮塔		那么大的水上设施，还有各种机关，说实话，真是做梦都想不到啊。		2.3版本随机事件
page1.5	H主角		嗯，我也觉得，之前从没想过水上乐园会有那么多不同的机关设备。		2.3版本随机事件
page1.6	H妮塔		总觉得没玩尽兴啊——		2.3版本随机事件
page1.7	H主角		哈哈，没想到会听到你说这样的话。		2.3版本随机事件
page1.8	H妮塔		咦，为啥？		2.3版本随机事件
page1.9	H主角		毕竟你之前总是习惯性地给自己找事情做……		2.3版本随机事件
page1.10	H主角		很少听到你说和“玩”相关的话题。		2.3版本随机事件
page1.11	H妮塔		唔，分析员你这么一说，好像确实。		2.3版本随机事件
page1.12	H妮塔		来海姆达尔之前不说这些，是因为以前光是好好活着就得拼尽全力，哪有时间去玩。		2.3版本随机事件
page1.13	H妮塔		刚来的时候也不说，是总觉得不安心，害怕这么好的日子突然没了。		2.3版本随机事件
page1.14	H主角		那现在呢？		2.3版本随机事件
page1.15	H妮塔		嘿，现在当然是因为，跟了分析员你这么久，相信你一定能让这么好的日子继续下去啦。		2.3版本随机事件
page1.16	H妮塔		分析员，等有时间了，再去什么地方玩吧！		2.3版本随机事件
page1.17	H主角		好啊。		2.3版本随机事件
