字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H主角		怎么在这里发呆？		2.3版本随机事件
page1.2	H肴		啊，分析员你来得正好！		2.3版本随机事件
page1.3	H肴		这次在纺锤系统里看过北庭卫的风景之后，我难得有些干劲了。		2.3版本随机事件
page1.4	H主角		训练的干劲？		2.3版本随机事件
page1.5	H肴		想什么呢，当然是——准备旅行攻略的干劲。		2.3版本随机事件
page1.6	H主角		……是我想多了，所以你准备了什么？		2.3版本随机事件
page1.7	H肴		说到朔州，除了风景之外，第一时间想到的就是各种美食了吧？		2.3版本随机事件
page1.8	H肴		我已经规划好了一条可以品尝所有朔州美食的路线，先从海上出发……		2.3版本随机事件
page1.9	H主角		等等。		2.3版本随机事件
page1.11	H主角		要吃遍朔州所有地方的美食，至少也得花上几年时间。		2.3版本随机事件
page1.12	H主角		就算把你退休前的所有调休假期加起来，估计也不够。		2.3版本随机事件
page1.13	H肴		！！！		2.3版本随机事件
page1.14	H主角		你既然知道朔州有很多好吃的，就应该想到它们都分布在不同地方吧。		2.3版本随机事件
page1.15	H肴		我的计划完全破碎了……		2.3版本随机事件
