字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H主角		……		2.3版本宿舍随机事件
page1.2	H伊切尔		……		2.3版本宿舍随机事件
page1.3	H主角		今天也是读心魔术环节吗？		2.3版本宿舍随机事件
page1.4	H伊切尔		不是。		2.3版本宿舍随机事件
page1.5	H伊切尔		伊切尔想和分析员一起做游戏！		2.3版本宿舍随机事件
page1.6	H主角		什么游戏？		2.3版本宿舍随机事件
page1.7	H伊切尔		芙提雅，给伊切尔做了奇怪的算术游戏。		2.3版本宿舍随机事件
page1.8	H伊切尔		和其他人对战，算得快算得对的人就能获得胜利。		2.3版本宿舍随机事件
page1.9	H主角		伊切尔……会喜欢玩这种游戏吗？		2.3版本宿舍随机事件
page1.10	H伊切尔		芙提雅说，聪明的伊切尔，不会害怕挑战，肯定能拿到第一名。伊切尔，很聪明！		2.3版本宿舍随机事件
page1.11	H主角		（我明白了，是激将法。）		2.3版本宿舍随机事件
page1.12	H主角		伊切尔找我，是需要我的帮忙吗？		2.3版本宿舍随机事件
page1.13	H伊切尔		伊切尔不想和其他人玩。		2.3版本宿舍随机事件
page1.14	H伊切尔		分析员，和伊切尔一起去房间里开一局！		2.3版本宿舍随机事件
page1.15	H主角		那先说好，我可不会因为伊切尔可爱就放水的。		2.3版本宿舍随机事件
page1.16	H伊切尔		伊切尔，不怕！		2.3版本宿舍随机事件
page1.17	H伊切尔		伊切尔，会赢的！		2.3版本宿舍随机事件
page1.18	H主角		嗯嗯，我也相信伊切尔。		2.3版本宿舍随机事件
page1.19			（以这姑娘的精力，今晚注定会是个不眠之夜了。）		2.3版本宿舍随机事件
