字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H主角		都这个点了，安卡希雅还在猛猛灌咖啡啊……是准备熬夜打游戏吗？		2.3版本随机事件
page1.2	H安卡希雅		不，是同时接了好几个游戏开发的外包。		2.3版本随机事件
page1.3	H安卡希雅		等外包款到手，我打算买一组多诺卡送你，就当作是上次闹剧的赔礼道歉了……		2.3版本随机事件
page1.4	H主角		你是指水上乐园那次吗？我不是说了，我不会因为那种小事生气的。		2.3版本随机事件
page1.5	H安卡希雅		我知道，我只是想找个机会拉你入坑多诺卡。		2.3版本随机事件
page1.6	H主角		你这家伙……		2.3版本随机事件
page1.7	H安卡希雅		另外……我还打算攒钱修好尘白恶魔号。		2.3版本随机事件
page1.8	H主角		哦？那可要花上不少工夫，非得修好它吗？		2.3版本随机事件
page1.9	H安卡希雅		嗯，毕竟那个驾驶舱可是承载着你和我美好回忆的场所。		2.3版本随机事件
page1.10	H主角		……		2.3版本随机事件
page1.11			回想起在水上乐园和安卡希雅经历的一切，我本想下意识地吐槽两句。		2.3版本随机事件
page1.12			但看她此刻一副疲惫的样子，思索片刻还是算了吧。		2.3版本随机事件
page1.13	H主角		那你好好干，有什么需要随时和我说。		2.3版本随机事件
page1.14	H安卡希雅		随时吗？那我现在就有一个需求。		2.3版本随机事件
page1.15	H主角		什么？		2.3版本随机事件
page1.16	H安卡希雅		给本美少女一个亲亲鼓励如何？		2.3版本随机事件
page1.17	H主角		一百个都没问题。		2.3版本随机事件
page1.18	H安卡希雅		哎？真的？！		2.3版本随机事件
page1.19			不知道是不是错觉，听到我的回复后，少女脸上的疲惫感顿时一扫而空……		2.3版本随机事件
