字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H琴诺		分析员……		2.3版本随机事件
page1.2	H主角		啊，是小琴诺啊。		2.3版本随机事件
page1.3	H主角		怎么，又有新品要找我试吃吗？		2.3版本随机事件
page1.4	H琴诺		哎？试吃？！		2.3版本随机事件
page1.5	H琴诺		不……不好意思，最近我都没怎么做料理了……		2.3版本随机事件
page1.6	H琴诺		但如果分析员想要的话，我现在就去准备！		2.3版本随机事件
page1.7	H主角		等等！试吃倒是不急，小琴诺先说有什么事吧。		2.3版本随机事件
page1.8	H琴诺		哦，嗯……其实我和莫尔索找分析员，是想拜托你陪我们玩这个。		2.3版本随机事件
page1.9			琴诺扭扭捏捏地从身后掏出了一盒游戏，上面印刷着的是一座阴森的古堡。		2.3版本随机事件
page1.10	H主角		恐怖游戏吗……没想到你们会迷恋上这个啊。		2.3版本随机事件
page1.11	H琴诺		也，也算不上迷恋……只是想从中找找新料理的灵感……		2.3版本随机事件
page1.12	H主角		哈？新料理的灵感？		2.3版本随机事件
page1.13	H琴诺		嗯，总之，可以拜托分析员陪我们一起玩吗？		2.3版本随机事件
page1.14	H琴诺		如果和分析员一起的话，应该会有更多更多的灵感。		2.3版本随机事件
page1.15	H主角		（原来不是因为害怕吗？不过，既然她们都这么拜托我了，那就——）		2.3版本随机事件
page1.16	H主角		好，那就一起玩吧。		2.3版本随机事件
page1.17	H琴诺		嘿嘿，分析员真好。那我还能再拜托分析员一件小事吗？		2.3版本随机事件
page1.18	H主角		什么？		2.3版本随机事件
page1.19	H琴诺		就是……等晚上玩完游戏了，可以留下陪我们过夜吗……		2.3版本随机事件
page1.20	H琴诺		最近，我们老是梦到游戏里的那些怪物，稍微有点害怕……		2.3版本随机事件
page1.21			（原来还是会害怕的啊……）		2.3版本随机事件
