字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H芙提雅		分析员！今天要去夜跑吗？		2.3版本随机事件
page1.2	H主角		好啊，晚上在大厅门口会合吧。		2.3版本随机事件
page1.3	H芙提雅		好耶！		2.3版本随机事件
page1.4	H芙提雅		分析员！别忘了晚上要夜跑哦？		2.3版本随机事件
page1.5	H主角		嗯？当然了，答应你的事情我不会忘的。		2.3版本随机事件
page1.6	H芙提雅		嘿嘿，我这不是怕你太忙了嘛。		2.3版本随机事件
page1.7	H芙提雅		分析员！今晚……		2.3版本随机事件
page1.8	H主角		你先等等，你今天好像不太对劲。		2.3版本随机事件
page1.9	H主角		实话实说，你是不是在谋划什么？		2.3版本随机事件
page1.10	H芙提雅		没、没有啊，芙提雅老师可不会骗人的！		2.3版本随机事件
page1.11	H主角		真的吗？		2.3版本随机事件
page1.12	H主角		比如在夜跑的时候偷偷穿上驰掣装甲，和我打赌比赛跑……		2.3版本随机事件
page1.13	H主角		然后毫无压力地跑完一圈，最后还能回来和我炫耀……		2.3版本随机事件
page1.14	H主角		最后以打赌获胜为理由让我给你买奶茶，还要背你回公司之类的？		2.3版本随机事件
page1.15	H芙提雅		呜呃……！		2.3版本随机事件
page1.16	H主角		这不是完全被猜透了吗……		2.3版本随机事件
