字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	灿烂的星辰仿佛触手可及，巨大而又宏伟的飞船反射着来自亘古恒星的辉光。	燦爛的星辰彷彿觸手可及，巨大而又宏偉的飛船反射著來自亙古恆星的光輝。	目の前で輝く星々。何億万年も前から存在する惑星。それらの光を浴びて輝く巨大なスペースシャトル。	손을 뻗으면 닿을 듯한 찬란한 별들. 거대하고 웅장한 비행선은 오랫동안 그 자리를 지킨 항성의 빛을 반사하고 있었지.	It was a sea of radiant stars stretching endlessly before our eyes. And in their midst, a magnificent spaceship bathed in their timeless glow.						0	2.7版本主线故事
2	挣脱了重力束缚的灵魂翱翔于广袤的寰宇之间，而故乡，我们的母星便在身旁，静静地，温柔地，凝视着我们。	掙脫了重力束縛的靈魂翱翔於廣闊的寰宇之間，而故鄉，我們的母星便在身旁，靜靜地，溫柔地，凝視著我們。	重力から逃れて、果てしない宇宙を自由に飛ぶさまを、我々の故郷である地球はそばで、静かに見守ってくれて……	중력의 속박에서 벗어난 영혼은 광활한 세상을 누볐단다. 그리고 고향, 즉 우리의 모성은 옆에서 조용하고 부드럽게 우리를 지켜보고 있었어.	Freed at last from gravity's pull, we soared through the boundless expanse of the cosmos, under the quiet, tender gaze of the planet we called home.						0	2.7版本主线故事
3	自遥远的神话时代伊始，直至第一枚载人航空器发射成功，由无数汗水，泪水……乃至血水凝聚起来的梦想，此刻化作现实。	自遙遠的神話時代伊始，直至第一枚可載人航空器發射成功，由無數汗水，淚水……乃至血水凝聚起來的夢想，此刻化作現實。	遥か昔の神話時代から、たくさんの汗と涙と血で作り上げた夢が、初めての有人スペースシャトルの打ち上げでようやく現実になったの。	머나먼 신화시대부터 첫 유인 항공기가 성공적으로 발사되기까지, 무수한 땀방울과 눈물… 그리고 피가 응집된 꿈은 그 순간 현실이 되었어.	From the dawn of ancient myth to humanity's first successful voyage into space, countless generations poured their blood, sweat, and tears into making this moment possible.						0	2.7版本主线故事
4	那样宏伟的光景，我想是任何言语都无法准确描绘出来的。	那樣宏偉的光景，我想是任何言語都無法準確描繪出來的。	その現実の美しさは、きっとどんな言葉でも伝えきれないだろう。	그 웅대한 광경은 어떤 말로도 표현하기 어려웠지.	A scene so splendid, so breathtaking... no words could ever truly capture its beauty.						0	2.7版本主线故事
5	但是——	但是——	でも……	하지만…	And yet...						0	2.7版本主线故事
6	但是回想起来，最美丽的风景，果然还是那个吧。	但是回想起來，最美麗的風景，果然還是那個吧。	いま思えば、一番美しい景色なら、やはりあれだと思うわ。	돌이켜 보면 가장 아름다운 풍경은 역시 그것이겠지.	Looking back now, I realize the most beautiful sight was never out there in the distant cosmos.						0	2.7版本主线故事
7	为了心中的理想而努力奋斗，在经历彻夜未眠的疲惫过后，第一眼看到的风景……	為了心中的理想而努力奮鬥，在經歷徹夜未眠的疲憊過後，第一眼看到的風景……	夢を叶えるために寝る間も惜しんで、ひたすら頑張ったあと、目を擦りながら見えた景色……	마음속에 품은 꿈을 위해 노력하고, 밤새 잠 한숨 못 잔 피곤함을 겪은 다음 처음으로 본 풍경…	It was the very first glimmer of light after those long, sleepless nights — the first dawn that greets your eyes after giving everything to chase a dream.						0	2.7版本主线故事
8	奶奶……	奶奶……	おばあちゃん……	할머니…	Nana...						0	2.7版本主线故事
9	抬起头来吧，孩子。	抬起頭來吧，孩子。	さぁ、顔を上げてごらん。	고개를 들렴, 아가.	Look around you, my dear.						0	2.7版本主线故事
10	与远在天边的星空不同，那样的风景就在眼前，在我们每个人都确确实实地生活过的地方。	與遠在天邊的星空不同，那樣的風景就在眼前，在我們每個人都確確實實生活過的地方。	遠い星々と違って、すぐ目の前に、私たちが生きてきた場所で見られる風景よ。	아득히 먼 곳에 있는 별빛 하늘과는 달리, 그 풍경은 바로 눈앞에 있어. 우리 모두 분명히 살았던 곳에.	Those distant, drifting stars may seem dazzling, but the most beautiful things have always been right here, before your eyes, in this world we've truly lived in.						0	2.7版本主线故事
11	然后……	然後……	それから……	그리고…	Now...						0	2.7版本主线故事
12	之后的路，就交由你们这一辈了。请将那些美好的情感，不断传承下去。	之後的路，就交由你們這一輩了。請將那些美好的情感，不斷傳承下去。	これからの道は、あなたたちに任せるわ。美しいその感情を、絶えずに受け継いでちょうだい。	앞으로의 길은 너희에게 맡길게. 그 아름다운 감정을 계속 계승해 나가렴.	The torch is passed to your generation. Carry these precious feelings onward — and pass them on, so they'll never fade.						0	2.7版本主线故事
13	从幽暗的海底脱困，我们相互搀扶，登上高台。	從幽暗的海底脫困，我們互相攙扶，登上高台。	暗い海底から脱出したあと、私たちは支え合いながら高台に登った。	어두컴컴한 바닷속에서 벗어나, 우리는 서로를 부축하며 높은 곳으로 올라갔다.	Emerging from the shadowed abyss, we climbed onto the platform above, leaning on each other for support.						0	2.7版本主线故事
