字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0	“幽影”			呃啊啊啊啊……	0	
2		0				夜魇骑士的最后一颗子弹击穿了幽影的头颅，在一阵惨叫声过后，它缓缓倒在地上，身体如溶解般一点点消失殆尽。	0	
3		0				与此同时，电影院中的照明灯也骤然亮起。	0	
4		0				坐得满满当当的观众开始排着队离开，而早已在外等候的下一批观众已经从另一道门接二连三地涌了进来。	0	
5		0				电影院外，三名市民正和周围的绝大多数人一样，兴奋地讨论着刚看完的电影。	0	
6		5	市民甲			夜魇骑士抱着龙舌兰从展览馆逃走的部分也太帅了！感觉看完之后，心情都好了很多。	0	
7		4	市民乙			我比较喜欢两人在雨林中相互扶持的那段……不过，总感觉那个雨林有些熟悉？	0	
8		6	市民丙			只能说，真不愧是最近最火的电影，你看，黄金时段的排片全是《极夜行动》。	0	
9		5	市民甲			特效和演技都远远超出了我的预期！就是剧情有点怪怪的，怎么打完幽影就结束了，这导演是不是故意吊着胃口，想拍下一部啊？	0	
10		0	分析员			不会的，我听说这位导演拍完《极夜行动》就要隐退了。	0	
11		5	市民甲			噢，这样啊，那还挺可惜的……	0	
12		0				男人摇了摇头，又像是突然发现了什么，将我全身上下扫视了一遍。	0	
13		5	市民甲			我说啊，小哥，你的身材还挺好，一眼看过去和电影里的夜魇骑士差不多了！虽然长得不太像，但背影简直一模一样啊。	0	
14		4	市民乙			真的哎，你该不会是替身演员吧？	0	
15		0	分析员			哈哈哈，怎么会呢，我也只是来看电影的观众而已。	0	
16		0				说罢，我扬了扬手中的三张票根。	0	
17		0	分析员			先走了，我的同伴还在等我。	0	
18		0				他们当然认不出我。	0	
19		0				海姆达尔的分析员和天启者，这样的身份过于敏感，并不适合出现在银幕上。	0	
20		0				所以，在电影的成片中，我、辰星、芙提雅和龙舌兰都用特效改头换面，按自己的喜好捏了一个形象出来。连同拍摄时没来得及给她们准备的戏服，都一起靠特效弄了上去。	0	
