字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	脚踏着湿润的白沙，我继续顺着歌声的方向前进……	腳踏著濕潤的白沙，我繼續順著歌聲的方向前進……	私は湿っぽい砂を踏みながら、歌声を辿るように進んでいた……	젖은 백사장을 밟으며, 나는 노래 소리가 나는 방향으로 계속 나아갔다…	I strolled across the damp white sand, heading toward the singing voice...						0	
2	最终，在白沙的尽头，我终于望见了形单影只的她。	最終，在白沙的盡頭，我終於望見了形單影隻的她。	そして、白い砂の果てに、ひとりで佇んでいる彼女を見つけた。	그리고 마침내, 백사장의 끝에서 나는 홀로 서 있는 그녀를 보게 되었다.	Finally, as I came to the edge of the sand, I spotted her standing alone.						0	
b-1											0	
3	和着歌声，吹响口哨	和著歌聲，吹響口哨	歌声にあわせて口笛を吹く	노래에 맞춰 휘파람을 부른다.	Whistle along with the singing						0	
4	playername……	playername……	playername……	playername…	playername...						0	
5	远处的她微微一笑，随后便起身向我走来。	遠處的她微微一笑，隨後便起身向我走來。	遠くにいる彼女は小さく微笑んで、私のほうへ向かってきた。	멀리서 그녀가 살짝 미소를 지으며 일어나 나에게 다가왔다.	Smiling gently from a distance away, she stood up and began walking toward me.						0	
6	月光下纤细的人影被拖得很长很长，一直到了冰冷的海中，好似一个不经意的浪花就能将其击碎。	月光下纖細的人影被拖得很長很長，一直到了冰冷的海中，好像一個不經意的浪花就能將其擊碎。	月の光に照らされた人影は長く細く伸び、冷たい海に続いていた。その繊細さはまるで、浜辺に寄せる波ですら砕けてしまいそうだった。	달빛 아래 가느다란 그림자가 길게 늘어져 차가운 바다까지 이어졌고, 무심코 밀려오는 파도가 그것을 부술 수 있을 것만 같았다.	Her long, slender shadow was stretched thin into the cold ocean water under the moonlight, as if an errant wave could disperse it.						0	
7	而此刻，我的心也仿佛被灌满了海水般，不断翻涌着不可思议的情感，以至于……	而此刻，我的心也彷彿被灌滿了海水般，不斷翻湧著不可思議的情感，以至於……	私の心もまた海水に満たされたように、その中で言い表しがたい感情が揺れ動いていた。	그리고 이 순간, 내 마음은 마치 바닷물로 가득 차서 끊임없이 믿을 수 없는 감정이 넘실거리는 듯했다.	It felt like my heart was filled with seawater, constantly churning with unbelievable emotions. As a result...						0	
8	以至于我都没有发现，她早已走到了我面前。	以至於我都沒有發現，她早已走到了我面前。	いつの間にか、彼女は私の前に来ていた。	그래서 나는 그녀가 이미 내 앞에 와 있다는 사실을 깨닫지 못했다.	I didn't even notice she was already standing in front of me.						0	
9	陪我坐一会儿吧，playername，趁着她们还没有找到我们之前。	陪我坐一下吧，playername，趁她們還沒找到我們之前。	一緒に座ってよ、playername。みんなに見つかってしまう前に。	잠시만 나랑 있어줄래, playername? 그들이 우리를 찾기 전까지.	playername, sit with me for a bit before they find us.						0	
10	嗯。	嗯。	ああ。	응.	Sure.						0	
