字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	消除同类项游戏结束，两位选手最终得分——4分，再接再厉~再接再厉~	消除同類項遊戲結束，兩位選手最終得分－4分，再接再厲~再接再厲~	「重複削除」チャレンジ、無事終了しました～得点は——4点で～す！がんばれーがんばれー	같은 항목 제거하기 게임이 끝났습니다, 두 선수의 최종 점수는… 4점, 조금 더 힘을 내시길 바랍니다~	Matching Mayhem has come to an end. The contestants have received a score of 4 points. Keep working hard~						0	
2	唔……头……头还是晕晕的……	唔……頭……頭還是暈暈的……	うう……目が……まだ回って……	윽… 머리… 머리가 너무 어지러워요…	Ugh... I'm... still kinda dizzy...						0	
3	其实我也有点……唔……呕——	其實我也有點……唔……嘔——	私もちょっと……うっ、おえっ——	사실 나도 조금… 우… 우웩…	Yeah, me too... ugh... Urk—						0	
4	居然是莫尔索先撑不住了吗……	居然是莫爾索先撐不住了嗎…	先にムルソーが耐えきれなくなったのか……	모르소도 견디질 못한 건가…	To my surprise, Meursault was the first to hurl.						0	
5	没办法，这次我们不太走运，抽到了琴诺不擅长的精细索敌挑战……	沒辦法，這次我們不太走運，抽到了琴諾不擅長的精細索敵挑戰……	仕方ない。チェルノの苦手な索敵チャレンジを引いてしまった、私たちがついてなかっただけだよ。	어쩔 수 없지, 이번에는 운이 안 좋았어, 체르노가 잘 못하는 정교 탐색 챌린지가 뽑았으니…	Well, what can you do? We got unlucky this time with a complicated challenge Cherno wasn't very good at...						0	
6	总之先找个凉快一点的地方休息一下，来，我来背你们回去吧。	總之先找個涼快一點的地方休息一下，來，我來背你們回去吧。	とにかく、涼しい場所で休憩にしよう。ほら、おんぶするから、乗って。	일단은 시원한 곳을 찾아서 잠시 휴식을 취하도록 하자, 자, 나한테 업히도록 해.	Anyway, let's find somewhere to rest. Here, I'll carry you guys back.						0	
7	对不起唔……	對不起唔……	すみません、っ……	죄송해요…	Sorry...						0	
8	琴诺好些了吗……	琴諾好點了嗎……	チェルノさん、大丈夫ですか？	조금 괜찮아졌어…?	Are you feeling better, Cherno...?						0	
9	嗯，喝了分析员的特调饮料后，已经恢复过来了……	嗯，喝了分析員的特調飲料後，已經恢復過來了……	はい……分析員さんがくれたドリンクを飲んで、調子が戻ってきました……	네, 분석가님의 특제 음료를 마시고 괜찮아졌어요…	Yeah, I'm better after having that special drink the Adjutant gave me...						0	
10	那就赶快为拉低总分道歉吧。	那就趕快為拉低總分道歉吧。	それじゃ、総合点を下げちゃったことに謝罪しなきゃね。	그러면 어서 총점을 낮춘 것에 대해 사과하도록 해.	Then hurry and apologize for pulling our score down.						0	
11	哎？那对，对不起……	哎？那對，對不起……	え？ご、ごめんなさい……	네? 죄, 죄송해요…	Huh? I—I'm sorry...						0	
12	没有诚意喵，至少要在分析员面前脱掉——	沒有誠意喵，至少要在分析員面前脫掉——	全然心がこもってないニャン！せめて分析員の前で脱ぐくらい——	성의가 없다냥, 적어도 분석가 앞에서 벗고…	That wasn't very sincere, nya. You're in front of the Adjutant, you should at least take off—						0	
b-1											0	
13	从身后敲击猫头。	從身後敲擊貓頭。	後ろからマーシルの頭を叩く。	뒤에서 고양이 머리를 때리기.	Hit Mauxir's head from behind						0	
14	唔喵——	唔喵——	ンニャ——	냥…	Nyaaa—!						0	
15	猫汐尔就别再捉弄小琴诺了……	貓汐爾就別再捉弄小琴諾了……	チェルノをこれ以上いじめるんじゃない……	캣 시에라, 체르노 좀 그만 괴롭혀…	Mauxir, don't pick on Cherno...						0	
16	我错了喵……	我錯了喵……	ごめんニャン……	잘못했다냥…	My mistake, nya...						0	
