字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				世界树公司的治疗室内，两种荧光在交替闪烁着。	0	
2		0				此刻置身于室内的每个人都脸色凝重，静静地看着躺在药液中的李秋雪。	0	
3		0				呼吸机，心跳检测仪，血液过滤装置……种种器械的蜂鸣声此起彼伏——通讯器另一端的阿德里安上将看着自己的下属，皱紧了眉。	0	
4		1	陶			……你说要亲眼看到，现在你看到了。	0	
5		1	陶			世界树会全力保证李少校的生命安全，为她提供最好的治疗条件……	0	
6		3	阿德里安上将			全力保证……哼。	0	
7		0				屏幕另一边的年迈将军似乎并不打算克制他的怒气。	0	
8		3	阿德里安上将			如果你们真的能保证，她就不会躺在这儿了。	0	
9		1	陶			是啊，军方如果能早点处理赫瓦雷纳的问题，她甚至都不用冒险过来。	0	
10		0				而陶也没有半点退让的意思。	0	
11		3	阿德里安上将			你是个擅长吵架的领导者吗，陶。	0	
12		1	陶			呵……	0	
13		0				她无意在这种环境下与对方继续拉锯。既然已经满足了对方“想要亲眼确认下属状况”的要求，那现在是时候换个环境谈些正事了。	0	
14		0				于是她抬腿就向着治疗室外走去，卡罗琳被吓了一跳，忙不迭地举着通讯器跟上去。而寸步不离地保护着她们的晴和瑟瑞斯也默然地跟在后面。	0	
15		6	医疗部成员			李少校……！！！	0	
16		0				就在陶即将推门走出去的前一刻，身后忽然传来了医疗部员工的小声惊呼——众人愕然回头，然后就看见了让人难以置信的场面。	0	
17		6	李秋雪			将……将军……	0	
18		0				李秋雪不知何时已然醒转，正挣扎着想要抬起手去拿掉脸上的呼吸面罩。	0	
19		6	医疗部成员			李少校！您还不可以乱动……	0	
20		4	陶			帮她。	0	
21		5	医疗部成员			陶董？！	0	
22		4	陶			帮她！	0	
23		5	医疗部成员			哈啊……是！	0	
24		0				医疗人员忙不迭地为李秋雪注射了有缓释效果的强心药剂，调动设备，让李秋雪的半身能够抬高，然后小心翼翼地摘掉了呼吸面罩。	0	
25		6	李秋雪			对……不起……将军，我……违反了……军纪……	0	
26		0	阿德里安上将			不是说这些的时候。你……你现在觉得怎么样？	0	
27		6	李秋雪			我……还行……您听我说，您千万不要……怪罪世界树，这一切都是……罗赞的……	0	
28		0	阿德里安上将			我知道。	0	
29		6	李秋雪			将军，陶董……你们一定要……冷静，这种时候……军方和世界树……一定要合作……哈啊——	0	
30		0				她的话没有说完，并不是体力不支，而是她说到一半的时候忽然发现，陶已经握住了她的手。	0	
31		4	陶			休息是伤员的职责，剩下的交给前线……按你们军队内的说法，是这样的，对吧？	0	
32		5	李秋雪			……嗯。	0	
