字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				醒来的时候，脑袋里像是塞了一团浆糊。	0	
2		6	恒沙			为了保护新恒提罗，本机愿意承担任何必要的风险。	0	
3		6	恒沙			所以，访问者playername，请无需顾虑。将本机也视作你计划中的工具，直接利用即可。	0	
4		6	瑟瑞斯瞬刻			分析员……呜呃——	0	
5		6	凯茜娅			你冷静点！你刚刚差点把信息态的泰坦物质塞进她身体里去了！	0	
6		0				有很多杂乱的，理不清时间顺序的信息在无差别地涌入我的脑海里。	0	
7		6	茉莉安			请您把我当成是……出千用的鬼牌，抛出去吧……	0	
8		6	瑟瑞斯瞬刻			分析员，我们现在有理由怀疑……支撑着整个新恒提罗的天基台都已经……	0	
9		6	茉莉安			……您要小心，本地人里混着一些不简单的角色。有一间酒吧的酒保，一个身材高挑的女性……她知道我是谁，知道我的身份。	0	
10		0	罗赞			我，罗赞·赫瓦雷纳，你的同胞，你的同类……于此刻，向你发出最诚挚的邀请。	0	
11		0				啊，是这样没错……我正在“回收”由我自己所亲身经历的……记忆。	0	
12		0				迄今为止我掌握的所有情报，学来的所有本事，让我在击败派之后……做了一个胆大包天的尝试。	0	
13		0				就像我说过的那样，对我这种人来说，有时候，大多数时候……行差踏错既是必然，也是必要。	0	
14		0				那么有什么方法能让我既可以走错路，可以从那些蛰伏于暗处的敌人身上获取足够多的教训，又能在经历过这一切之后，以一个更全知的视角去重来呢……	0	
15		0	真埃达			所以我说……你简直是疯了！用泰坦物质来……	0	
16		0				是啊，我是疯了。但为了对付那些远比我要更疯狂，更歹毒的家伙们，我只有这个办法。	0	
17		0				随着意识更进一步地恢复，我彻底放松了神经，任由浓郁的泰坦物质顺着树的枝芽涌进我的身体里。	0	
18		0				那是由我亲手制作的，用泰坦物质所打造出的……我自己的投影，以我的性命为代价，收集来的所有情报。	0	
19		0	真埃达			你自己有数过你到底这么干了多少次了吗？你看看你现在的样子……！	0	
20		0				呵……连她这么恶劣的性格都看不下眼了，看来我此刻真的很难堪。	0	
21		0				也对，整个人像是被处刑了一样，浸泡在新恒提罗天基台内的泰坦物质里。全身上下几乎每一寸皮肤都与已经蔓延至此的树紧密相连……	0	
22		0				简直像是神怪故事里那种……被会吃人的树妖捆起来吸干所有体液的倒霉鬼。我每多这样尝试一次，我的身体与这棵树的结合就更紧密一分……	0	
23		6	真埃达			所以，这次你又打算搞什么花样儿？！还要再来一回吗？！	0	
24		0	分析员			……你什么时候开始变得这么关心我了？	0	
25		6	真埃达			我——	0	
26		0	分析员			还有，你那一副让人扇了耳光的委屈模样是怎么回事？有谁欺负你了吗……	0	
27		6	真埃达			……没有！少多管闲事！	0	
28		0	分析员			算了，帮帮忙，把我……拔出来。	0	
29		6	真埃达			……你这次打算自己上吗？	0	
30		0				我一个人能做到的已经是极限了。再这样尝试下去也没有必要。为了保护她们，我冒多少次险都没关系，但海姆达尔早晚要一起解决问题。	0	
31		0				浮在半空的小鬼头紧咬着下唇，一脸酸楚地看着我。我不明白她为什么会摆出这种表情来，好在她也不会给我解释。	0	
32		0	分析员			快点……这里好热……	0	
33		0				在我的催促下，她依然迟疑了片刻，最终像是下定了某种决心似的，开始动用她的力量来让那些枝条从我身上剥离。	0	
34		0				在一连串仿佛骨头折断的脆响声里，我的身体正在与树慢慢分离……这当然会带来巨大的痛楚，但此时此刻，这份痛楚却让我更加清醒。	0	
35		6	真埃达			你……你就打算这么走回去？	0	
36		0	分析员			对。我就打算这么走回去。	0	
37		0				沿着天基台陡峭的外墙，我一步一步地向着新恒提罗的方向进发着。	0	
38		0				这座城市曾经是一处世外桃源，遗世独立的理想乡……	0	
39		0				但现在我的敌人们也好，我也好……我们要做的事情，我们之间会发生的对抗，很可能会让它陷入万劫不复的境地。	0	
40		0				所以我有必要用自己的双腿去丈量它的尺度，用我这具身体来感受它，记住它。	0	
41		0				这是作为一个人对这个饱含理想的……造物，所能做到的最基础的尊重。	0	
42		6	真埃达			哼，你这话是想说给谁听呢……！	0	
43		0	分析员			你不喜欢听，但你听进去了，你也听懂了。	0	
