字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				<orange>好……这一次，就先从这里开始吧。</>	0	
2		6	侍者			先生……请问您……	0	
3		6	侍者			先生？这位先生？	0	
4		0				如同紧贴在耳畔，以气息向鼓膜发起攻击一般……这股忽远忽近的声音害得我头皮一阵发紧，腰眼也跟着麻痒起来。	0	
5		0				错愕抬头，眼前站着的是一张陌生的脸孔。	0	
6		0	分析员			呃，什么？	0	
7		6	侍者			啊，不好意思，我是想问……您需要点什么？	0	
8		0				……	0	
9		0				在不合时宜地响起的通讯器嗡鸣声里，我快速地环视了一下周遭的环境，确认了我自己的状况。	0	
10		0				这看起来是一家餐厅。新恒提罗某一座离岛上的，乏善可陈的餐厅。	0	
11		0				这么说面前站着的这人应该就是侍者吗？	0	
12		6	侍者			啊……您可以先接电话，我等下再过来……	0	
13		0	分析员			不用。	0	
14		0				赶在对方抽身后退之前，我开口制止了他。	0	
15		0	分析员			就一份今日主厨推荐吧。	0	
16		6	侍者			好的，一份今日主厨推荐套餐。请问您有什么忌口的吗？	0	
17		0				我轻轻甩了甩脑袋，既是给对方的回应，也是为了让自己能快速清醒一下。	0	
18		6	侍者			好，那我现在就帮您下单……	0	
19		0	分析员			等等——	0	
20		0				面前的侍者脸上挂着不自然的微笑，半眯着眼睛重新看向了我。	0	
21		0	分析员			你们这儿有什么……能提神的东西吗？	0	
22		6	侍者			抱歉先生，整个新恒提罗地区都不提供神经刺激性药物……	0	
23		0				真好，这是把我当瘾君子了么。虽然我眼下这一副搞不清楚状况的样子的确有几分可疑，但也没必要立刻联想到那方面吧……	0	
24		0	分析员			不，单纯的字面意思。我是说……利口的饮料之类的？	0	
25		6	侍者			啊，抱歉！我误会了……有的先生！	0	
26		0				他把手里用来展示菜单的平板放在我面前的桌上，滑动了两页，然后让指尖停在了其中一个条目上。	0	
27		6	侍者			冰块，辣椒粉，配上野生葡萄原浆和蓝莓提取液……	0	
28		0				给我等一下——这东西确定是给人喝的吗？！	0	
29		0	分析员			……有更普通一点的吗？	0	
30		0				他露出了困惑的表情，就好像是在说“刚刚这种有那么不普通吗”之类的……	0	
31		0				片刻的面面相觑之后，我放弃了，干脆低下头来自己找。	0	
32		0	分析员			就这个吧。麻烦你。	0	
33		6	侍者			……密米尔气泡水，加薄荷叶和冰块？好的先生。	0	
34		0	分析员			两杯。谢谢。	0	
35		6	侍者			……好。	0	
36		0				他离开了，带着一脸狐疑。我看着侍者的背影，直到他走过通向后厨的转角，彻底消失在我的视线里。	0	
37		0				……	0	
38		6	瑟瑞斯瞬刻			分——析——员！	0	
39		0				从通讯器的另一边传来的是小金鱼焦急又带着些愠怒的声音。	0	
40		6	瑟瑞斯瞬刻			怎么这么久才接通！我们还以为你……	0	
41		0	分析员			<orange>别紧张。只是做了个实验，耽误了点时间。</>	0	
42		6	凯茜娅			少来……你一定又是动了什么歪心思对吧？	0	
43		0				她从小金鱼手里抢过通讯器，摆出一张苦闷的脸盯着我。	0	
44		6	凯茜娅			我们现在可都不在你身边，你别做什么冒险的事情。	0	
45		0	分析员			我有分寸。时间紧，还是先说你们那边的状况吧。	0	
46		6	凯茜娅			你自己看吧。	0	
47		0				她举着通讯器四下转了一圈，确保我能够看清楚她和小金鱼如今所在的场所的每一处细节。	0	
48		0	瑟瑞斯瞬刻			这条通道比之前我们遇到芬妮的时候所处的环境要好一些……但也已经被泰坦物质给侵蚀了。	0	
49		0	瑟瑞斯瞬刻			分析员，我们现在有理由怀疑……支撑着整个新恒提罗的天基台都已经……	0	
50		0	凯茜娅			简直像是被什么蛀虫从内部啃了个干净。	0	
51		0				凯茜娅一边说着，一边抽出一支弩箭，当着我的面插进了身边的墙壁里。锋利的箭头轻易地就破坏了墙体，她只是稍一用力，大块的墙砖就剥落下来，露出了里面的结晶。	0	
52		5	凯茜娅			比切一块儿豆腐还容易。	0	
53		5	凯茜娅			呐，现在你打算怎么办？	0	
54		0	分析员			联系公司吧。把所有的情况跟陶说清楚，让她调动资源过来帮忙。	0	
55		6	凯茜娅			你知道哪怕是现在这通联络都有被外人监听的可能吧？	0	
56		6	凯茜娅			这种时候联系公司，就好像拿着个大喇叭向全世界喊——	0	
57		6	茉莉安			到了这个地步，已经不可能完全保密了，不是吗。	0	
58		0	凯茜娅			——！	0	
59		0	瑟瑞斯瞬刻			……茉莉安。	0	
60		0				如同穿堂飞来的雏燕，她一只手轻轻攀上我的肩膀，从我的背后俯下身来，把半张脸挤进了通讯器的画面里。	0	
61		0				早前就曾与她搭档，一起调查前董事会下落的小金鱼对茉莉安的出现并不感到意外，而对此不怎么知情的凯茜娅则毫不遮掩地对我露出了不悦的神态。	0	
62		0				“你竟敢有事瞒着我”，她大概是想说这种话吧。不过眼下不是关爱她个人情绪的时候。更何况我瞒着她的事情也不止这一件。	0	
63		0				得在事态进一步升级之前做好预防措施，至少要保证所有此刻身在新恒提罗的队员的安全。	0	
64		0				<orange>必要的时候，我可以一个人冒险。</>	0	
65		0	分析员			联系公司吧。如果陶要先调你们回去的话，不要拒绝。我自己这边会见机行事的。	0	
66		0				赶在凯茜娅出口辩驳之前，我挂断了通讯，转过头去看向依旧站在我身后的茉莉安。	0	
67		0	分析员			坐啊。	0	
68		6	茉莉安			嗯。	0	
69		0				像是得到了什么命令一样，她乖巧地一点头，脚步轻盈地绕到我面前，在桌子的对面坐了下来。	0	
70		0				正巧，之前与我周旋许久的侍者也正举着托盘靠过来。	0	
