字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		6	罗赞			哈啊……哈呃……呜嗯……	0	
2		0				喘息声。我的，她的，混在一处。	0	
3		0				一如我们两个现在紧紧贴合，片刻都不能分开的身体。	0	
4		0	罗赞			哈哈哈……真是有意思……	0	
5		0	罗赞			男人和女人打架，打到最后躺床上去的我见过，打到墓地里去了的我也见过。哈啊……打成我们两个这样儿，这算什么呀？	0	
6		0	分析员			……闭嘴。	0	
7		0				我把捆住她身体的手臂又收紧了几分，但她却一边痛哼着配合，一边拿出一副比之前更加满不在乎的态度来。	0	
8		0	罗赞			你那么愁眉苦脸干什么？哼，抬起头看看镜子，眼下这种场面，你一个大男人不管怎么说都是占便宜的那一方吧。开心点儿，嗯？	0	
9		0				的确。她说的没错。以旁人的眼光来看，我简直是把她当成一块即将吃进嘴里的肉，死死抓住不肯放手。但谁又能知道会闹成现在这样……单纯只是因为我没有别的办法了呢。	0	
10		0				尽管海姆达尔部队里不乏格斗技击的好手，我自己在这方面也不算是半吊子，但跟她……跟罗赞比起来，还是太……	0	
11		0				她刚刚如果真的想打死我，恐怕所有事情在一瞬间就会结束了。	0	
12		0	罗赞			……你还真是给了我不少惊喜，分析员。打不过就耍花招儿，借着肢体碰撞的空当从我身体里吸收泰坦物质……趁着我分神就抱上来，哈哈哈哈……	0	
13		0	罗赞			怎么？你这是拿我当成耶洛沙的那棵树来对付了吗？想吸干我？	0	
14		0				她说对了一大半，但如此照做的我发现自己踏进了一个更出乎意料的陷阱里，所以现在我不打算正面回应她。	0	
15		0	分析员			……你看过上世纪的一场很有名的拳赛吗。	0	
16		0	罗赞			啊哈——你还挺死要面子的嘛。那场比赛里主动选择擒抱的那一方跟你可不一样，他打得过对手，凭技术，凭臂展。擒抱对他来说只是一种放大优势的小手段。	0	
17		0	罗赞			以及，这么聊下去的话，我是不是该咬掉你的耳朵了？嗯？	0	
18		0				她又开始在我怀里不轻不重地挣扎，而她的身体每动一下，我的脑袋就更昏沉一分……	0	
