字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0	分析员			你……准备好了吗？	0	
2		0	分析员			说实话，我自己对这一切也没什么把握。所以如果你……	0	
3		6	茉莉安			分析员。	0	
4		0	分析员			嗯？	0	
5		6	茉莉安			优柔寡断不适合您，更不适合眼下的局势。	0	
6		6	茉莉安			请不用担心我，按照您的计划来做吧。	0	
7		6	茉莉安			哈呃——呜！	0	
8		0				我的手扼住了她的左腕，从拇指之间上渗出的泰坦物质透过她白皙细嫩的皮肤，像一把又薄又锋利的刀片一样，刻印在了她的身体里。	0	
9		6	茉莉安			这还真是……比想象中……要更痛一些呢！	0	
10		0	分析员			……你感觉怎么样？如果受不了的话我们就立刻停下来！	0	
11		6	茉莉安			不。	0	
12		0				她翻过手腕，用自己的手掌抓着我，把我向她的方向拉近了半分。	0	
13		6	茉莉安			所以这是您上一次，第一次用那种方法进行预演……所留下来的信息吗？	0	
14		6	茉莉安			您拒绝让那名酒保来治疗芬妮小姐，然后……与她动起手来，最终被她杀掉了……	0	
15		0	分析员			没错。我甚至连她是谁都还没搞清楚。	0	
16		6	茉莉安			……在这种前提下，您就已经想到这种方法……预想着有一天这些封存在我体内的泰坦物质里所包含的信息，会被我们的敌人所捕捉到……	0	
17		0	分析员			所以我说这是个荒唐到连我自己都完全没把握的坏主意，茉莉安……你实在没必要陪我吃这种苦头……	0	
18		6	茉莉安			眼下……正站在我面前的这个您，也是由泰坦物质所制作出的投影吗？	0	
19		0	分析员			啊……是，是的。	0	
20		6	茉莉安			真是神奇！只凭我的话……完全分辨不出来呢。如果是里芙小姐，或者凯茜娅小姐那样对泰坦物质更有了解的人的话，或许可以做到也说不定……	0	
21		0	分析员			茉莉安……	0	
22		6	茉莉安			……那就意味着我们的敌人，也有可能做到这一点，也有可能在任何时间分辨出眼前的您是……假的，对吗？	0	
23		0	分析员			嗯。我之所以会想让你帮我做这种事，也是在赌这种可能性——当敌人发现眼前的“我”是假的……	0	
24		6	茉莉安			那么，那个时候大概率已经被俘的我，以及我手腕里封存的这些……他们就会以为是真的。	0	
25		0	分析员			只能说有成功的可能，但也不是一定。	0	
26		6	茉莉安			足够了。	0	
27		0				她眯着眼睛，开心地笑着，视线牢牢地锁定在她手腕上被我植入了泰坦物质的地方。	0	
28		6	茉莉安			如果做到这个地步都还不能战胜这次的敌人的话，我也会用我自己的性命来换取您的安全的。	0	
29		0	分析员			我不会让那种事情发生的。	0	
30		6	茉莉安			……嗯，我相信您！	0	
31		6	茉莉安雨燕			您知道吗……分析员，直到刚才您冲进来，找到我为止，我一丁点都不觉得害怕……	0	
32		0				漆黑的房间角落里，我把茉莉安紧紧地抱在怀中。她只用一只手臂勾着我的脖子，像是什么终于等到主人回家了的小动物一样，把脸埋在我的脖颈里，不住地磨蹭着。	0	
33		0				而随着她那细密的动作，某些温热湿润的东西正渐渐涂满我的侧脸。	0	
34		6	茉莉安雨燕			从最一开始，我就一直相信着您！	0	
35		6	茉莉安雨燕			我知道这次的敌人有多么强大，多么可怕……但我还是相信您能成功。哪怕我会死在那个女人手里，我也毫不怀疑您会挫败她的阴谋……	0	
36		6	茉莉安雨燕			在所有人都想不到的环节上下手，连此刻不握在自己手中的筹码都一并押上去，然后……亲自闯进最危险的赌局……	0	
37		6	茉莉安雨燕			哈啊——您的这份冷酷与疯狂，是那些抱着明确目的为恶的坏人们，无论如何都不能理解，不能想象的……	0	
38		0	分析员			对不起——	0	
39		6	茉莉安雨燕			嗯……为什么要道歉呢，分析员。您没有蒙蔽我呀，更没有把我……排除在您的计划之外。	0	
40		6	茉莉安			请您把我……当成鱼饵，当成是出千用的鬼牌，抛出去吧。	0	
41		0	分析员			不。	0	
42		6	茉莉安			哈呃——分析员？	0	
43		0	分析员			这一次，你和我，我们两个，都是鬼牌。	0	
44		6	茉莉安雨燕			就像很久之前我们说好的……像您答应过我的那样，您带着我一起……成为了新恒提罗赌局上的鬼牌。	0	
45		6	茉莉安雨燕			而现在，我们成功了吗？	0	
46		0	分析员			嗯。我们成功了。罗赞没能污染恒沙，她中计了。	0	
47		6	茉莉安雨燕			哈……真好……	0	
48		0				她把虚弱的身体里仅存的最后一丝力气也用到了我的脖子上，将我捆缚得更紧了。	0	
49		0	茉莉安雨燕			在一个人忍耐了那么久之后……我终于……能为您做到些什么了。	0	
50		0				勇敢的雏鸟啊……你何止是“做到了些什么”……	0	
51		6	热血的市民			您，您说的是真的吗？！我们……我们真的做到了？我们保护了恒沙？！	0	
52		4	里芙无限之视			没错。罗赞并不知道她让金雅妍用原型终端上传的那些黑数据，实际上是流进了你们的大脑里。	0	
