字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				晃眼的白色。	0	
2		0				或许是在这里待的太久了，又或许是之前的这些时日一直被禁足，一直在休养……	0	
3		0				总之，在穿过这条走廊，前往目的地的过程中，有那么一瞬，她似乎也理解了分析员曾经的那种感受。	0	
4		0				灰白的，冰冷的，没有生气可言的装潢，配上过去那种只注重理性事实，而忽略感性和情绪的作风……	0	
5		0				这个庞大的组织能维系到今天，还真是让人讲不通道理。	0	
6		0				鞋跟与地面在有节奏地撞击着，发出清脆的声响，配合着她高束起来的长发， 一摇一晃。	0	
7		0				充足的冷气吹过她裸露的后颈，让她忍不住打了个寒颤。	0	
8		0				然后，她推开了走廊尽头的那扇门。	0	
9		0				走进去的时候，自己的顶头上司正对着通讯器交代着些什么。	0	
10		0				看见她进来了，办公桌后的女人先是一愣，旋即对她略一点头，侧目示意她先坐下来等等。	0	
11		0				她有些愕然，有两件事让她感觉有些不习惯。	0	
12		0				一是陶对她，或者说对所有海姆达尔队员的态度转变……这居然是真的，而不是一场有保质期的作秀。	0	
13		0				二是她很明显地发觉……陶变老了。	0	
14		0				脸颊，眼角，额头……仔细打量的话已经能隐约看到些细小的皱纹。这原本是绝不会出现在世界树董事脸上的东西。	0	
15		0				衰老，疲惫，心力交瘁。呵……够荒唐的。	0	
16		0				她对着陶欠了欠身，抬腿走到一旁的沙发里坐下，眼睛也尽可能不看向陶的方向。但不过片刻，传进耳朵里的声音就把她的视线拉了回去。	0	
17		0				陶按下了手边的开关，开始与她分享通讯另一端两名海姆达尔队员的声音和全息影像。	0	
18		0				她疑惑地看向上级，而后者却收回视线，重新专注在通讯的内容上。	0	
19		4	瑟瑞斯瞬刻			……在我们身处汉诺塔内部那些虚幻的小世界里的时候，芬妮曾经尝试抓捕派，而且差一点就成功了。	0	
20		4	瑟瑞斯瞬刻			分析员让我和凯茜娅小姐去接应芬妮的时候，我们刚好遇到了正在追击某个目标的芬妮。	0	
21		4	瑟瑞斯瞬刻			对方阻挠了芬妮的行动，把派劫走了，同时还让已经入侵了新恒提罗天基台的泰坦物质大面积活化，芬妮的神格神经也差一点失控……	0	
22		0				以全息影像的方式现身的瑟瑞斯正在有条不紊地把迄今为止在新恒提罗发生的所有事情都向陶做着汇报，而凯茜娅则脸色阴郁，站在一旁一言不发。	0	
23		6	陶			playername在安排你们前往下层接应芬妮的时候，没有做别的部署吗？	0	
24		6	凯茜娅			没有。从塔里出来之后他就一直不太对劲，好像在自己一个人盘算着些什么一样。	0	
25		0				凯茜娅忽然开了口，脸色也变得更难看了。	0	
26		6	凯茜娅			现在回想起来，当时他简直是故意要支开我们一样。	0	
27		6	凯茜娅			在我们两个确保了芬妮的平安之后，他也只是让芬妮一个人先返回新恒提罗，让我和瑟瑞斯继续留在下层……	0	
28		6	瑟瑞斯瞬刻			然后没过多久，风暴的影响就加剧了。现在我和凯茜娅小姐很难原路返回，而分析员又……	0	
