字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				在朦胧的睡意中，我的思绪悄然飘回了那个下午。	0	3.5版本茉莉安霄鹰个人故事
3		0				我从空间站回来不久，也逐渐熟悉了海姆达尔的新生活。	0	3.5版本茉莉安霄鹰个人故事
4		0				如往常一样，我会在公司继续了解各种设施的操作步骤。	0	3.5版本茉莉安霄鹰个人故事
5		0				刚到训练室门口，便依稀听到里面传出来些许不一样的动静。	0	3.5版本茉莉安霄鹰个人故事
6		0	分析员无帽			现在是有人正在训练？	0	3.5版本茉莉安霄鹰个人故事
7		0				我问向了此刻在门口等候的卡罗琳。	0	3.5版本茉莉安霄鹰个人故事
8		6	卡罗琳			哦，现在训练的是茉莉安，我们合作商阴极科技家的千金。	0	3.5版本茉莉安霄鹰个人故事
9		6	卡罗琳			之前你也见过她了。	0	3.5版本茉莉安霄鹰个人故事
10		6	卡罗琳			做事的方式……我不好评价了。	0	3.5版本茉莉安霄鹰个人故事
11		0	分析员无帽			我倒觉得那样的方式更像是她的特质，也是一种魅力。	0	3.5版本茉莉安霄鹰个人故事
12		6	卡罗琳			唉，那你还是自己进去看一下为好。	0	3.5版本茉莉安霄鹰个人故事
13		0				卡罗琳示意了我一下后便自己离开了。	0	3.5版本茉莉安霄鹰个人故事
14		0				训练室的数据检测上一切都是稳中向好的样子，只是在伤情报告这一栏却不太乐观。	0	3.5版本茉莉安霄鹰个人故事
15		0				我看向场地中那个紫色的身影，纵使身上已经伤痕累累，却依旧没有停下来的意思。	0	3.5版本茉莉安霄鹰个人故事
16		0				反而她动作幅度越来越大，脸上甚至还浮现起兴奋的神色。	0	3.5版本茉莉安霄鹰个人故事
17		0				……	0	3.5版本茉莉安霄鹰个人故事
18		0				一阵酥麻感将我从睡梦中唤醒。	0	3.5版本茉莉安霄鹰个人故事
19		0				睁开眼，看到茉莉安正坐在窗边凝望窗外若有所思，但她的手依然与我相握，保持着入睡时的姿势。	0	3.5版本茉莉安霄鹰个人故事
20		0				察觉到我苏醒后，茉莉安转头看向了我。	0	3.5版本茉莉安霄鹰个人故事
21		6	茉莉安霄鹰			亲爱的，你醒了。	0	3.5版本茉莉安霄鹰个人故事
22		0	分析员无帽			还没有睡吗，茉莉安？	0	3.5版本茉莉安霄鹰个人故事
23		6	茉莉安霄鹰			睡着了，只是梦到一些事情，就醒了。	0	3.5版本茉莉安霄鹰个人故事
24		0	分析员无帽			做噩梦了吗？	0	3.5版本茉莉安霄鹰个人故事
25		6	茉莉安霄鹰			没有，恰恰相反，是一个很美的梦……	0	3.5版本茉莉安霄鹰个人故事
26		0				窗外的星光落入了屋内，似是回应着她。	0	3.5版本茉莉安霄鹰个人故事
27		6	茉莉安霄鹰			在星空下，耳边都是家人的嘈杂议论声。	0	3.5版本茉莉安霄鹰个人故事
28		6	茉莉安霄鹰			直到一道白光从远方的天空出现，一切都安静了。	0	3.5版本茉莉安霄鹰个人故事
29		6	茉莉安霄鹰			随后一双手出现，握住了我的手。	0	3.5版本茉莉安霄鹰个人故事
30		6	茉莉安霄鹰			那双手我再熟悉不过，是亲爱的。	0	3.5版本茉莉安霄鹰个人故事
31		0				茉莉安将另一只手覆在我的手背上。	0	3.5版本茉莉安霄鹰个人故事
32		6	茉莉安霄鹰			可惜当时还没有好好看看天空的颜色。	0	3.5版本茉莉安霄鹰个人故事
33		6	茉莉安霄鹰			也不记得，星星的样子了。	0	3.5版本茉莉安霄鹰个人故事
34		0				我起身坐到了茉莉安身边。	0	3.5版本茉莉安霄鹰个人故事
35		0	分析员无帽			现在夜色正美，要一起去看看吗？	0	3.5版本茉莉安霄鹰个人故事
36		6	茉莉安霄鹰			我正好想去一个地方。	0	3.5版本茉莉安霄鹰个人故事
37		0	分析员无帽			也是昨天说的秘密的地方吗？	0	3.5版本茉莉安霄鹰个人故事
38		6	茉莉安霄鹰			不完全是 ，只不过那里有我一直想去看的星空。	0	3.5版本茉莉安霄鹰个人故事
39		0				月色如水，洒在空无一人的长街。	0	3.5版本茉莉安霄鹰个人故事
40		0				沐浴着清冷夜光，我们最终驻足于阴极科技那高耸入云的大楼前。	0	3.5版本茉莉安霄鹰个人故事
41		0				即便是凌晨时分，阴极科技的大楼依旧灯火通明，窗内依稀可见忙碌的人影。	0	3.5版本茉莉安霄鹰个人故事
42		0	分析员无帽			真是壮观啊。	0	3.5版本茉莉安霄鹰个人故事
43		0	分析员无帽			和我第一次见到世界树的大厦一样的感觉。	0	3.5版本茉莉安霄鹰个人故事
44		0				我转头看着身旁的茉莉安，她正仰望着大楼顶端，眼中满怀期待，脸颊泛起淡淡的红晕。	0	3.5版本茉莉安霄鹰个人故事
45		0	分析员无帽			茉莉安想到什么了？	0	3.5版本茉莉安霄鹰个人故事
46		6	茉莉安霄鹰			我想起一些过去的事。	0	3.5版本茉莉安霄鹰个人故事
47		0	分析员无帽			过去？说到这个，我有点好奇，你是什么时候开始喜欢我的？	0	3.5版本茉莉安霄鹰个人故事
48		6	茉莉安霄鹰			当然是很久很久以前……	0	3.5版本茉莉安霄鹰个人故事
49		6	茉莉安霄鹰			具体是什么时候嘛？等我们上去再告诉亲爱的！	0	3.5版本茉莉安霄鹰个人故事
50		0				话音未落，茉莉安已率先步入电梯。	0	3.5版本茉莉安霄鹰个人故事
51		0				抵达顶层空旷无人的天台，茉莉安轻轻舒了口气。高楼的夜风带着寒意，吹起了她的发丝。	0	3.5版本茉莉安霄鹰个人故事
52		6	茉莉安霄鹰			这个天台连着总裁办公室，所以只有特殊权限的人才能上来。	0	3.5版本茉莉安霄鹰个人故事
53		6	茉莉安霄鹰			姐姐曾向我描述过这里，说这里的夜晚很美。	0	3.5版本茉莉安霄鹰个人故事
54		6	茉莉安霄鹰			我曾经无数次想象能来到这里。	0	3.5版本茉莉安霄鹰个人故事
55		6	茉莉安霄鹰			但每次我想来，家里人都用“太危险”的理由搪塞我。	0	3.5版本茉莉安霄鹰个人故事
56		0				茉莉安报复般地深吸了一口天台的冷风，又缓缓吐出。	0	3.5版本茉莉安霄鹰个人故事
57		6	茉莉安霄鹰			今天我终于可以站在这里了。	0	3.5版本茉莉安霄鹰个人故事
58		0	分析员无帽			原来之前连去天台都这么困难……	0	3.5版本茉莉安霄鹰个人故事
59		6	茉莉安霄鹰			其实现在这一切，都是你带给我的。	0	3.5版本茉莉安霄鹰个人故事
60		0	分析员无帽			这和我无关，是你自己一步步争取来的，茉莉安。	0	3.5版本茉莉安霄鹰个人故事
61		6	茉莉安霄鹰			那也是你给了我一直走下去的力量。	0	3.5版本茉莉安霄鹰个人故事
62		0				茉莉安依偎在我怀中，仰望着那片被城市灯火映衬得有些黯淡的星空。	0	3.5版本茉莉安霄鹰个人故事
63		6	茉莉安霄鹰			姐姐她总说，天台看到的星空和其他地方不一样。	0	3.5版本茉莉安霄鹰个人故事
64		6	茉莉安霄鹰			我曾以为这是美不胜收的景色。	0	3.5版本茉莉安霄鹰个人故事
65		6	茉莉安霄鹰			如今看来……也不过如此。	0	3.5版本茉莉安霄鹰个人故事
66		6	茉莉安霄鹰			都是漆黑的天，点着白色的星。	0	3.5版本茉莉安霄鹰个人故事
67		0	分析员无帽			其实这里的星空和其他地方没有什么区别。	0	3.5版本茉莉安霄鹰个人故事
68		0	分析员无帽			在海姆达尔看到的也是这样。	0	3.5版本茉莉安霄鹰个人故事
69		6	茉莉安霄鹰			海姆达尔……	0	3.5版本茉莉安霄鹰个人故事
70		0				茉莉安的指尖轻轻拂过手臂，目光也随之沉入回忆之中。	0	3.5版本茉莉安霄鹰个人故事
71		6	茉莉安霄鹰			 你知道吗，从见到你的第一刻起，我就知道你是我终生要追寻的人。	0	3.5版本茉莉安霄鹰个人故事
