字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
page1.1	唔喵喵……为了在分析员面前营造出人类所谓的反差感，她下了那么大功夫吗……	唔喵喵……為了在分析員面前營造出人類所謂的反差感，她下了那麼大功夫嗎……	ウニャニャ……人間の言うところのギャップってやつを分析員に見せるために、彼女はそんなに頑張っていたのか……	냥냥… 분석가 앞에서 인간이 말하는 반전 매력을 연출하기 위해 그녀는 많은 노력을 했던 것 같다냥…	Hmm, nya... Is she working hard to create a so-called "sense of contrast" aesthetic for the Adjutant?						0	
page1.2	瑟瑞斯有什么问题吗？	瑟瑞斯有什麼問題嗎？	シーリスがどうかしたのか？	세리스한테 무슨 문제라도 있어?	Is there something wrong with Siris?						0	
page1.3	唔，有大问题。	唔，有大問題。	うん、それはもう。	음, 큰 문제다냥.	Yes. A big problem.						0	
page1.4	为什么，以前没有发现她藏着两个那么大的秘密呢？	為什麼，以前沒有發現她藏著兩個那麼大的秘密呢？	どうして今まで、彼女があんなに大きな秘密を2つも隠していたことに気づかなかったのか……	왜 전에 세리스가 그렇게 큰 두 가지 비밀을 숨기고 있는 걸 몰랐을까냥?	How did I never notice she was hiding two massive secrets before?						0	
page1.5	嗯？	嗯？	ん？	응?	Huh?						0	
page1.6	仅仅是靠衣服的束缚便能收缩到那种程度，简直不像是你们人类的躯体。	光是靠衣服的束縛便能收縮到那種程度，簡直不像是你們人類的軀體。	服で締め付けるだけでこうも隠せるなんて、人間の体とは思えない。	옷 때문에 그렇게까지 줄어들 수 있다니… 정말로 사람의 몸이 아닌 것 같다냥.	They shrink so much after being sucked in by tight clothes. It doesn't even look like a human body.						0	
page1.7	原来说的是瑟瑞斯的身材吗……	原來說的是瑟瑞斯的身材嗎……	シーリスのスタイルのことか……	세리스의 몸매를 말하는 거였군…	Are you talking about Siris' figure...?						0	
page1.8	说不定是对分析员图谋不轨的某种类人形生物喵。	說不定是對分析員圖謀不軌的某種類人形生物喵。	何か企んで分析員に近づいた、人間に擬態する異種生物かもしれないニャ。	어쩌면 분석가에게 음흉한 의도를 가진 일종의 인간형 생물일지도 모른다냥.	Maybe it's some kind of humanoid creature luring you into a trap, nya.						0	
page1.9	不，她是货真价实的人类。	不，她是貨真價實的人類。	いや、彼女は正真正銘の人間だから。	아니야, 세리스는 진짜 인간이 맞아.	Nope, she is definitely a human. 100%.						0	
page1.10	唔喵，如此肯定的语气……难道说分析员已经确认过她的躯体了吗，是什么时候看到的？	唔喵，如此肯定的語氣……難道說分析員已經確認過她的軀體了嗎，是什麼時候看到的？	ウニャ、そこまで確信できるとは……分析員は彼女の体を確認済みだと？いつ見たの？	움냥냥, 그렇게까지 확신하는 어조라니… 설마 예전에 분석가가 확인이라도 한 건가냥? 언제 본 건가냥?	Hmm. You sound so sure, nya... Are you saying you've checked her body yourself? When did you see it?						0	
page1.11	那种事情不用眼睛看也能确认，而且我很肯定，猫汐尔你也是人类哦。	那種事不用眼睛看也能確認，而且我很肯定，貓汐爾你也是人類哦。	そんなの目で見なくても分かるから。それに私はマーシルも人間だと確信してる。	그런 건 굳이 눈으로 확인하지 않아도 알 수 있어. 그리고 난 너 역시 인간이라고 생각해.	You can check that kind of thing without looking. I'm pretty sure that you're human too, Mauxir.						0	
page1.12	唔喵喵……我明白了。	唔喵喵……我明白了。	ウニャニャ……分かった。	움냥냥… 알겠다냥	Oh, nya... I get it.						0	
page1.13	你能明白就好。	你能明白就好。	分かればよろしい。	이해했으면 다행이고…	I'm glad.						0	
page1.14	分析员一定是趁着我们睡着的时候，用更加巧妙的方法确认的吧。	分析員一定是趁著我們睡著的時候，用更巧妙的方法確認的吧。	分析員はきっと私たちが寝てる間により巧妙な方法で確認したんでしょう。	분석가는 분명 우리가 잠든 사이에 교묘한 방법으로 확인했을 거다냥.	You must have used a more clever technique to check while we were sleeping.						0	
page1.15	你这不是完全没明白吗？！	你這不是完全不明白嗎？！	ちっとも分かっていないじゃないか！？	완전 잘못 이해하고 있잖아?!	I really don't think you get it!!!						0	
