字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	休息日。	休息日。	休日。	휴일.	It was a day off.						0	3.6芙提雅炬芯个人故事
2	频繁的出勤任务常常惹来幽怨。而如果待在宿舍的话——哪怕不在她们身边，只要愿意，她们也能随时见到我。	頻繁的出勤任務常常惹來幽怨。而如果待在宿舍的話——哪怕不在她們身邊，只要願意，她們也能隨時見到我。	頻繁な出勤ミッションは、ときに不満の種となり得る。一方で寮にいさえすれば、彼女たちだって会いたいときに会いに来られる。たとえそばにいなくても。	외근 임무가 잦으면 원망을 사곤 한다. 하지만 숙소에 있을 때면, 내가 곁에 없더라도 그녀들은 원할 때 언제든 나를 볼 수 있다.	Whenever I went on too many field missions, I started hearing a chorus of complaints from the girls. But if I stayed in the dorm, even if I wasn't right by their side, they could come see me whenever they wanted.						0	3.6芙提雅炬芯个人故事
3	图个心安。于是一些不是非我不可的任务，就也分出去了。日程上的休息时间也多了起来。	圖個心安。於是一些不是非我不可的任務，就也分出去了。日程上的休息時間也多了起來。	これぞ、心のやすらぎというもの。そう思って「自分でなくても問題ない」ものはいくつか他に回していたら、自然とスケジュールにも空き時間が増えていた。	마음의 평안을 위해, 꼭 내가 아니어도 되는 임무는 다른 사람에게 넘겼고, 일정표의 휴식 시간도 늘어났다.	So to help put their minds at ease, I started delegating the missions that didn't absolutely require me, which gradually opened up more free time in my schedule.						0	3.6芙提雅炬芯个人故事
4	笃笃笃——	叩叩叩——	コン、コン、コン――	똑똑똑…	*knock knock*						0	3.6芙提雅炬芯个人故事
5	进。	進。	どうぞ。	들어와.	Come in.						0	3.6芙提雅炬芯个人故事
6	我正躺在沙发上看一份项目报告。自然地应了敲门声，也无暇思考是谁进来了。	我正躺在沙發上看一份計畫報告。自然地應了敲門聲，也無暇思考是誰進來了。	ソファに寝転がり、プロジェクトの報告書に目を通していたときだった。ノックしているのは誰かなど考えることもなく、自然に応じた。	나는 소파에 누워 프로젝트 보고서를 보고 있었다. 노크 소리에 자연스럽게 대답하긴 했지만, 누가 들어오는지 생각할 겨를도 없었다.	I was lying on the sofa reading a project report and answered the knock without thinking about who it was.						0	3.6芙提雅炬芯个人故事
7	她们各有各的进门方式。有的无论如何都要给我个“惊喜”，有的则规规矩矩。还有的根本不走门。	她們各有各的進門方式。有的無論如何都要給我個「驚喜」，有的則規規矩矩。還有的根本不走門。	彼女たちはそれぞれ、独自の「入室スタイル」を持っている。「サプライズ」を仕掛けたがる者、かしこまって入ってくる者、それからそもそもドアを使わない者。	방 안으로 들어올 때 그녀들은 각자 나름의 방식이 있다. 나에게 언제나 '깜짝선물'을 주려는 사람도 있고, 규칙을 지키는 사람도 있다. 그리고 아예 문으로 들어오지 않는 사람도 있다.	The girls each had their own way of entering. Some always tried to surprise me, while others were polite. And some didn't even use the door at all.						0	3.6芙提雅炬芯个人故事
8	眼下这个——我的话音还没落下，就推开门冲了进来。还没来得及去猜，粉色头发就冒了出来——	現在這個——我的話音還沒落下，就推開門衝了進來。還沒來得及去猜，粉色頭髮就冒了出來——	そして、返事が終わるよりも早く扉を勢いよく開ける者――思考が追いつく間もなく、ピンク色の髪が飛び込んできた。	지금 이 사람은… 내 말이 채 끝나기도 전에 문을 밀고 뛰어 들어왔다. 미처 추측할 새도 없이 분홍색 머리가 튀어나왔다.	As for the one right now, my words had barely left my mouth when the door burst open and she rushed in. Before I could even guess who it was, a head of pink hair popped into view.						0	3.6芙提雅炬芯个人故事
9	playername！看什么呢？	playername！在看什麼呢？	playername！何見てるの？	playername! 뭐 보고 있어?	playername! What are you reading?						0	3.6芙提雅炬芯个人故事
10	哎，这个项目呀——直接问芙提雅老师就好了嘛！	欸，這個計畫啊——直接問芙提雅老師就好了嘛！	あっ、このプロジェクト？それなら直接、フリティア先生に聞けばいいじゃない！	아, 이 프로젝트구나~ 프티야 선생님한테 직접 물어보면 될 텐데!	Oh, this project... You could've just asked Professor Fritia!						0	3.6芙提雅炬芯个人故事
11	抬起头，从芙提雅的脸上，隐约看到了一些不寻常……	抬起頭，從芙提雅的臉上，隱約看到了一些不尋常……	顔を上げると、フリティアの表情にいつもと違う気配が見えた。	고개를 들자, 프티야의 얼굴에서 뭔가 심상치 않은 것이 어렴풋이 보였다…	I looked up and caught a glimpse of something unusual on Fritia's face...						0	3.6芙提雅炬芯个人故事
12	……	……	……	……	...						0	3.6芙提雅炬芯个人故事
13	咳，那个，这个项目的核心问题我已经搞定了哟！倒是有几个新方向需要你来敲定一下——	咳，那個，這個計畫的核心問題我已經搞定了唷！倒是有幾個新方向需要你來敲定一下——	コホン……えっとね、このプロジェクトの重要ポイントは、もう解決してるの！ただ、これからの方向性がいくつかあって、それを決めてもらいたくて――	크흠, 그게, 이 프로젝트의 핵심 문제는 이미 해결했어! 다만 몇 가지 새로운 방향은 네가 결정해 줘야 하는데…	Ahem, well, I've already solved the core issue on this project! Though there are a few new directions that need your decision...						0	3.6芙提雅炬芯个人故事
14	察觉到了我的目光，她好像有点慌张，但很快又搪塞了过去。	察覺到了我的目光，她好像有點慌張，但很快又搪塞了過去。	こちらの視線に気づいたのか、彼女は一瞬うろたえた様子を見せたが、すぐに話を続けてごまかした。	내 시선을 눈치챈 그녀는 약간 당황한 듯했지만, 곧 얼버무렸다.	She seemed to notice where my eyes had gone and was a bit flustered, but she quickly talked her way past it.						0	3.6芙提雅炬芯个人故事
15	听她顺着那股气势侃侃而谈，我忍住了嘴角的笑意。明面上应着她的思路聊着，暗地里却琢磨起来。	聽她順著那股氣勢侃侃而談，我忍住了嘴角的笑意。明面上應著她的思路聊著，暗地裡卻琢磨起來。	その勢いのまま語り続ける彼女を前に、私は笑いを必死に抑えた。表向きはところどころ相槌を打ちながら、内心では静かに考えを巡らせていた。	그녀가 막힘없이 이야기하는 것을 들으며, 나는 미소를 참았다. 겉으로는 그녀의 생각을 따라가며 대화했지만, 속으로는 고민이 시작되었다.	I held back a smile and listened to her eagerly explain away. I chatted along, but inwardly I was thinking about something else.						0	3.6芙提雅炬芯个人故事
16	作为海姆达尔的科学担当，芙提雅身上的担子一直很重。亲手推进的项目就有几十个，世界树研发部的一些项目也需要她攻克重点难点。	作為海姆達爾的科學擔當，芙提雅身上的擔子一直很重。親手推進的計畫就有幾十個，世界樹研發部的一些計畫也需要她攻克重要難點。	フリティアはヘイムダルの科学担当者だ。その責任は重い。主導するプロジェクトは優に数十件を超え、ユグドラシル開発部の案件でも、大任を任されている。	헤임달의 과학 담당인 프티야는 언제나 무거운 짐을 짊어지고 있었다. 직접 추진하는 프로젝트만 해도 수십 개인데, 그녀는 위그드라실 개발부 일부 프로젝트의 핵심 난제까지 해결해야 했다.	As Heimdall's science lead, the burden on Fritia had always been heavy. She was personally driving dozens of projects, and the R&D Department also needed her to tackle key challenges.						0	3.6芙提雅炬芯个人故事
17	因此，她大多数时间都泡在实验室里，我们相处的时间便愈发珍贵。	因此，她大多數時間都泡在實驗室裡，我們相處的時間便越發珍貴。	そのため、彼女の多くの時間は実験室で過ぎていく。だからこそ、二人で一緒に過ごせる時間は、何よりも貴重なものだと言えよう。	그래서 그녀는 대부분의 시간을 실험실에서 보냈고, 우리가 함께하는 시간은 더욱 소중해졌다.	As a result, she spent most of her time holed up in the lab, making our time together all the more precious.						0	3.6芙提雅炬芯个人故事
18	考虑到这一点，我便常常主动去看她，了解一下项目进度。既能帮她释放心理压力，又能共度温馨时光。长此以往，她就也不用特地来找我缓解想念之情了。	考慮到這一點，我常常會主動去看她，了解一下計畫進度。既能幫她釋放心理壓力，又能共度溫馨時光。久了之後，她就也不用特地來找我緩解想念之情了。	そう考え、進捗確認も兼ねてこちらから顔を見に行くようにしていた。ストレスを発散しながら穏やかな時間も共有できる。彼女から訪ねてくる理由はないはずだった。	이런 점을 고려해서 나는 자주 그녀를 찾아가서 프로젝트 진도를 확인했다. 그녀의 심리적 압박을 풀어주면서도 따뜻한 시간을 함께 보낼 수 있었다. 그러다 보니 그녀도 굳이 나를 찾아와 그리움을 해소할 필요가 없어졌다.	With that in mind, I often went to check on her, sometimes just to see how things were progressing. It helped relieve her mental stress and allowed us to share some warm moments. Over time, she didn't need to come over just to ease her longing.						0	3.6芙提雅炬芯个人故事
