字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				卜卜意识夺回作战完成后的第二天，我来到了陶的办公室。	0	2.5版本主线故事
2		0				而在我到达办公室的时候，里面除了陶，芙提雅和猫汐尔也都在里面待命。	0	2.5版本主线故事
3		0				见到我出现，芙提雅脸上明显露出见到我的欣喜，可还有些忐忑和担忧。猫汐尔倒是面无表情的模样，只是少女头顶不断抖动的耳朵彰显她的心情并不平静。	0	2.5版本主线故事
4		6	陶		Play_Vo_dlc14ep6_npc003_01	你真的决定了？	0	2.5版本主线故事
5		0				陶没有给我与少女们交流的空间，直截了当向我开口。	0	2.5版本主线故事
6		0	分析员			我不想让卜卜的努力打了水漂。	0	2.5版本主线故事
7		0	分析员			更不想让她的伤白受。	0	2.5版本主线故事
8		6	陶		Play_Vo_dlc14ep6_npc003_02	不够。	0	2.5版本主线故事
9		0				陶看着我，她的神色很认真，也很严肃。	0	2.5版本主线故事
10		6	陶		Play_Vo_dlc14ep6_npc003_03	这样的理由没法说服我同意你去冒险。	0	2.5版本主线故事
11		0	分析员			其他辅助的理由，芙提雅和猫汐尔应该与你说过了。	0	2.5版本主线故事
12		0				在发现卜卜带回来的数据多出奇特乱码的当天，芙提雅和猫汐尔就对其进行了研究。她们无法完全解析乱码的来由，可她们却发现了一件很离奇的事情。	0	2.5版本主线故事
13		0				乱码数据增长的波形，与瓦尔哈拉空间的特征相似。	0	2.5版本主线故事
14		0				没有人觉得这只是一个巧合。	0	2.5版本主线故事
15		0				这代表舍塔大概率是在尝试复刻瓦尔哈拉的力量。这种技术和力量本身，就是一种极大的威胁，不只是对于我们，而是整个人类文明。	0	2.5版本主线故事
16		0				与泰坦相关的技术，本身就是一个巨大的潘多拉魔盒。	0	2.5版本主线故事
17		0	分析员			你派出的人已经调查过北庭卫的矿洞，那里面遗留着与制造醒世之尘相关的技术，舍塔曾经在那个地方安排了很多人针对醒世之尘进行研究。	0	2.5版本主线故事
18		0	分析员			可最后的调查的结果是，舍塔放弃了那个矿洞，还有矿洞中的一切。她将那所有的东西都当作诱饵舍弃了，用来吸引你的注意力，用于隐藏她真正的实验室。	0	2.5版本主线故事
19		0	分析员			陶。舍塔对她后来研究的东西很有信心，你应该明白我的意思。	0	2.5版本主线故事
20		6	陶		Play_Vo_dlc14ep6_npc003_04	……	0	2.5版本主线故事
21		0				陶没有说话，她双手交叠，抵在自己的下巴上，认真凝视我。	0	2.5版本主线故事
22		6	芙提雅驰掣		Play_Vo_dlc14ep6_girl004_01	小陶老板，分析员说得没错，我推算过波形增长速率，最多再过一周，在那实验室里隐藏的东西就会彻底“成熟”。	0	2.5版本主线故事
23		6	陶		Play_Vo_dlc14ep6_npc003_05	芙提雅，你知道你这是在支持你的分析员去冒险吗？	0	2.5版本主线故事
24		0	分析员			陶，你没必要吓唬芙提雅。	0	2.5版本主线故事
25		0				我皱了皱眉头，将芙提雅挡在身后。	0	2.5版本主线故事
26		6	芙提雅驰掣		Play_Vo_dlc14ep6_girl004_02	分析员，没关系的，请让我继续说。	0	2.5版本主线故事
27		0				芙提雅并没有躲在我的身后，她从我的身后露出小脑袋，最后又迈出一大步，坚定地与陶对视着。	0	2.5版本主线故事
28		6	芙提雅驰掣		Play_Vo_dlc14ep6_girl004_03	小陶老板。	0	2.5版本主线故事
29		0				虽然是对着陶说出的话，可在真正开口的时候，芙提雅的目光却一直在我的身上。忽然之间，我好像有某种预感。	0	2.5版本主线故事
30		6	芙提雅驰掣		Play_Vo_dlc14ep6_girl004_04	我是很担心分析员，也不想分析员去冒险，可是……我相信分析员！	0	2.5版本主线故事
31		6	芙提雅驰掣		Play_Vo_dlc14ep6_girl004_05	我相信分析员为了我们，不会草率，轻易地去做危险的事情！既然分析员决定去做，一定是有万全考量，深思熟虑的。	0	2.5版本主线故事
32		6	芙提雅驰掣		Play_Vo_dlc14ep6_girl004_06	所以我觉得……比起担心，我们更该做的是支持他！	0	2.5版本主线故事
33		0				她昂起她的小脸，一字一句，目光格外的认真且坚定。	0	2.5版本主线故事
34		0				类似的话。在她悄悄开发驰掣的时候，我就与她说过。显然，芙提雅将那每个字都刻进了心中。	0	2.5版本主线故事
35		0				我凝视着少女纤弱的身体，脑中再次浮现她于星天下的模样，也想到她的笑容，她的自信……她的强大。	0	2.5版本主线故事
36		6	猫汐尔溯影		Play_Vo_dlc14ep6_girl012_01	分析员，不要只看芙提雅喵。	0	2.5版本主线故事
