字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	不要逃避。<snowbreak>接引使</>大人，将她们渡送至彼岸吧。	不要逃避。<snowbreak>接引使</>大人，將她們渡送至彼岸吧。	逃げないで。<snowbreak>聖女</>様、彼女たちを彼岸に渡らせてあげてください。	도망갈 생각 말고… <snowbreak>인도자</>님, 저들을 건너편으로 인도해 주십시오.	Don't run. Great <snowbreak>Emissary</>, please guide them to the other side.						0	
2	请……请为我们赐福吧，接引使大人。	請……請為我們賜福吧，接引使大人。	しゅ、祝福を……お願いします、聖女様。	인도자님, 부디… 저희에게 은총을 내려주소서.	Please... Please grant us your blessing, Great Emissary.						0	
3	圣坛之上，琴诺面前的女孩们浑身长满结晶，瘫倒在地。	聖壇之上，琴諾面前的女孩們全身長滿結晶，癱倒在地。	聖壇の上でチェルノの前に並んでいる少女たちは皆、体中に結晶だらけとなって倒れている。	제단 위, 체르노의 앞에 있던 소녀들이 온몸에 결정체가 뒤덮인 채 땅에 주저앉는다.	The girls collapsed on the altar before Cherno, crystals creeping over their bodies, freezing them in place.						0	
4	只有由您亲手赐福，她们的灵魂才能抵达净土……来吧，将权杖刺入她们的心脏，为她们解脱。	只有由您親手賜福，她們的靈魂才能抵達淨土……來吧，將權杖刺入她們的心臟，為她們解脫。	あなたの祝福がなければ、彼女たちの魂が浄土に辿り着くことはありません。さあ……その杖を彼女たちの心臓に突き刺すのです。そうすれば、彼女たちに救いが訪れるでしょう。	인도자님의 은총이 있어야만 그녀들의 영혼을 정토에 닿게 할 수 있습니다… 어서 이 지팡이로 그녀들의 심장을 찔러 해방시켜 주십쇼.	Their souls cannot reach the pure realm without your blessing... Come — take the scepter, pierce their hearts, and grant them peace.						0	
5	我做不到……我做不到的……	我做不到……我做不到的……	できない……私にはできません……！	전 못 하겠어요… 이런 건 못하겠어요…	I can't... I can't do it...						0	
6	啧，真弱……	嘖，真弱……	チッ……臆病な人だ。	쳇, 약해 빠졌군…	Tch... How weak...						0	
7	都是我的错……大主，我没有办法成为接引使……请原谅她们吧！	都是我的錯……大主，我沒有辦法成為接引使……請原諒她們吧！	すべて私の責任です……大司教、私は聖女にはなれません……どうか、彼女たちを許してあげてください！	다 제 탓이에요… 교주님, 전 인도자가 될 수 없을 것 같아요… 부디 그녀들을 용서해 주세요.	It's all my fault... High Presbyter, I can't be the Emissary... Please forgive them!						0	
8	是啊，都是你的错。但是琴诺你知道吗？	是啊，都是你的錯。但是琴諾你知道嗎？	ええ、そうですよ、すべてあなたの責任です。ですがチェルノ、分かっているのですか？	그래, 전부 체르노 잘못이지. 근데 그거 아나?	Yes, it is your fault. But, Cherno, do you know something?						0	
9	身着长袍的大主绕过人群，来到一脸惊慌的琴诺面前，在众人诧异的目光中弯下腰来。	身著長袍的大主繞過人群，來到一臉驚慌的琴諾面前，在眾人詫異的目光中彎下腰來。	ローブに身を包んだ大司教は人混みをかき分け、動揺するチェルノの前までやってくると、人々からの怪訝な視線を一身に受けながら、彼女を見下ろした。	로브 차림의 교주는 사람들을 지나쳤고 당황한 기색이 역력한 체르노에게 다가가 허리를 굽혔다.	Robed and silent, the High Presbyter stepped past the crowd, stopped before the panicked Cherno, and bowed under their astonished gazes.						0	
10	自降生于世后，人便会与越来越多的人事物产生联系。	自降生於世後，人便會與越來越多的人與事物產生連結。	人はこの世に生まれた瞬間から、否応なしに他の人間や物事との繋がりが積み重なっていくものです。	사람들은 본래 태어날 때부터 모든 것들과 관계를 맺게 되어 있어.	From the moment of birth, our existence intertwines with others, creating connections that grow deeper with time.						0	
11	你要记住，你所做的每个选择，都会波及到那些和你联系在一起的人。	你要記住，你所做的每個選擇，都會波及那些和你連結在一起的人。	あなたが下した決断はすべて、あなたと繋がっている人たちに影響します。そのことを決して忘れないでください。	따라서 네가 내리는 선택은 너와 관계된 사람들에게 영향을 미친다는 것을 기억해야 해.	Remember, every decision you make ripples through those connected to you.						0	
12	如果你没有那个觉悟，那他们即便身死，灵魂也终不得解脱，将会成为游荡在世间的……	如果你沒有那個覺悟，那他們即便身死，靈魂也終不得解脫，將會成為遊蕩在世間的…	その覚悟がなければ、彼らは死してもなお、魂を縛られ、永遠にこの世で彷徨い続けることになるのですから……	만약 네게 그런 자각이 없다면 저들은 죽어서도 영혼이 해탈하지 못하고 세상을 떠돌아다니게 될 거야…	Otherwise, even death will not free their souls. They will be destined to wander about this earth... because you failed to guide them to the other side.						0	
13	我知道了，大主，我知道了，但这次就饶了她们吧……求求您了……	我知道了，大主，我知道了，但這次就饒了她們吧……求求您了……	分かっています。大司教、分かっていますから……今回だけはどうか、彼女たちを許してあげてください、お願いします……	알겠어요, 교주님. 이번에만 저들을 용서해 주세요… 부탁할게요…	I know, High Presbyter. I know... But please spare them this time... Please...						0	
14	善良的孩子，这并不是我能左右的事，罪已降下，这理应由神明裁决。	善良的孩子，這不是我能左右的事，罪已降下，這理應由神明裁決。	チェルノはお優しいのですね。ですがこれは私が決められるようなことではありません。罪はすでに降って来たのです。それを裁く権力は神にしかありません。	선량하구나. 하지만 이건 내가 좌지우지할 수 있는 일이 아니야. 이미 죄가 내려진 터라 신의 판결을 받아야 해.	Sweet child, this is no longer in my hands. They have sinned, and it is the Divine who shall judge.						0	
15	但是，此时此刻，若你能给予罪人赐福，那么便能获得祂的宽恕。	但是，此時此刻，若你能給予罪人賜福，那麼便能獲得祂的寬恕。	ですがもし、あなたがこの場で罪人達に祝福を与えるのであれば、神もきっと皆さんを許してくれるはずです。	하지만 네가 죄인에게 은총을 내린다면 신의 용서를 받게 될 거야.	But if you grant the sinners your blessing, the Divine's forgiveness will be bestowed upon them.						0	
16	男人打了个响指，立马就有侍女上前用白布缠住了琴诺的眼耳。	男人打了個響指，立刻就有侍女上前用白布纏住了琴諾的眼和耳。	そう言いながら、彼は指を鳴らした。すぐに侍女が現れ、白い布でチェルノの目と耳を遮った。	그가 손가락으로 지시를 내리자 한 시녀가 체르노에게 다가가 흰 천으로 그녀의 눈을 감겼다.	The man snapped his fingers. A handmaiden immediately moved forward, covering Cherno's eyes and ears with a white cloth.						0	
17	什么都不要去看，什么都不要去听……仅仅是听从你的内心，为他们赐福吧。	什麼都不要去看，什麼都不要去聽……僅僅是聽從你的內心，為他們賜福吧。	何も見ず、何も聞かなくてもよろしい。ただあなた自身の心に従い、祝福を与えてあげなさい。	아무것도 보지도, 듣지도 마… 그저 마음에 귀를 기울여 저들에게 은총을 내려줘.	Do not see, do not hear... Let your heart be your guide and grant them your blessing.						0	
18	于是，女孩颤颤巍巍地举起了手中的权杖。	於是，女孩顫顫巍巍地舉起了手中的權杖。	そう告げられた少女は、震えながら握っている杖をかざし……	소녀는 몸을 부들부들 떨면서 손에 든 지팡이를 들었다.	With that, the girl raised the scepter in her hand, trembling.						0	
19	但是，她始终没有勇气将其落下。	但是，她始終沒有勇氣將其落下。	結局降り下ろすことはなかった。	하지만 그녀는 도저히 용기가 나지 않았다.	But the strength to plunge it was nowhere to be found.						0	
20	直至——	直至——	そして——	그때…	She stood there, until...						0	
21	很遗憾，罪人们的灵魂将永远囚禁于此。	很遺憾，罪人們的靈魂將永遠囚禁於此。	非常に残念ですが、どうやら罪人達の魂は永遠にここに囚われてしまうことになるようです。	아쉽게 됐군. 죄인들의 영혼은 이곳에 영원히 갇히게 될 거야.	How unfortunate. The souls of these sinners will be imprisoned here forever.						0	
22	身后的女人打断了她，松开了白布。	身後的女人打斷了她，鬆開了白布。	後ろに立っていた女はそう言うと、白い布を取り払った。	뒤에 있던 여인이 그녀를 가로막더니 눈에 감겼던 흰 천을 다시 풀어줬다.	The woman behind Cherno grabbed her and released the white cloth.						0	
23	映入女孩眼帘的，是一张遍布结晶的扭曲面容。	映入女孩眼簾的，是一張遍布結晶的扭曲面容。	そして少女の目に映ったのは、結晶まみれになった歪んだ顔だった。	하지만 소녀의 눈에 비친 건 결정으로 뒤덮인 일그러진 얼굴이었다.	Before Cherno were the lifeless faces of the girls, warped by crystals.						0	
24	呃啊……	呃啊……	ああ——	으악…	Wha...						0	
25	啊啊啊……啊啊啊啊啊！！！	啊啊啊……啊啊啊啊啊！！！	あ、ああ……あああああ！！！	아아악… 으아아악!	Ah... AHHHH!!!						0	
26	大主！接引使大人她……	大主！接引使大人她……	大司教！聖女様は……	교주님, 인도자님께서…	High Presbyter! The Great Emissary, she...						0	
27	她过于软弱……	她過於軟弱……	臆病すぎた結果です。	나약해빠졌군…	She is much too weak...						0	
28	之后，崩溃的女孩被关回自己的房间。	之後，崩潰的女孩被關回自己的房間。	その後、精神崩壊した少女は自分の部屋に閉じ込められた。	이후, 쓰러진 소녀는 자신의 방으로 돌려보내졌다.	After this breakdown, the girl was later shut back in her room.						0	
29	连续好几日，没有任何人来打扰她，当然，也没有任何人来安慰她。	連續好幾日，沒有任何人來打擾她，當然，也沒有任何人來安慰她。	それから数日の間、彼女を訪れる人もなく、もちろん彼女を慰める人も現れなかった。	며칠 동안 그녀를 방해하는 사람은 아무도 없었고 그녀를 위로하는 사람도 없었다.	For several days, no one came to disturb her. Naturally, no one came to console her either.						0	
30	只是一个人静静地在黑暗中等待，就像之前一样。	只是一個人靜靜地在黑暗中等待，就像之前一樣。	昔みたいに、暗闇の中で、一人で静かになにかを待っているだけだ。	단지 전처럼 혼자 어둠 속에서 기다리고 있을 뿐이었다.	She was all alone, waiting in the dark, just like before.						0	
31	这就是对不称职的接引使的惩罚。	這就是不稱職的接引使的懲罰。	これこそが役目を果たせなかった聖女への罰なのだから。	이건 무능한 인도자에 대한 형벌이다.	This was the punishment for an incompetent Emissary.						0	
32	（如果自己能再坚强一点就好了，如果自己再勇敢些就好了……）	（如果自己能再堅強一點就好了，如果自己再勇敢些就好了……）	（私がもっと強かったら。もっと勇敢だったら……）	(더 강해지고, 더 용감해지면 좋을텐데…)	(If only I were stronger... If only I had more courage...)						0	
33	（如果自己……不是“接引使”就好了。）	（如果自己……不是「接引使」就好了。）	（私が、「聖女」じゃなかったらよかったのに。）	(만약 내가… '인도자'가 아니었다면 얼마나 좋을까)	(If only... I wasn't the Emissary.)						0	
34	不停违背自己的意愿，伤害他人，是件很痛苦的事吧。	不停違背自己的意願，傷害他人，是件很痛苦的事吧。	自分が望まない形で人を傷付け続けるのは苦しいよなぁ。	끊임없이 자신의 뜻을 어기고 남에게 상처를 주는 것은 매우 고통스러운 일이지.	Always being forced to do things against your will and hurt people. It must be hard for you.						0	
35	你是……？	你是……？	あなたは……？	넌…?	Who are you...?						0	
36	但抱歉，现在还不是放弃的时候。	但抱歉，現在還不是放棄的時候。	でも、悪いけどまだ諦めていいタイミングじゃないぜ。	아직은 포기할 때가 아니야.	I'm sorry, but now isn't the time to give up.						0	
37	面前的黑影没有回答她，而是将手轻轻地搭在了她的肩上。	眼前的黑影沒有回答她，而是將手輕輕地搭在了她的肩上。	目の前の影は彼女の質問に答えないまま、彼女の肩に優しく手を置いた。	눈앞에 있는 검은 그림자는 대답하지 않고 그녀의 어깨에 살며시 손을 얹었다.	The dark shadow in front of her didn't answer her question, instead just gently laying a hand on her shoulder.						0	
38	你要活下去，琴诺，无论接下来还要经历什么，我都希望你<yincang>我们</>努力活下去。	你要活下去，琴諾，無論接下來還要經歷什麼，我都希望你<yincang>我們</>努力活下去。	生きてくれ、チェルノ。これから何を目にすることになろうが、お前には<yincang>私と一緒に</>頑張って生き続けて欲しいんだ。	살아남아야 해, 체르노. 앞으로 어떤 일이 있더라도, 나는 네<yincang>(우리)</>가 최선을 다해 살아남았으면 좋겠어.	You must survive, Cherno. No matter what happens, I hope you <yincang>(we)</> will fight to live on.						0	
39	所以，来做个约定吧。接下来，就由我来背负所有的不幸与苦难。	所以，來做個約定吧。接下來，就由我來背負所有的不幸與苦難。	だから、約束してくれよ。これからは私が、すべての不幸や苦しみを背負ってやるからさ。	그럼 약속 하나 할까? 지금부터는 내가 모든 불행과 고난을 짊어질게.	So let's make a deal. From this moment forward, I will shoulder all of your misery and suffering.						0	
40	而你，琴诺，你就去追寻属于自己的救赎。	而你，琴諾，你就去追尋屬於自己的救贖。	その代わりに、チェルノ。お前は自分の救済を探すんだ。	그리고 체르노는 체르노만의 구원을 찾아가는 거야.	And you, Cherno, can search for the salvation that belongs to you alone.						0	
41	然后，等到你寻找到“真正的救赎”后……再将染满血污的我……	然後，等到你尋找到「真正的救贖」後……再將染滿血污的我……	そして、「本当の救済」を見つけた暁に、すでに血まみれになった私を……	그리고 '진정한 구원'을 찾고 나면… 그때는 피로 얼룩진 나를…	Then, when you find that "true salvation," you can take me, hands stained with blood, and...						0	
42	小琴诺，小心！	小琴諾，小心！	チェルノちゃん！危ない！	체르노, 조심해!	Cherno, careful!						0	
43	<orange>纯白之神</>，<orange>永恒乐土</>……就要降临了。接引使大人，请指引我们……请指引我们……	<orange>純白之神</>，<orange>永恆樂土</>……就要降臨了。接引使大人，請指引我們……請指引我們……	<orange>純白な神</>。<orange>エターナルパラダイス</>は……すぐそこまで来ています。聖女様、どうか我々に導きを……どうか……	<orange>순백의 신</>, <orange>영원한 낙원</>이… 곧 강림할 예정이야! 인도자님, 저희를… 저희를 인도해 주소서…	The <orange>lily-white deity</>, the <orange>eternal promised land</>... they are coming. Great Emissary, please guide us... Please guide us...						0	
44	咦……	咦……	え……	아…	Huh...?						0	
45	一反常态，眼前的异形之物突然发出了清晰的人声。	一反常態，眼前的異形之物突然發出了清晰的人聲。	見た目に反して、目の前の異形が発しているのは明らかに人の声だった。	평소와 달리 눈앞의 변이자한테서 사람의 목소리가 들려왔다.	Out of nowhere, the Changed in front of her uttered words in a clear human voice.						0	
46	请指引我们，前往那片永恒乐土吧！	請指引我們，前往那片永恆樂土吧！	我々をエターナルパラダイスに導いてください！	저희를 영원한 낙원으로 인도해 주소서.	Please, guide us to the eternal promised land!						0	
47	唔……	唔……	うっ……	하아…	Ah...						0	
