字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	是赐福团，赐福团的人来救我们了！	是賜福團，賜福團的人來救我們了！	祝福団だ。祝福団が助けに来てくれたぞ！	은총단, 은총단이 우릴 구하러 왔어!	It's the Blessed Ones! The Blessed Ones are here to save us!						0	
2	喂，他们把我们的功劳抢走了啊。	喂，他們把我們的功勞搶走了啊。	おい、私らの手柄が横取りされるぞ。	이봐, 이대로면 우리가 세운 공로가 무의미해지겠어.	Hey, they took all the credit from us.						0	
3	现在可不是出风头的时候。	現在可不是出風頭的時候。	目立たずに済むならその方がいいさ。	지금은 나설 때가 아니야.	Now isn't the time to fight over the spotlight.						0	
4	趁着大家的注意力都在广场另一边，我拉着两人退到了暗处。	趁著大家的注意力都在廣場另一邊，我拉著兩人退到了暗處。	みんなの注意力が広場の向こうに惹かれてる隙に、私は2人を引っ張って人気のない場所まで退いた。	모두의 관심이 광장 반대편에 있는 틈을 타서, 나는 두 사람을 데리고 어두운 곳으로 물러났다.	I pulled my two operatives back into the shadows while everyone else was still focused on the other side of the square.						0	
5	很快，洪流般的人群一股脑地涌入广场，而被他们簇拥着的，则是一个步履蹒跚的高大人影。	很快，洪流般的人群一股腦地湧入廣場，而被他們簇擁著的，則是一個步履蹣跚的高大人影。	すぐに、まるで洪水のように人々が広場に集まってきた。とある長身の人影が、その中心をゆっくりと歩いている。	곧 광장에는 수많은 사람들이 몰려들었다. 그들은 한 거대한 인물을 둘러싼 채 바라보고 있었다.	Soon, a sea of people began pouring into the square. They were all surrounding a tall figure walking slowly.						0	
6	渐渐逼近，我们终于透过惨白的月光看清了来人面貌。	漸漸逼近，我們終於透過慘白的月光看清了來人面貌。	近くまでやってくると、月明かりがその人物の顔をはっきりと照らし出した。	그의 모습은 점점 가까워졌고, 우리는 마침내 달빛을 통해 그의 모습을 똑똑히 볼 수 있었는데…	As the figure gradually approached, we finally got a clear look at his face under the pale moonlight.						0	
7	那是一张没有血色如同雕像般的脸，是一张在记忆中已经早已“死去”的脸。	那是一張沒有血色如同雕像般的臉，是一張在記憶當中早已「死去」的臉。	血の気がまったくない、彫像のような顔だ。記憶が正しければ、それは「とっくに死んでいるはず」の顔だった。	핏기가 없는 모습에 조각상 같은 얼굴이었고 오래전에 죽어서 이미 기억 속에 잊혀진 지 오래된 얼굴이었다.	It was a face as lifeless as a statue, a face that had "died" long ago, as far as I knew.						0	
8	怎么会是这个家伙……	怎麼會是這個傢伙……	どうしてあいつが……	아니, 어떻게 저 자식이…	What is he doing here...?						0	
9	……	……	……	…	...						0	
10	恩雅将手放在枪上，挡在了我的身前，她做好了随时射击的准备。	恩雅將手放在槍上，擋在了我的身前，她做好了隨時射擊的準備。	エンヤはいつでも撃てるように手を銃に置き、無言で私を庇った。	순간 엔야는 피스톨을 들고 내 앞을 가로막았다. 언제라도 사격을 할 수 있는 태세를 갖추고 있었다.	Enya put her hand on her gun and stood in front of me, ready to draw and shoot at a moment's notice.						0	
11	然而，他并没有走向我们所在的方位，而是走向了广场中央，一位正在痛哭的妇人。	然而，他並沒有走向我們所在的方位，而是走向了廣場中央，一位正在痛哭的婦人。	しかし、その男は私達のほうではなく、広場の中央で号泣している女性のほうへ向かった。	하지만 그는 우리가 있는 쪽이 아닌 광장 한가운데를 향했다.	However, the man didn't head toward us. Instead, he walked toward a woman weeping hysterically in the middle of the square.						0	
12	她的孩子被异化人扯掉了手臂。	她的孩子被異化人扯掉了手臂。	彼女の子が変異者に腕を引きちぎられたようだ。	한 아이의 팔이 변이자에게 찢겨졌다.	Her child's arm had been ripped off by one of the Changed.						0	
13	我的孩子……我的孩子……	我的孩子……我的孩子……	ああ……可哀そうな子……	아아… 아이가…	My baby... My baby...						0	
14	你们这些人，不是说这里有纯白之神的加护吗？不是说绝对不会有异化人吗？！纯白之神呢？！他人现在又在哪里？！	你們這些人，不是說這裡有純白之神的加護嗎？不是說絕對不會有異化人嗎？！純白之神呢？！他人現在又在哪裡？！	ここは純白な神に祝福されてるんじゃなかったの！？変異者は絶対に来ないって言ったじゃない！その純白な神は一体どこにいるって言うのよ！？	이봐요! 이곳에 순백의 신의 가호가 있다고 하지 않았나요? 변이자는 없을 거라고 했잖아요?! 순백의 신은 지금 어디에 있는 거죠?！	Didn't you people say the lily-white deity is protecting this place? Didn't you say there would never be any Changed here!? Where's the lily-white deity now!?						0	
15	不得对纯白之神与加文大主无礼。	不得對純白之神與加文大主無禮。	純白な神とガビン大司教様に失礼ですぞ！	순백의 신과 게빈 교주님께 이렇게 경거망동한 행동을 해서는 안 됩니다.	Do not disrespect the lily-white deity and High Presbyter Gavin.						0	
16	非常抱歉，因为鄙人的失误，让您的孩子受苦了。	非常抱歉，因為鄙人的失誤，讓您的孩子受苦了。	すまない、ご婦人。私のミスで、お子様に大変な目を遭わせたね。	제 실수로 당신의 아이가 고통을 받은 것 같군요.	I am incredibly sorry. Your child is suffering due to my mistake.						0	
17	加文拦住了想要上前训斥的净化官。	加文攔住了想要上前訓斥的淨化官。	浄化官を止めると、ガビンはそう言いながら……	게빈은 앞으로 나가 야단치려는 정화관을 가로막았다.	Gavin stopped the Purificant who had stepped forward to scold the woman.						0	
