字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	聊聊吧。	聊聊吧。	話があります。	얘기 좀 하지.	Let's talk.						0	
2	聊。不过，怎么想到来这种地方？	聊。不過，怎麼想到要來這種地方的？	それはいいんだけど……どうしてこんなところに？	좋아요, 근데 어떻게 이곳에 오게 된 거죠?	Sure. But why did you want to meet here, of all places?						0	
3	回到公司后，陶紧接着就把我约了出来。	回到公司後，τ緊接著就把我約了出來。	私が会社に戻ってすぐ、τからの呼び出しがかかった。	회사로 돌아오자마자 τ는 나를 바로 불러냈다.	The minute I had returned to the company, τ had requested to see me. Outside the company.						0	
4	记忆中，我和陶的会面基本仅限于她的办公室中。她很少外出，就像她几乎不喝酒一样。	記憶中，我和τ的會面基本上僅限於她的辦公室。她很少外出，就像她幾乎不喝酒一樣。	今までτとは、基本彼女のオフィスでしか会わなかった。彼女はほぼ外出しないし、お酒を飲むこともめったにない。	기억 속에서 나와 τ의 만남은 거의 그녀의 사무실에서만 이루어졌다. 그녀가 외출하는 건 거의 드문 일이었다.	My meetings with τ were almost invariably in her office. She rarely ventured out, and she almost never indulged in alcohol.						0	
5	毕竟出了公司以后，便会有一次又一次针对她的暗杀、窃听，其中哪一种情况都很难防备。	畢竟出了公司以後，便會有一次又一次針對她的暗殺、竊聽，其中哪一種情況都很難防備。	会社を出るたびに暗殺や盗聴の標的にされるだろうから、外出を控えても当然だろう。	회사 밖으로 나가면 그녀를 겨냥한 암살과 도청이 반복될 것이고, 그런 상황들을 대비하는 건 매우 어려운 일이다.	After all, leaving the company premises would expose her to numerous risks, like assassination attempts or bugging — threats that were difficult to mitigate.						0	
6	似乎是察觉到我眼中的异样，陶慢慢举起酒杯，用深红的葡萄酒隔开了我们两人的视线。伴随着她手腕的晃动，杯子里的酒也在店里刻意调暗的灯光下折射出漂亮的彩色。	似乎是察覺到我眼中的異樣，τ慢慢舉起酒杯，用深紅的葡萄酒隔開了我們兩人的視線。伴隨著她手腕的晃動，杯子裡的酒也在店裡刻意調暗的燈光下折射出漂亮的彩色。	私の表情に気づいたのか、τはゆっくりとワイングラスで私達の視線に隔てた。その腕の揺れとともに、グラスに入っているワインは店内の暗い照明を反射して、キレイな色で揺れていた。	내 눈빛을 눈치챈 듯, τ는 천천히 붉은 포도주가 든 와인잔을 들며 우리 두 사람의 시선을 가렸다. 그녀의 손목이 흔들리면서 그녀가 들고 있는 잔 속의 와인은 가게의 어두운 조명 아래에서 아름다운 색깔을 반사했다.	Catching the hint of confusion in my eyes, τ delicately raised her wine glass, creating a burgundy barrier between our eyes. The gentle sway of her hand made the wine sparkle under the bar's dim lighting, casting a kaleidoscope of colors.						0	
7	这里之前是夏尔玛的店。	這裡之前是夏爾瑪的店。	ここはかつて、シャルマの店です。	여기는 예전에 샤르마의 가게였어.	This place used to belong to Sharma.						0	
8	……谁？	……誰？	……誰だ？	… 그게 누구죠?	...Who?						0	
9	夏尔玛，米兰·夏尔玛……哦，这是派进入公司时用的名字。	夏爾瑪，米蘭·夏爾瑪……哦，這是π進入公司時用的名字。	シャルマ。ミラン・シャルマ……ああ、πが会社に入った時に使っている名前です。	샤르마, 밀란 샤르마라고… π가 입사할 때 사용한 이름이었지.	Sharma. Milan Sharma... Oh, that was π's old name, back when she joined the company.						0	
10	她好像很喜欢这里，接待生意伙伴的时候总选在这地方。	她好像很喜歡這個地方，接待生意夥伴的時候總會選在這裡。	どうやら彼女はここがお気に入りのようで、商談相手をいつもここに招待していました。	그녀는 이곳을 아주 좋아한 모양이야. 사업 파트너를 접대할 때면 항상 이 곳을 선택했지.	She seemed to really like this place, always meeting her business partners here.						0	
11	那现在，这家店是你的？	那現在，這家店是你的？	では、この店は今、あなたのものなのか？	그럼 이 가게는 이사님 건가요?	And now it belongs to you?						0	
