字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	呃啊啊啊啊……	呃啊啊啊啊……	ぐああああ……	으아아아아…	Ahhhhhh!!!						0	
2	夜魇骑士的最后一颗子弹击穿了幽影的头颅，在一阵惨叫声过后，它缓缓倒在地上，身体如溶解般一点点消失殆尽。	夜魘騎士的最後一顆子彈擊穿了幽影的頭顱，在一陣慘叫聲過後，它緩緩倒在地上，身體如溶解般一點點消失殆盡。	夜魘騎士の最後の一撃が幽影の頭を貫いた。それは凄惨な悲鳴をあげて地面に倒れ込むと、次第に溶けていった。	악몽의 기사의 마지막 총알이 환영의 머리를 관통했고, 참혹한 비명 소리와 함께 환영은 천천히 땅에 쓰러졌으며 몸은 녹아내리듯 조금씩 사라져 갔다.	The last bullet from the Midnight Knight pierced through the Phantom's skull. Following a chilling scream, it slowly collapsed, dissolving bit by bit into nothingness.						0	
3	与此同时，电影院中的照明灯也骤然亮起。	同時，電影院中的照明燈也驟然亮起。	それと同時に、映画館内の照明が明るく灯った。	동시에 영화관의 조명이 갑자기 켜졌다.	In the next moment, the lights in the movie theater flickered back to life.						0	
4	坐得满满当当的观众开始排着队离开，而早已在外等候的下一批观众已经从另一道门接二连三地涌了进来。	坐得滿滿噹噹的觀眾開始排隊離開，而早已在外等候的下一批觀眾已經從另一道門接二連三地湧了進來。	満員だった観客がぞろぞろと出口へ向かうと、外で待ちわびていた次の観客たちがすぐに場内になだれ込んできた。	좌석을 가득 메운 관객들은 줄지어 떠나기 시작했고, 이미 밖에서 기다리고 있던 다음 관객들이 다른 문으로 연이어 들어오고 있었다.	The packed audience began to file out, making way for the next eager group streaming in from another entrance.						0	
5	电影院外，三名市民正和周围的绝大多数人一样，兴奋地讨论着刚看完的电影。	電影院外，三名市民正和周圍的絕大多數人一樣，興奮地討論著剛看完的電影。	映画館の外では、3人の市民が周囲の人々と同じように、興奮気味でさっき見た映画について語り合っていた。	영화관 밖에서는 시민 세 명이 주위의 대부분 사람처럼 방금 본 영화에 대해 흥분하며 이야기하고 있었다.	Outside the movie theater, three locals, like most around them, were animatedly discussing the film they just watched.						0	
6	夜魇骑士抱着龙舌兰从展览馆逃走的部分也太帅了！感觉看完之后，心情都好了很多。	夜魘騎士抱著龍舌蘭從展覽館逃走的部分也太帥了！感覺看完之後，心情都好多了。	夜魘騎士がアガベをお姫様だっこしながら展示館から脱走するシーン、かっこよかったな。見ているだけで嬉しくなっちゃったよ。	악몽의 기사가 아가베를 품에 안고 전시회에서 탈출하는 장면이 정말 멋있어! 그걸 보고 나니 기분이 훨씬 좋아졌어.	The scene where the Midnight Knight carries Agave out of the museum was epic! This movie really lifted my spirits.						0	
7	我比较喜欢两人在雨林中相互扶持的那段……不过，总感觉那个雨林有些熟悉？	我比較喜歡兩人在雨林中互相扶持的那段……不過，總覺得那個雨林有些熟悉？	私はふたりで森から抜け出すところが好きだな。でも、あの森……なんだか見覚えがあるような？	나는 두 사람이 열대우림에서 서로를 지탱해주는 장면이 더 좋았어… 그런데 그 열대우림, 어딘가 익숙한 느낌이 들지 않아?	My favorite part was where they supported each other in the rainforest... That rainforest seemed oddly familiar, though...						0	
8	只能说，真不愧是最近最火的电影，你看，黄金时段的排片全是《极夜行动》。	只能說，真不愧是最近最熱門的電影，你看，黃金時段的排片全是《極夜行動》。	やっぱり話題作だけあって、クオリティがすごいよな。ほら、最近の上映予定、ほぼ全部が『極夜作戦』だぜ。	정말 요즘 가장 인기 있는 영화답다, 봐봐, 황금시간대 상영은 전부 <극야 작전>이잖아.	No wonder it's the hottest movie right now. Look — Operation Midnight is snagging all the prime-time slots.						0	
9	特效和演技都远远超出了我的预期！就是剧情有点怪怪的，怎么打完幽影就结束了，这导演是不是故意吊着胃口，想拍下一部啊？	特效和演技都遠遠超出我的預期了！就是劇情有點怪怪的，怎麼打完幽影就結束了，這導演是不是故意吊著胃口，想拍下一部啊？	特殊撮影も演技も、予想より遥かによかった。でも幽影を倒したらすぐに終わったのは、ちょっと変だったな。一番盛り上がるシーンなのに……監督は次回作の予定でもあるのかな？	특수 효과와 연기는 내 예상보다 훨씬 뛰어났어! 그런데 스토리가 좀 이상하더라. 환영을 물리치고 나서 바로 끝나버리다니, 감독이 일부러 긴장감을 높여 속편을 찍으려는 거 아닐까?	The special effects and acting blew me away! The plot's a bit quirky, though — ending right after the boss fight. Is the director setting us up for a sequel?						0	
