字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H奈莉德		分析员，从菲洛索亚来的时候，我带了些当地特产。		2.8版本随机事件
page1.2	H奈莉德		什么时候有空，就来我房间挑些走吧。		2.8版本随机事件
page1.3	H主角		菲洛索亚的特产？都有些什么？		2.8版本随机事件
page1.4	H奈莉德		嗯……蜂蜜、干果、艺术陶罐。		2.8版本随机事件
page1.5	H奈莉德		不过最值得一说的，还是深受当地人喜爱的橄榄油。		2.8版本随机事件
page1.6	H主角		可惜我很少做饭，怕是用不上橄榄油。		2.8版本随机事件
page1.7	H奈莉德		除了做饭，橄榄油还有很多用处。		2.8版本随机事件
page1.9	H奈莉德		比如护发、润肤……		2.8版本随机事件
page1.10	H奈莉德		还可以在神经调理前，涂抹全身。		2.8版本随机事件
page1.11	H奈莉德		不过那种丝滑的感觉很难用语言来形容……		2.8版本随机事件
page1.12	H奈莉德		分析员还是来我房间，好好体验下“菲洛索亚特产”吧。		2.8版本随机事件
