字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H薇蒂雅		分析员，凶手是那个研究员。		2.8版本随机事件
page1.2	H主角		不可能，她有不在场证明。		2.8版本随机事件
page1.3	H薇蒂雅		那封邮件的时间是伪造的。		2.8版本随机事件
page1.4	H主角		但法医报告说——		2.8版本随机事件
page1.5	H薇蒂雅		死者指甲里有纤维！第三章提到研究员戴着羊毛手套。		2.8版本随机事件
page1.6			薇蒂雅突然凑近。		2.8版本随机事件
page1.7	H薇蒂雅		分析员该不会是……还没看到这里吧？		2.8版本随机事件
page1.9	H主角		我刚看到迷宫收藏室那段……		2.8版本随机事件
page1.10	H薇蒂雅		那我来剧透好了——其实……		2.8版本随机事件
page1.11	H主角		停！我自己看！		2.8版本随机事件
page1.12	H主角		不过，我看扉页有隐藏的线索——凶手的生日，我家的侦探小姐解出来了吗？		2.8版本随机事件
page1.13	H薇蒂雅		那个日子太特殊了，和我们第一次出任务的日期一样。		2.8版本随机事件
page1.14	H主角		记得这么清楚？		2.8版本随机事件
page1.15	H薇蒂雅		毕竟~我可是真正的名侦探。		2.8版本随机事件
