字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H主角		怎么站在窗边发呆？		2.8版本随机事件
page1.2	H奈莉德		我是在想，什么时候能回耶洛沙看看雪……		2.8版本随机事件
page1.3	H主角		那就找个有空的时候，大家一起去团建吧。		2.8版本随机事件
page1.4	H奈莉德		团建？		2.8版本随机事件
page1.5	H主角		人多的话，还能一起打雪仗。		2.8版本随机事件
page1.6	H奈莉德		打雪仗？没想到分析员你还有这么幼稚的一面。		2.8版本随机事件
page1.7	H主角		明明是享受生活，怎么被你说成幼稚了。		2.8版本随机事件
page1.9	H奈莉德		好吧，到时候我会带上“雪弹连发速射炮”的。		2.8版本随机事件
page1.10	H主角		那……那是什么?		2.8版本随机事件
page1.11	H奈莉德		我自己设计的玩具枪。		2.8版本随机事件
page1.12	H奈莉德		它可以自动搓雪球并快速发射出去，保证打雪仗时的火力覆盖。		2.8版本随机事件
page1.13	H主角		这是不是有些夸张了？		2.8版本随机事件
page1.14	H奈莉德		夸张吗？		2.8版本随机事件
page1.15	H奈莉德		可耶洛沙人就是这么打雪仗的……		2.8版本随机事件
