字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H主角		你这是打算给自己冲杯咖啡？		2.8版本随机事件
page1.2	H奈莉德		嗯哼，没错。		2.8版本随机事件
page1.3	H主角		有没有兴趣尝尝我的手艺，来杯大师手冲？		2.8版本随机事件
page1.4	H奈莉德		哦？你这么一说，倒让我有点期待了。		2.8版本随机事件
page1.5	H主角		对咖啡豆的产地和风味有要求吗？		2.8版本随机事件
page1.6	H奈莉德		没有，但我希望甜度能……		2.8版本随机事件
page1.7	H主角		除了方糖，我还准备了焦糖和枫糖味的糖浆。		2.8版本随机事件
page1.9	H主角		你爱吃甜的，我知道。		2.8版本随机事件
page1.10	H奈莉德		真贴心~怪不得海姆达尔的女孩子们都对你死心塌地的。		2.8版本随机事件
page1.11	H主角		那你呢？		2.8版本随机事件
page1.12	H奈莉德		我吗？一杯咖啡可没办法搞定我。		2.8版本随机事件
page1.13	H奈莉德		除非……		2.8版本随机事件
page1.14	H主角		除非？		2.8版本随机事件
page1.15	H奈莉德		咳……我也把你算在了甜食类，最……最诱人的那种。		2.8版本随机事件
page1.16	H奈莉德		你应该明白我的意思了吧？		2.8版本随机事件
page1.17	H奈莉德		嗯……		2.8版本随机事件
