字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H奈莉德		分析员，我刚才餐厅回来，捎带给你打包了一些。		2.8版本随机事件
page1.2	H主角		奈莉德怎么知道我没吃饭？		2.8版本随机事件
page1.3	H奈莉德		我不知道。		2.8版本随机事件
page1.4	H奈莉德		小时候，奶奶每次出门，都会给我带些零嘴回来。		2.8版本随机事件
page1.5	H奈莉德		有时候是一个苹果，有时候是一根烤香肠。		2.8版本随机事件
page1.6	H奈莉德		不过这都不重要，重要的是这种被人记挂着的感觉很好。		2.8版本随机事件
page1.7	H主角		看来莫罗佐娃女士真的很疼爱你呢。		2.8版本随机事件
page1.9	H奈莉德		嗯，奶奶还告诉我，打猎回家是人类潜藏在基因里的本能。		2.8版本随机事件
page1.10	H奈莉德		我现在也算有个家了，所以我想学着奶奶一样，做个合格的猎手。		2.8版本随机事件
page1.11	H奈莉德		让你也感受到……我的……我的记挂。		2.8版本随机事件
page1.12	H主角		有趣的“耶洛沙式”比喻。		2.8版本随机事件
page1.13	H主角		我不仅感受到了，还觉得很幸福哦。		2.8版本随机事件
page1.14	H奈莉德		那……那就赶紧享用“猎物”吧，少说这些让人脸红的话。		2.8版本随机事件
