字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H里芙		你回来啦。		
page1.2	H主角		里芙也起床了，不再多睡会儿了吗？		
page1.3	H里芙		你早早出门之后，我一个人也没什么意思，不如出来走走。		
page1.4	H主角		研发部那边的数据分析临时遇到点问题，这才紧急叫我过去。		
page1.5	H主角		好在现在已经处理完了。真是久等了，里芙。		
page1.6	H里芙		等你的时候我也为你做了一些事情，尝尝我准备的饮品吧。		
page1.7	H里芙		说起来，你觉得这个房间换成什么色调比较好呢？		
page1.8	H主角		这个还真没想过……蓝色吧，和里芙很相称，你觉得呢？		
page1.9	H里芙		我也喜欢。如果能加上灰色就更好了，蓝灰相间或者灰蓝色……		
page1.10	H主角		里芙的眼光真不错。		
page1.11	H里芙		在以前，房间对我来说也许只是个休息的地方。		
page1.12	H里芙		但今早一个人躺着的时候，突然想让房间充满更多我们共同的气息。		
page1.13	H里芙		用我们一起决定的色调，共同挑选的家具，喜欢的……		
page1.14	H里芙		喝完咖啡后一起回房间好吗？		
page1.15	H里芙		还有很多很多布置，想要等你来一起决定。		
