字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H主角		你在做什么？		
page1.2	H猫汐尔		在研究关乎安全感和舒适性的事情喵。		
page1.3	H主角		嗯，猫喜欢钻箱子，猫汐尔也会对此有兴趣吗？		
page1.4	H猫汐尔		不太有兴趣。		
page1.5	H主角		害羞不愿意承认吗？		
page1.6	H猫汐尔		……理解不了分析员的逻辑喵。		
page1.7	H猫汐尔		分析员要试试吗？		
page1.8	H主角		居然还大方的将箱子分享给我吗？不过话说回来，这箱子是不是太大了一点，连我都能装进去。		
page1.9	H主角		猫的话应该会选择更小更合适的箱子吧。		
page1.10	H猫汐尔		因为就是给分析员准备的喵。		
page1.11	H主角		……		
page1.12	H猫汐尔		……		
page1.13	H主角		猫汐尔为什么会想送我这个？		
page1.14	H猫汐尔		有想去的地方喵，但是分析员应该不会允许。所以只要把分析员一起偷偷带过去就好了。		
page1.15	H主角		所以是用来绑架我的啊！		
page1.16	H猫汐尔		不是绑架喵，我会努力征得分析员同意的。		
page1.17	H主角		到地方才征求吗？？		
page1.18	H猫汐尔		这样得到同意的概率更高喵。		
page1.19	H猫汐尔		旧时代也有这样的谈判逻辑，觉得屋子太暗要开窗被拒绝的话，就先提出掀屋顶的要求，这样就会被同意开窗了。		
page1.20	H主角		你确定你这是叫谈判而不是威胁？		
page1.21	H猫汐尔		我会保护分析员的喵。可以确定99.9%没有危险喵。		
page1.22	H主角		我还没同意你去……		
page1.23	H猫汐尔		记录，分析员的行为逻辑有会耍赖的成分。		
page1.24	H主角		没耍赖啊，都说了还没同意！		
