字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H茉莉安		分析员请不要做那么危险的事情了。		
page1.2	H主角		……总觉得这应该是我的台词？		
page1.3	H茉莉安		分析员，我可是很认真的。		
page1.4	H茉莉安		你不能再做那么危险的事情了，会受伤的。		
page1.5	H主角		看到你一个人冲到那么危险的前面去，没办法不管吧。		
page1.6	H茉莉安		可我已经习惯了那种战斗方式。		
page1.7	H主角		习惯并不代表这是对的。或者说，这是你早就需要更改的坏习惯。		
page1.8	H茉莉安		呜……我知道了，再有这种情况，分析员惩罚我就好了，请不要再让自己受伤。		
page1.9	H主角		我怎么可能去惩罚受伤的你？		
page1.10	H茉莉安		只，只能二选一吗？		
page1.11	H主角		总觉得你好像理解错了什么。		
page1.12	H主角		不过你现在明白了吗？我看到茉莉安受伤时的感受？		
page1.13	H茉莉安		分析员是为了这个才……		
page1.14	H主角		这也是原因之一吧，总之，往后行动要更谨慎一些，保护好自己。		
page1.15	H茉莉安		可是……		
page1.16	H茉莉安		好吧。为了分析员，我，我会努力克制的。		
page1.17	H主角		为什么是克制……		
