字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H恩雅		这里也不行……伊切尔那孩子不会喜欢。		
page1.2	H主角		恩雅姐好像很烦恼的样子？		
page1.3	H恩雅		啊，是分析员。		
page1.4	H主角		吓到你了吗？		
page1.5	H恩雅		没有哦，要说的话，更多是惊喜。这种时候能见到分析员很开心呢。		
page1.6	H主角		哈哈。所以刚才恩雅姐是在苦恼什么？		
page1.7	H恩雅		这个啊，大家约好下个假日要一起出去玩，要确定一个大家都会喜欢的地方。		
page1.8	H恩雅		每个人的爱好都不一样，需要考虑的点有很多。		
page1.9	H主角		我看看……恩雅姐居然都列出来了啊，每个人的喜好，不过……		
page1.10	H恩雅		不过？		
page1.11	H主角		不过为什么没有恩雅姐自己呢？		
page1.12	H主角		我觉得恩雅姐其实没必要这么烦恼，可以适当多考虑下自己喜欢的地方。		
page1.13	H恩雅		哦哦，分析员是照顾我吗？		
page1.14	H恩雅		我想去的地方啊……对了，如果是分析员的话，会想去哪？		
page1.15	H主角		为什么皮球被踢到我这里来了。		
page1.16	H恩雅		这个嘛，或许是突然想到，我……和大家都会更想去分析员去的地方吧？		
page1.17	H主角		我是房间休息党。		
page1.18	H恩雅		那就决定了，在分析员房间里聚会吧。		
page1.19	H主角		！！？		
page1.20	H恩雅		放心放心，要是分析员的房间被弄得乱糟糟，姐姐会全部帮你收拾好的。		
