字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				奈莉德温情提示：	0	2.7版本奈莉德个人剧情
2		0				为了获得更好的体验，游玩该个人故事前，推荐分析员优先观看《渊沉曙色》剧情。	0	
3		0				她的眼睛像红色的宝石。	0	
4		0				如同耶洛沙的夜，银色的雪上粼粼的光。楼上的红色航空障碍灯眨了又眨，于是她便从夜色中走了出来，冲我点一点头。	0	
5		0				我设想过这种重逢的场景——她大概不会笑，也不会说什么寒暄的话。可只要她出现在我眼前，也胜过许多句可有可无的话了。	0	
6		0				可惜阳光正好。	0	
7		6	奈莉德			怎么，看到我很失望？	0	
8		0	分析员			要是能晚上来就更好了。	0	
9		6	奈莉德			理由呢？	0	
10		0				我笑了笑。见我不接话，她看了我一眼，走进了基地的大门。	0	
11		0	分析员			没想到你来得这么快。你的房间还要过一段时间才能用。	0	
12		0	分析员			先住我的房间？	0	
13		0	分析员			……奈莉德？	0	
14		6	奈莉德			我没意见。	0	
15		0				她盯着我的床出了神，胸口微微起伏着。	0	
16		0	分析员			被单是干净的，今天刚换的床单。	0	
17		0	分析员			（不对……她脸红什么？）	0	
18		0	分析员			……哦，你别误会，我晚上不住这儿。	0	
19		6	奈莉德			怎么，怕我吃了你？	0	
20		0				她回过神来，看着我的眼睛。不知道为什么，总觉得她在虚张声势。	0	
21		0	分析员			刚来就挤在一起，太委屈你了。再怎么说，队员还是要有私人空间的。	0	
22		0	分析员			怎么样，还适应吗？我是说身体。	0	
23		0				上次分别之前，她体内的泰坦物质被我全部吸收了。虽然失去了超凡的力量，但身体状态应该比以前好太多了。	0	
24		6	奈莉德			不太适应。	0	
25		6	奈莉德			凡人终归是有极限的，再怎么努力也无法打破。	0	
26		6	奈莉德			不过倒也不坏。觉得不配做你的队员？	0	
27		0	分析员			开什么玩笑，我高兴都来不及。	0	
28		0	分析员			欢迎加入海姆达尔。	0	
29		0				我一边给她介绍公司，一边带着她参观基地。她倒是一直在听，看着很认真，但其实是很认真地走神。	0	
30		0	分析员			前面就是医疗部了。做个体检，没问题的话就给你准备神格神经移植手术。	0	
31		0	分析员			对了，还没问过你的意见——你愿意接受手术，成为天启者吗？	0	
32		6	奈莉德			为什么不呢？	0	
33		0	分析员			你当然可以拒绝。虽然能猜到你的想法，但我还是希望你再考虑一下。	0	
34		0	分析员			我知道你作为调查员所做的一切。坦白说，你已经付出太多了。你完全可以休息，哪怕只是冷静一段时间。	0	
35		0	分析员			不做天启者，这里也有你发光发热的余地。	0	
36		6	奈莉德			你在心疼我？	0	
37		0	分析员			……你可以这么认为。	0	
38		6	奈莉德			我愿意。	0	
39		0				我怔了怔。奈莉德看着我的眼睛，接着说了下去。	0	
40		6	奈莉德			我愿意成为天启者。	0	
41		6	奈莉德			你需要我，不是么？	0	
42		0				她的手指扶着我的脸颊，拇指抚过眼角。	0	
43		6	奈莉德			我在心疼你，你也可以这么认为。	0	
44		6	奈莉德			况且，世界树分析员playername把卫城学院调查员奈莉德从海底捞上来，难道是为了摆在家里当花瓶？	0	
45		6	奈莉德			过去的我已经死在海底了。现在站在你面前的是海姆达尔队员，准天启者奈莉德。	0	
46		0				早知道会是这样的答案，但她的话还是让我心里升起一阵温热的感觉。	0	
47		0				很快，她的身上就接上了大大小小的监测仪和输液管。穿着白色的病号服，那种拒人于千里之外的冷漠微妙地变成了一种瓷器，精致而脆弱，平白惹人怜惜。	0	
48		0				她躺在手术台上，嘴唇发白，神色却颇为平静。	0	
49		0	分析员			害怕吗？	0	
50		6	奈莉德病号服			温度太低了吧。	0	
51		0				我握住她的手——并不凉，但攥得紧紧的。	0	
52		0	分析员			放心，一会儿就好了。	0	
53		6	奈莉德病号服			等会见。	0	
54		0	分析员			嗯。	0	
55		0				我走到门口回头看她，她冲我露出一个微笑。	0	
56		0				缓缓关闭的自动门隔开了视线，门上的指示灯变为红色的“手术中”。	0	
57		6	奈莉德病号服			这是我的遗书。	0	
58		6	奈莉德病号服			如果我没能从手术台上下来，请学院帮我转交给莫罗佐娃女士。	0	
59		0	导师			……奈莉德，作为你的导师，我必须告诉你，你有权利拒绝接受手术。	0	
60		0	导师			泰坦物质与活体物质结合的命题至今仍然是空白。虽然在测试里你没有明显的负面反应，但学院还是没办法保证你后续的安全。	0	
61		0	导师			你很可能死在手术台上。	0	
62		6	奈莉德病号服			我明白。我同意进行手术。	0	
63		0	导师			……	0	
64		6	奈莉德病号服			我是唯一具备资格的调查员。无论手术成功还是失败，后人都能踏着我的肩膀站得更高，看得更远。	0	
65		6	奈莉德病号服			这是我的义务，我的权利，也是我的荣誉。我相信就算是我的奶奶莫罗佐娃女士来了，答案也不会变。	0	
66		0	导师			好。好孩子。	0	
67		0	导师			卫城学院以你为荣。	0	
68		0				说那种话的时候当然不是在逞强，但躺在手术台上又是另一种体验了。	0	
69		0				与以往感受过的任何一种痛楚都不相似。受到污染的细胞不断发生三相转化，邻近的细胞再被感染。	0	
70		0				当这种感染蔓延到内部之后，她只觉得所有内在都暴露在了空气中——一会儿空荡荡的，一会儿又生长、变幻出了虚无或非物质的存在。	0	
71		0				她努力凝聚意志，但意志崩解的速度远比凝聚的快。	0	
72		0				无意义的信息态和能量态轮流侵蚀、冲击着她的思维。设想中的对抗并不存在，从手术开始的那一刻，就变成了磔罚般的仪式。	0	
73		0				所能做的只有煎熬。在仪式结束之前，在泰坦物质与身体的结合中达成一种相对稳定的平衡之前，意志如果彻底崩坏，就再也没有恢复的可能。	0	
74		0				如果可以选择……哪怕自认为足够坚强，她也不想再承受一次了。	0	
75		0				但这种噩梦却再一次到来了。	0	
